字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
1	距离卜卜意识夺回计划成功已经过去三天，公司并未就此平静下去。	距離卜卜意識奪回計畫成功已經過三天，公司並未就此平靜下去。	「外勤スタッフブブの意識奪還大作戦」が成功してからはや三日、ユグドラシル社内は相変わらずのてんてこまい状態。	보보의 의식 회수 계획이 성공한 지 3일이 지났지만, 회사는 여전히 분주했다.	Three days had passed since the end of "Operation: Reclaim Bubu's Consciousness," but the company still wasn't at peace yet.						0	2.5版本主线故事
1_1	为了挖掘出卜卜冒着生命危险带回来的北庭卫秘密，各项研究进程越发紧锣密鼓地推进着。	為了挖掘出卜卜冒著生命危險帶回來的北庭衛秘密，各項研究進度越發緊鑼密鼓地推進著。	ブブが命がけで入手した北庭衛の秘密を含むデータの解析のために、社内では複数の研究が同時進行で行われていて、多くのスタッフたちがせかせかと動き回っている。	보보가 목숨을 걸고 가져온 북정위의 비밀을 파헤치기 위해 각종 연구가 더욱 바쁘게 진행되고 있었다.	A multitude of intensive research projects had moved forward, working to reveal the secrets of Beiting that Bubu had risked her life for.						0	
2	世界树公司，治疗室。	世界樹公司，治療室。	ユグドラシル社、治療室。	위그드라실 회사, 치료실.	Inside the medical bay at Yggdrasil headquarters.						0	2.5版本主线故事
3	肴像是才从一场梦中苏醒，她的脸上有着难掩的疲倦。	肴像是才從一場夢中甦醒，她的臉上有著難掩的疲倦。	長く長く見た夢から意識を取り戻したかのように、肴はまぶたをゆるりと開けた。その顔には倦怠が色濃く漂っている。	야오는 마치 꿈에서 막 깨어난 것처럼 보였고, 그녀의 얼굴에는 지친 기색이 역력했다.	Yao stirred, as though waking from a long dream, fatigue etched into her features.						0	2.5版本主线故事
4	然而更惹人垂怜的，还是她脸颊无声流淌而下的两道泪痕。	然而更惹人垂憐的，還是她臉頰無聲流淌而下的兩道淚痕。	血の気の失せた頬を静かに伝う雫の筋は見るも痛ましかった。	그러나 더 안타까운 것은 그녀의 뺨을 타고 흐르는 두 줄기의 눈물 자국이었다.	More poignantly striking, however, were the tear streaks silently tracing her cheeks.						0	2.5版本主线故事
5	肴很快察觉到自己脸上的湿意，短暂的呆滞后，她迅速伸手擦去泪痕，也是这时，在她身边立着的一道身影才开口。	肴很快就察覺到自己臉上的濕意，短暫的呆滯後，她迅速伸手擦去淚痕，也是這時，在她身邊立著的一道身影才開口。	虚ろな目で少々ぼんやりしていると、顔に水気を感じてか慌てて顔を伏せ、腕でそれを拭う。一連を見届けて、横で佇んでいる人影は口を開く。	야오는 곧 자신의 얼굴이 젖은 것을 느끼고, 잠시 멍하니 있다가 재빨리 손으로 눈물 자국을 닦았다. 바로 그때, 그녀의 옆에 있던 한 인물이 입을 열었다.	Realizing her face was wet, Yao paused, dazed for a moment, before quickly wiping away the tears. Only then did the figure beside her break the silence.						0	2.5版本主线故事
6	怎么样，你还好吧？	怎麼樣，你還好吧？	……調子どう、大丈夫？	좀 어때? 괜찮아?	How are you holding up?						0	2.5版本主线故事
7	芬妮说话的时候，有些不自然地拨动着自己金色的马尾。	芬妮說話的時候，有些不自然地撥動自己金色的馬尾。	ファニーは指先で金色の髪を弄りながら、気遣わしげな声をかけた。	페니는 말을 하면서 어색하게 자신의 말총 머리를 만지작거렸다.	Fenny fiddled awkwardly with her blonde pigtail as she spoke.						0	2.5版本主线故事
8	她的目光不住地瞥向肴的身边——在肴身边的另一个治疗舱里，分析员正静静躺在里面沉睡着。	她的目光不住地瞥向肴的身邊——在肴身邊的另一個治療艙裡，分析員正靜靜躺在裡面沉睡。	彼女の視線の捉えた先は肴の横にある治療カプセルだった。その中に分析員が静かに身を横たえている。	그녀의 시선은 야오의 곁에 있는 또 다른 치료 캡슐에서 조용히 잠들어 있는 분석가에게 향해 있었다.	Her gaze frequently flicked toward Yao's side, where the Adjutant lay in silent slumber inside the adjacent treatment pod.						0	2.5版本主线故事
