字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
1	卜卜意识夺回作战完成后的第二天，我来到了陶的办公室。	卜卜意識奪回作戰完成後的第二天，我來到了τ的辦公室。	ブブの意識奪還作戦が終わった翌日。	보보 의식 회수 작전이 완료된 다음 날, 나는 τ의 사무실을 찾았다.	Back on the day after Bubu's consciousness retrieval operation ended, I had found myself in τ's office.						0	2.5版本主线故事
2	而在我到达办公室的时候，里面除了陶，芙提雅和猫汐尔也都在里面待命。	而在我到達辦公室的時候，裡面除了τ，芙提雅和貓汐爾也都在裡面待命。	τのオフィスに足を踏み入れると、すでに先客がいた。	내가 사무실에 도착했을 때, 그 안에는 τ 외에도 프티야와 캣 시에라가 대기 중이었다.	When I arrived, τ wasn't alone — Fritia and Mauxir were also there, waiting for me.						0	2.5版本主线故事
3	见到我出现，芙提雅脸上明显露出见到我的欣喜，可还有些忐忑和担忧。猫汐尔倒是面无表情的模样，只是少女头顶不断抖动的耳朵彰显她的心情并不平静。	見到我出現，芙提雅臉上明顯露出見到我的欣喜，可還有些忐忑和擔憂。貓汐爾倒是面無表情的模樣，只是少女頭頂不斷抖動的耳朵彰顯她的心情並不平靜。	どこか不安げな様子だったけど、私を目にするなり明るい顔になったフリティアと、相変わらず無表情だが猫耳を小刻みに揺らしているマーシル。	내가 나타나자 프티야의 얼굴에는 반가워하는 기색이 역력했지만, 동시에 약간의 불안과 걱정도 보였다. 반면 캣 시에라는 무표정한 모습이었지만, 그녀의 머리 위에서 계속 흔들리는 귀가 그녀의 마음이 평온하지 않음을 드러내고 있었다.	Fritia's face lit up the moment she saw me, though her expression carried traces of worry. Mauxir, in contrast, maintained an impassive demeanor, though the restless twitching of her ears betrayed her unease.						0	2.5版本主线故事
4	你真的决定了？	你真的決定了？	本当にそれでいいんですか？	너 정말로 결심한 거야?	So, you've made up your mind?						0	2.5版本主线故事
5	陶没有给我与少女们交流的空间，直截了当向我开口。	τ沒有給我與少女們交流的空間，直截了當向我開口。	隊員の二人と挨拶をかわす間もくれず、τの質問が飛んできた。	τ는 나와 소녀들이 대화를 나눌 틈을 주지 않고, 단도직입적으로 물었다.	τ cut straight to the point, giving me no chance to exchange words with the girls.						0	2.5版本主线故事
6	我不想让卜卜的努力打了水漂。	我不想讓卜卜的努力打了水漂。	ああ。	보보의 노력이 헛되지 않게 하고 싶습니다.	I can't let Bubu's hard work go to waste.						0	2.5版本主线故事
7	更不想让她的伤白受。	更不想讓她的傷白受。	ブブの努力を無駄にしたくないんだ。	그리고 그녀가 받은 상처가 무의미해지는 일은 없게 하고 싶습니다.	Nor can I let her injuries all be for nothing.						0	2.5版本主线故事
8	不够。	不夠。	不十分です。	그걸로는 부족해.	Not good enough.						0	2.5版本主线故事
9	陶看着我，她的神色很认真，也很严肃。	τ看著我，她的神情很認真，很嚴肅。	見てくる目は真剣そのものだった。	τ는 나를 바라보며 진지하고 단호한 표정을 지었다.	Her sharp gaze bore into me, her tone serious and grave.						0	2.5版本主线故事
10	这样的理由没法说服我同意你去冒险。	這樣的理由沒辦法說服我同意你去冒險。	あなたをそんな危険にさらすには、それだけの理由では不十分です。	그 정도 이유로는 너의 무모한 결정을 허락할 수 없어.	Those aren't good enough reasons to convince me to let you take this risk.						0	2.5版本主线故事
11	其他辅助的理由，芙提雅和猫汐尔应该与你说过了。	其他輔助的理由，芙提雅和貓汐爾應該跟你說過了。	理由なら他にもたくさんあるけど、もう二人から聞いていると思う。	그 외의 추가적인 이유는 프티야와 캣 시에라가 이미 말씀드렸을 겁니다.	Fine. Fritia and Mauxir should have already presented their findings to you.						0	2.5版本主线故事
12	在发现卜卜带回来的数据多出奇特乱码的当天，芙提雅和猫汐尔就对其进行了研究。她们无法完全解析乱码的来由，可她们却发现了一件很离奇的事情。	在發現卜卜帶回來的數據多出奇特亂碼的當天，芙提雅和貓汐爾就對其進行了研究。她們無法完全解析亂碼的來由，但她們卻發現了一件很離奇的事。	ブブの持ち帰ったデータから見つかった不自然に文字化けした部分を、フリティアとマーシルが分析した結果、その原因がわからなかったが一つ興味深いことはあった。	보보가 가져온 데이터에서 기묘한 오류 코드가 발견된 당일, 프티야와 캣 시에라는 그에 대한 연구를 시작했다. 그녀들은 오류 코드의 원인을 완전히 해독할 수는 없었지만 한 가지 아주 기이한 사실을 발견했다.	The day we noticed the anomalous data Bubu brought back, Fritia and Mauxir immediately began their analysis. Though they couldn't fully decode its origin, their findings revealed something unnervingly strange:						0	2.5版本主线故事
13	乱码数据增长的波形，与瓦尔哈拉空间的特征相似。	亂碼資料增長的波形，與瓦爾哈拉空間的特徵相似。	その文字化けの部分は、今も増殖し続けている……	오류 데이터 증가의 웨이브가 발할라 공간의 특징과 유사하다는 것이다.	The growth patterns of the data aligned uncannily with Valhalla's.						0	2.5版本主线故事
14	没有人觉得这只是一个巧合。	沒有人覺得這只是一個巧合。	それも、単なる偶然だとは思えないほどにヴァルハラ空間の波長と類似した曲線で。	아무도 그걸 단순한 우연으로 보지 않았다.	None of us believed it to be a mere coincidence.						0	2.5版本主线故事
