字符串索引	标记	立绘位置	说话人	实际说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Flag	Pos	Speaker	RealSpeaker	WwiseEventID	zh_CN	disable	Remark
1_1		0				这是茉莉安刚加入海姆达尔之后发生的故事。	0	
1		0				第一次意识到去医疗室的路这么长。	0	
b-1	b-1	0					0	
2	b-1-1	0				茉莉安！	0	
3		0				我试图通过大声呼喊，让茉莉安保持清醒。	0	
4		0				茉莉安吃力地把眼睛睁开一条缝，回应着我。我尽量让自己的表情看上去镇静点……至少是看上去。	0	
5		0	茉莉安			分析员……	0	
6		0				在茉莉安被推进医疗室的时候，我似乎听到了她微弱的呼唤，稍微松了口气，她应该没事吧。	0	
7		0				我处理完任务汇报就急忙回到了医务室门口。	0	
8		2	医师			分析员长官，您是来看望茉莉安队员的吧？	0	错别字修改
b-2	b-2	0					0	
9	b-2-1	0				她现在怎么样。	0	
10		2	医师			茉莉安队员已经醒了，目前没有生命危险。	0	标点修改
10_1		2	医师			不过她的身体为了治愈致命伤消耗了过多天启者力量，其他的伤都恢复得很慢。	0	
10_2		2	医师			半个小时前各个伤口清创和包扎都已经完成了。	0	
11		2	医师			考虑到天启者的细胞再生能力，我们会进一步调整茉莉安队员的康复计划，帮助她尽快恢复，同时也避免疤痕遗留。	0	
b-3	b-3	0					0	
12	b-3-1	0				辛苦了，你们考虑得很周到。	0	
13		2	医师			这是我们应该做的。	0	
b-4	b-4	0					0	
14	b-4-1	0				我现在能进去看看她吗？	0	
15		2	医师			当然可以。	0	
15_1		2	医师			那我们先回研究室，有需要您可以通过监护系统随时呼叫我们。	0	
16		0				我朝她点点头后，打开了医疗室的门。	0	
17		0				熟悉的仪器声环绕在四周，夹杂着茉莉安轻轻的呼吸声，我的紧张也稍微缓解了点。茉莉安就静静地躺在那里。	0	
18		6	茉莉安病号服		Play_Mo_girl005_amazed01_058	分析员？	0	
b-5	b-5	0					0	
19	b-5-1	0				不好意思，我吵醒你了。	0	
20		6	茉莉安病号服			没有这回事，我刚刚只是在闭目养神。	0	
b-6	b-6	0					0	
21	b-6-1	0				感觉怎么样？	0	
22		6	茉莉安病号服			已经好多了，不过还在疼。	0	
23		0				茉莉安说完，脸上又泛起熟悉的薄红。	0	
b-7	b-7	0					0	
24	b-7-1	0				是镇痛剂的药效过了吗？	0	
25		0				茉莉安移开目光，避免与我对视。	0	
