字符串索引	标记	立绘位置	说话人	实际说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Flag	Pos	Speaker	RealSpeaker	WwiseEventID	zh_CN	disable	Remark
1		0	雷吉乌斯			从出生到死亡，世界树公司竭诚为您服务。	0	
2		0	主治医师			关闭雷吉乌斯辅助，它可能会受到“埃达”影响。	0	
3		0	主治医师			切换为手动操作模式，机械臂助力设为10。	0	
4		0				我又一次躺在医疗舱内，失去意识……	0	
5		0				战后的废墟。	0	
6		0				空旷无人，大雨滂沱。	0	
7		0				霓虹灯管从高处垂落，线缆裸露在外。全息广告牌在雨水中短路，不停迸射出火花。	0	
8		0				唯一鲜活而正常的，只有始终不停的雨声。	0	
9		0				或许还有一座老式的电话亭，它仍旧完好，孤单地伫立在荒弃之城。	0	
10		0				“叮铃铃铃铃”	0	
11		0				雨声无法掩盖电话铃响。	0	
12		0				我快步走进电话亭，将电话挂断。	0	
13		0				“叮铃铃铃铃”“叮铃铃铃铃”	0	
14		0				我抬起头，看见城市的废墟中有无数座电话亭在同时响铃。	0	
15		6	陶			这次我亲自确认过，共感神经的确已经消失了。	0	
16		6	陶			你的神格神经也一起消失了。	0	
b-1	b-1	0					0	
17	b-1-1	0				董事会准备怎么处理“埃达”留下的“思念体”？	0	
18		0				陶注视着我，就像看着不认识的陌生人。	0	
19		6	陶			playername，你的气质变了。	0	
20		6	陶			董事会决定，将思念体保存在最高等级的武器库内，等待进一步研究。	0	
21		6	陶			同时我们会召开新闻发布会，宣布海姆达尔部队击败了尤弥尔。	0	
b-2	b-2	0					0	
22	b-2-1	0				你应该也不赞同这种做法。	0	
23		6	陶			泰坦是超出我们理解的新生命体。	0	
24		6	陶			他们只考虑眼前的利益，我需要真正的盟友。	0	
25		6	陶			playername，我希望你认真考虑一下“合作”这个选项。	0	
26		6	陶			它会建立在平等的基础上。	0	
27		6	陶			通过“合作”，你将会得到想要得到的一切。	0	
