字符串索引	标记	立绘位置	说话人	实际说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Flag	Pos	Speaker	RealSpeaker	WwiseEventID	zh_CN	disable	Remark
1		6	李秋雪			将军，我们跟世界树那边的会议马上要开始了。	0	
2		6	李秋雪			您确定要出席吗？为了您的声誉，我建议这次会议只由我和参谋部的代表来负责。	0	
3		6	李秋雪			如果您在场，赫瓦雷纳的暴行所造成的负面影响势必会对您……	0	
4		6	阿德里安上将			逃避不能解决任何问题。	0	
5		6	阿德里安上将			我们既然已经做出了决定，下场处理这件事，那该有的姿态还是要摆出来。	0	
6		6	阿德里安上将			北风航天中心的问题需要世界树从旁辅助，我也必须亲眼见证一下他们的立场和诉求。	0	
7		4	李秋雪			是！我明白了。	0	
8		6	军方代表			将军，少校，通讯连接已经建立完毕，对方也已经到场，我们随时可以开始了。	0	
9		6	阿德里安上将			记住。该退让的可以退让，该承担的都要承担。	0	
10		6	阿德里安上将			耶洛沙是军事占领区，地区的统治始终要由我们来维护，不是世界树。	0	
11		6	军方代表			明白！	0	
12		6	辰星			陶董，可以开始了。	0	
13		6	陶			再等一下。	0	
14		6	陶			瑟瑞斯，刚刚交待给你的任务，你带着茉莉安陪你一起处理。	0	
15		6	陶			必要的时候，可以考虑借助她的家族阴极科技的情报网。对方跟前董事会的任何人都没有实质性合作过，应该会提供相对可靠的帮助。	0	
16		6	瑟瑞斯			嗯！明白了！我们会把奥米茄现存的所有藏身处都找出来！	0	
17		6	陶			卡罗琳，通知所有海姆达尔队员，到这里集合。	0	
18		6	卡罗琳			好的老板。	0	
19		6	陶			接通连线吧。	0	
20		3	卡罗琳			……你们俩怎么在这儿啊？	0	
21		1	安卡希雅			要不然我们能在哪？	0	
22		1	安卡希雅			自从分析员去了耶洛沙，我们俩每天不都在这里。	0	
23		2	芬妮			到底什么事啊？哎呀不管什么事！本小姐忙着呢！	0	
24		3	卡罗琳			我也不想追着你们，但就差你们俩了。	0	
25		3	卡罗琳			老板在办公室里跟军方的高层开会，商量怎么解决北风航天中心那边的事情，所有队员必须到场。	0	
26		3	卡罗琳			我通知到了啊，去不去你们自己决定。	0	
27		0				卡罗琳话音未落，医疗室的大门已然被用力推开——金发的狮子怒气冲冲，站在了走廊里。	0	
28		1	芬妮			军方？本小姐还没找他们算账，他们自己居然先跳出来了？！	0	
29		1	芬妮			要不是他们一直不作为，局面怎么可能会闹成这样！分析员回头要是少了一根头发，我饶不了他们！	0	
30		3	安卡希雅			芬妮，你嗓门太大了。	0	
31		2	里芙？			走吧。	0	
32		6	卡罗琳			这是？！原来你们——	0	
33		1	芬妮			哼。不然你以为我们这些天来这儿是干嘛？躲清静吗？	0	
34		6	卡罗琳			好，这下可真是全员都齐了……	0	
35		6	辰星			“萨迦”的技术转让给你们还不到半年，赫瓦雷纳集团这种危险分子就能够持有，甚至改造它。	0	
36		6	辰星			还反过来利用它来伤害海姆达尔的分析员和队员……	0	
37		6	辰星			世界树有理由怀疑，军方的内部出现了很严重的管理问题。	0	
38		6	辰星			你们必须拿出行之有效的方案来赢得信服，在座的海姆达尔队员们不可以在没有充分安全保障的前提下进入耶洛沙，替你们收拾残局！	0	
39		6	军方代表			姬辰星，注意你发言的态度。	0	
40		6	军方代表			而且你居然能提到管理问题？说到内部管理，世界树不是更该对北风航天中心发生的一系列恶性事件负责吗？	0	
41		6	军方代表			奥米茄，这个人是你们的前董事！	0	
42		6	军方代表			也是他滥用从世界树获取到的技术和知识，才会导致第91隔离区内树的异常生长和泰坦污染的严重扩散！	0	
43		6	军方代表			现在他更是策反了一整个分战区的驻防集团军！我凭什么相信他的这种行为背后没有你们的授意！	0	
44		6	芬妮			呵，有本事你就把刚才的话再说一遍！	0	
45		0				会议的现场原本剑拔弩张，辰星寸步不让地逼迫着军方的发言代表，而对方似乎也咬死了要将更多的责任推到公司一方。	0	
46		0				但随着办公室的大门突然敞开，芬妮的冷笑和安卡希雅那标志性的叹息声打破了僵局。	0	
47		6	芬妮			喂，穿制服的，你很喜欢拍桌子是不是？好啊，那你……	0	
48		3	安卡希雅			这是在开会还是在打官司……	0	
49		3	安卡希雅			唉，你慢一点，你的身体还很虚弱。	0	
50		0				在芬妮的身后，安卡希雅一边不冷不热地吐槽着，一边搀扶着一个高挑的身影，慢慢走了进来。	0	
51		6	辰星			里芙？！你……	0	
52		0				里芙·贝斯特拉——在安卡希雅的搀扶下，这位昔日的冠军女武神正迈着虚弱但坚定的脚步，一步步地走进来。	0	
auto_31372		0				在场的所有人都忍不住将视线集中在她身上，但她自己的双眼却越过了所有人，看向了一个并不存在于此时此地的空间……	0	
auto_10557		6	真埃达			在这个时候醒过来……你是想救他吗，<orange>奥丁</>？	0	
auto_25993		6	真埃达			可惜，人类注定都要进入瓦尔哈拉。你救不了他，也救不了任何人。	0	
53		6	里芙病号服			那棵树……很快就会吞掉整个耶洛沙。	0	
54		6	里芙病号服			没有分析员，你们除了等死之外，什么都做不了。	0	
55		6	里芙			所以……闭上你的嘴！	0	
56		6	里芙病号服			让海姆达尔来告诉你们，怎样才是真正的解决问题！	0	
