字符串索引	标记	立绘位置	说话人	实际说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Flag	Pos	Speaker	RealSpeaker	WwiseEventID	zh_CN	disable	Remark
1		0				迷雾将我困在此处……	0	
2		0				阻止我跨越现实与梦境的边界，	0	
3		0				抵达那片深海。	0	
4		0				失去锚定的记忆被浪潮席卷而去，	0	
5		0				只留下满怀愤懑的躯壳，	0	
6		0				用手指在湿润的沙中雕刻。	0	
7		0	研究员			从运输回来直到现在，它没有活动过，也没有任何产生自主意识的迹象。	0	
8		0	研究员			不会对外界刺激作出任何反应，对环境也不存在适应性，个体的质量既不会增加也不会减少。	0	
9		0	研究员			没有脑神经活动，没有血液循环，没有新陈代谢，没有自我修复。	0	
10		0	研究员			虽然看起来，它就像一个……小女孩？	0	
11		0	研究员			……甚至生理结构上也很接近，但它不具备“活着”的特性。	0	
12		0	研究员			在所有指标上都和由我们所捕获的其他“<snowbreak>思念体</>”保持一致。	0	
13		0	研究员			将它保存在这里，理论上是绝对安全。	0	
14		0				看来“埃达”仍未摆脱我所施加的影响。这一具通过读取我的神格神经编码，再由尤弥尔所生成的思念体，仍旧处于沉睡状态。	0	
15		0				在确认思念体的状态后，我将注意力转向另一个疑问。	0	
b-1	b-1	0					0	
16	b-1-1	0				其他“思念体”？	0	
17		4	研究员			呃……	0	
18		4	研究员			那是……	0	
19		5	陶			可以告诉他。	0	
20		4	研究员			不是……抱歉……陶董……我想说的是，这部分内容我也不太清楚。	0	
21		4	研究员			大部分资料只有您才有权限阅读和编辑……可能由您来解释会更合适。	0	
22		5	陶			好。	0	
23		5	陶			你可以回去工作了。	0	
24		6	陶			公司确实捕获过不止一个“思念体”。	0	
25		6	陶			神格神经的初始样本，就是来源于对“思念体”的解剖。	0	
b-2	b-2	0					0	
26	b-2-1	0				天启者的力量实际上是来源于泰坦？	0	
27		6	陶			可以这么理解。	0	
28		0				人在追寻泰坦的力量，而创造泰坦的埃达却一直想要成为人……	0	
b-3	b-3	0					0	
29	b-3-1	0				真是讽刺……	0	
30		6	陶			讽刺？你指什么？	0	
31		6	陶			在那个阶段，如果没有移植神格神经的技术，我们根本无力阻止泰坦冲击隔离墙——这也是事实。	0	
32		6	陶			你还有什么想要确认的？	0	
e-1	e-1	0					0	
e-1-1	e-1-1	0				化身系统，也是来源于对思念体的研究？	0	
e-1-1-0	e-1-1-0	6	陶			不是。	0	
