字符串索引	标记	立绘位置	说话人	实际说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Flag	Pos	Speaker	RealSpeaker	WwiseEventID	zh_CN	disable	Remark
1		0				目之所及，依旧是漫天的黄色雾霭。	0	
2		0				庞大的建筑残骸影影绰绰，如同异变的怪物。	0	
3		0	分析员			想不到还有回来这里的一天。	0	
4		6	安全部干员			分析员，我们正在对区域内可疑物质和残留药剂展开搜索，目前……	0	
5		0				干员们正根据编队进行着地毯式的搜索，这也是我们此行的主要目的之一。我则有另外要做的事情。	0	
6		0				活体药剂的出现，意味着零区之内还有人曾与奥米茄有所联系。	0	
7		0				到底是他的旧部，还是更早时候的残党？又或者……肯特回来过？	0	
8		0				我必须得尽快找到更多线索。	0	
9		6	安全部干员			什么人在那里？	0	
10		1	融合士兵			——	0	
11		0	分析员			保持队形，全员警戒！	0	
12		0	安全部干员			天，那是什么？！	0	
13		0				我抬眼环顾，昏暗的天边出现一团逐渐扩大的黑色阴影……	0	
14		0				那团庞大阴影迅速逼近，黑压压的无人机群把我们死死围住，也将天空遮了个严严实实。	0	
15		0				雾霭中的混乱战斗让人什么也看不清，耳朵里充斥着巨大的炸响和越来越压迫的机械嗡鸣。	0	
16		0	分析员			防御！大家不要动，那些无人机能追踪我们！	0	
17		0				攻击从无数方向疯狂袭来，混乱的无人机、敌方的突刺、子弹、轰炸……	0	
18		0				……？攻击好像……突然减轻了？	0	
19		0				“砰！砰砰砰砰！——”	0	
20		0				密不透风的阴影忽然被撕开一道口子，一个敏捷的身影冲散围困我们的融合士兵，也顺带打下来十几架无人机。	0	
21		0	？？？		Play_Mo_girl011_ouch01_056	playername！	0	
22		0				？！	0	
23		0				恩雅冲到我身边，奋力向空中投掷出附着电流的网状武器。	0	
24		0				由层层电流织就的网霎时张开数倍，利落地击毁了无人机蜂群的一角。	0	
25		0				安全部干员趁机开火猛攻，让原本被动的作战局面扭转了不少。	0	
26		0				这时我才发现，自己早已被套上了一层密实的装置，装置表面闪烁着细微的电流，与恩雅刚刚投掷出的网状武器一脉相承。	0	
27		0				刚才应该就是因此才觉得攻击减弱了很多。	0	
28		6	恩雅羽蜕		Play_Mo_girl011_fire01_072	分析员，有了这层生灵守护舱，我不会再让你受到任何伤害了！	0	
29		6	恩雅羽蜕			有没有感受到来自姐姐大人满满的安全感呢？	0	
