字符串索引	标记	立绘位置	说话人	实际说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Flag	Pos	Speaker	RealSpeaker	WwiseEventID	zh_CN	disable	Remark
1		0				就算是身处顶楼，米德加尔特的日光也远不如新恒提罗般充裕。	0	
2		0				而那即将步入下一个季节的风，也为此处增添了几丝凉意。	0	
3		0				新恒提罗事件落幕后，我们终于迎来了短暂的平和时光。	0	
4		0				只是，银勺与杯壁碰撞发出的脆响，还是让我的思绪不由得飘向了不久之前的……	0	
5		6	茉莉安			分析员。今天的红茶不合你口味吗？	0	
6		0				伴随着淡淡茶香，茉莉安的声音又将我拉回当下。	0	
7		0	分析员			抱歉，刚刚有些恍惚……	0	
8		0	分析员			我们已经很久没有一起喝过下午茶了？	0	
9		6	茉莉安			不久前不是还在新恒提罗的餐厅喝过吗？	0	
10		0	分析员			那时的氛围完全不一样吧。	0	
11		6	茉莉安			嗯，确实……	0	
12		6	茉莉安			不过对我而言，无论是平和的悠哉度日，还是赌上性命的殊死一搏。只要和分析员在一起，就没有什么不同。	0	
13		0				面前的少女抿了一口杯中的茶，露出了略显得意的笑容。	0	
14		6	茉莉安			还要再来一杯吗？这个季节的下午很漫长，我们可以慢慢地……	0	
15		6	茉莉安			哎？不知不觉已经喝干了吗？	0	
16		0				她本想起身为我倒茶，但是茶壶中却早已空空如也。	0	
17		6	茉莉安			稍等，我再去泡一些来。	0	
18		0				还没等我将茶杯放下，茉莉安便匆匆端走了茶盘。	0	
19		0				不知道是不是错觉，自从从新恒提罗回来后，茉莉安好像变得更加“强势”一些了？	0	
20		0				阖上双眼后，我笑着摇了摇头。然而就在这时——	0	
21		0	？？？			喂——猜猜我是谁？	0	
22		0				一双纤细的手从后方伸出，捂住了我的眼睛。与此同时，温热的气息灌进耳朵……	0	
23		0	？？？			猜错的话，就咬断你的脖子。	0	
24		0	分析员			……凯茜娅，这样的把戏玩个一次两次就够了。	0	
25		6	凯茜娅			哎呀，这么快就猜出来了吗？	0	
26		0	分析员			完全不用猜，只有你会这么做。	0	
27		6	凯茜娅			呵呵呵，我的套路都被你摸清了。	0	
28		0				银铃般的笑声中，凯茜娅迈着游蛇般的步伐绕过我，坐到了对面。	0	
29		6	凯茜娅			嗯？这里貌似还有其他人？	0	
30		0	分析员			怎么，好奇她是谁吗？	0	
31		0				面对我的打趣，凯茜娅只是冷哼一声。	0	
32		6	凯茜娅			我才不在乎哦，毕竟，喜欢喝茶的大小姐又不是我想邀请的人。	0	
33		0	分析员			……	0	
34		0				眼见“扳回一局”的她接着势头将半个身体倾了过来，用指尖轻轻挑起我的下巴。	0	
35		6	凯茜娅			喂，大好的下午，不如我们俩出去找个地方小酌一杯？就趁她还没回来……	0	
36		9	茉莉安			凯茜娅小姐——	0	
37		0				一声呼唤打断了凯茜娅的动作。	0	
38		6	茉莉安			你这是在……	0	
39		6	凯茜娅			啊，我们是在交流吉他演奏技巧，对吧playername？	0	
40		0	分析员			完全不是那么一回事。	0	
41		6	茉莉安			我都听到了哦……要和凯茜娅小姐去小酌一杯什么的。	0	
42		0				茉莉安平静地将手中的茶盘放好，然后像是什么都没有发生过似的为我倒了一杯茶。	0	
43		0				接着，还有凯茜娅的那份。	0	
44		6	凯茜娅			哎？啊，谢谢……	0	
45		0				凯茜娅接过茶水，然后一脸困惑地看了看我。	0	
46		4	茉莉安			其实……我也在想，今天是不是坐得太久了。	0	
47		4	茉莉安			如果分析员想和凯茜娅小姐出门转转也挺好的，只是……	0	
48		5	凯茜娅			只是？	0	
49		6	茉莉安			还请不要在外面喝酒！	0	
50		0				她关注的重点居然是这个吗？！	0	
51		4	凯茜娅			呵呵，喝酒有什么问题吗？大家都是成年人了吧。	0	
52		5	茉莉安			如果是平常，我自然不会计较。	0	
53		5	茉莉安			但毕竟我们刚刚从新恒提罗回来，分析员也还在调养中，哪怕一点点酒精也会加重他身体的负担……	0	
54		5	茉莉安			所以至少在休假期间，我想还是不要接触为好。	0	
55		4	凯茜娅			哎~但是我听说茶叶喝多了也会增加身体的负担唉，会整夜整夜都睡不着的那种哦。	0	
56		5	茉莉安			只要适量就好，适量饮茶还能促进新陈代谢。	0	
57		4	凯茜娅			那……适量的酒精不是也一样？	0	
58		5	茉莉安			一点也不一样，这是诡辩哦，凯茜娅小姐。	0	
59		0				少女脸上的微笑并没有掩盖住言语中刺出的锋芒。	0	
60		4	凯茜娅			……哎呀呀，连你也变得强势起来了吗？	0	
61		5	茉莉安			……	0	
62		0	分析员			咳咳，我说——	0	
63		6	安卡希雅			我说不如打一架好了，谁赢了听谁的。	0	
64		6	安卡希雅			这么看着我干嘛，我只是想要帮分析员缓和一下氛围。	0	
65		0				身材矮小的安卡好似雨后的菌子般，从没人注意到的角落中突然钻了出来。	0	
66		0	分析员			谢谢，虽然你的出发点很好，但提议就算了。	0	
67		6	安卡希雅			不谢，如果需要的话，我可以做裁判。	0	
68		1	茉莉安			安卡希雅小姐……你好像完全没有理解分析员的意思。	0	
69		3	凯茜娅			连茉莉安都忍不住吐槽了……	0	
71		6	安卡希雅			你居然还约了其他人吗？	0	
72		0	分析员			是卡罗琳。	0	
73		0				我向一直在搅混水的安卡希雅比了个嘘声手势，接通了通讯。	0	
74		9	卡罗琳			分析员，你现在有空吗？	0	
75		9	安卡希雅			果然，卡罗琳也干了。	0	
76		9	卡罗琳			哎？我干什么了……等等，安卡希雅现在在你旁边吗？	0	
77		9	分析员			嗯，但不用理她……卡罗琳你继续说。	0	
78		9	卡罗琳			哦……嗯，其实也没什么大事，就是来通知一下大家，这次的休假地点定在了位于霍尔姆东部海域的<orange>奥丽拉水上乐园</>。	0	
79		9	凯茜娅			水上乐园？	0	
80		9	茉莉安			没听说过那里有什么水上乐园……	0	
81		9	卡罗琳			那本身就是公司的保密资产。	0	
82		9	卡罗琳			但自从旧董事垮塌后便被搁置了，直到最近才决定将其翻修成公司员工的专属休假地。	0	
83		0	分析员			等等……又要搞闯关比赛了吗？	0	
