字符串索引	标记	立绘位置	说话人	实际说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Flag	Pos	Speaker	RealSpeaker	WwiseEventID	zh_CN	disable	Remark
1		0	安全部干员			恩雅·墨尔菲，你的禁闭时间提前结束。	0	
2		0	安全部干员			让·苏瑞安·萨特？你的监禁也解除了。	0	
3		0	萨特			虔诚之人，愿泰坦保佑你。	0	
4		0	恩雅			萨特？	0	
5		0	萨特			啊，还真是好巧呢，恩雅女士。	0	
6		0	萨特			这么长时间里，位处于矛盾两端的双方竟然只有一墙之隔。	0	
6a		0				萨特指了指自己的胸口。	0	
6b		0	萨特			我这里，仍然还在疼痛。	0	
7		0	恩雅			……只觉得很讽刺。	0	
8		4	恩雅			你早就知道自己会被放出去？	0	
8a		5	萨特			你不也是早就知道吗？所以你才会冲进来给我一枪……呵呵呵呵。	0	
9		5	萨特			在这个等级森严的社会，每个人都有自己的价值和位置。	0	
10		5	萨特			惩罚我对世界树公司没有什么好处，但是放我走却能减少很多麻烦，换作你会怎么决定？恩雅女士。	0	
11		5	萨特			人心从来都是很好猜的，真正的难点在于如何消除那些不切实际的幻想。	0	
12		4	恩雅			这里没有降临团的会员，没有人会信你这套话术	0	
14		5	萨特			哦，恩雅女士，我忘记了你这段时间一直在禁闭，应该还没了解到零区的最新状况。	0	
15		0				萨特唤出悬浮在半空中的全息屏幕。	0	
16		0	萨特			失去秩序的天楼，短短时间内就变成了这样。	0	
17		0	萨特			有不少牺牲者是相当虔诚的会员，其中有不少已经为人父母。	0	
18		0	恩雅			天楼这是……	0	
19		0	萨特			你还在纠结西蒙娜的事吗？	0	
20		0	萨特			那你还记不记得一个叫“威利”的孩子？他被困在零区的亲生父母也在这场冲突中牺牲了。	0	
22		0	萨特			没有我的存在，有更多可怜的人牺牲了……思考一下，你需要思考一下，恩雅女士。	0	
23		5	萨特			目睹了这种后果，您还能轻易判断自己行为是“善”，而我所代表的是“恶”吗？	0	
24		5	萨特			当“善”与“恶”这种非黑即白的粗暴概念在你的脑海中被模糊了边界……海姆达尔部队、郊狼、降临团、世界树公司……	0	
25		5	萨特			除了名字不同、立场不同外，您觉得又有什么分别呢？	0	
26		5	萨特			只不过我们是全心全意地相信着泰坦，以免自己滑入虚无的深渊。	0	
27		5	萨特			哦……对了，西蒙娜……我忘记告诉你了，西蒙娜并未执行“涤罪仪式”，我将她送出了零区，想必她应当会过上更好的生活。	0	
27a		5	萨特			恩雅女士，所以，您对我开的那一枪，是完完全全没有任何正当性的，是完完全全的，个人不加约束的暴力行为。不要自诩“正义使者”……	0	
28		4	恩雅			你是故意直到现在才告诉我……	0	
28a		5	萨特			不，不要误会，恩雅女士，您在开枪前，并没有给我解释的机会。	0	
29		5	萨特			不过，也许有一天，我们会站在相同的立场，恩雅女士。我不会计较您那一枪……相反，那一枪让我很欣赏您。	0	
30		5	萨特			现在抛出橄榄枝或许还为时尚早，原谅我，呵，实在是太过期待了。	0	
31		4	恩雅			那只会永远停留在你的妄想中。	0	
31a		4	恩雅			你已经彻底疯了……	0	
32		5	萨特			看来只能下次再聊了。	0	
33		5	萨特			恩雅女士，来接我的专机似乎到了。	0	
34		5	萨特			再会。	0	
35		6	恩雅			……威利。	0	
36		6	恩雅			那孩子的父母竟然因为我……	0	
37		6	恩雅			不，不能相信萨特说的话……	0	
