字符串索引	标记	立绘位置	说话人	实际说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Flag	Pos	Speaker	RealSpeaker	WwiseEventID	zh_CN	disable	Remark
1		0	奥尔洛夫公爵			总有人问，耶洛沙是个什么样的地方。	0	
2		0	拾荒者			喂！站住！把药还给我！！	0	
3		0	患病的少女			呼……呼……咳咳，嗬啊——！	0	
4		6	拾荒者			都说了别跑——该死的臭小鬼！	0	
5		6	患病的少女			呜——	0	
6		6	拾荒者			想拿药就自己去给赫瓦雷纳的人干活儿！	0	
7		6	拾荒者			隔离区的污染早就控制不住了，没人会因为你是小孩子就可怜你！	0	
8		0	奥尔洛夫公爵			有人说它满是贫穷，苦难，人与人之间从不懂得分享，只会掠夺。	0	
9		6	赫瓦雷纳士官			根据耶洛沙军事占领区，赫瓦雷纳后勤与治安总部，<orange>流民安置委员会</>第四号政令……	0	
10		6	赫瓦雷纳士官			把他们都吊起来，就吊在月台上。	0	
11		6	赫瓦雷纳士官			让所有进入北风航天中心的人都睁大眼睛好好看看……	0	
12		6	赫瓦雷纳士官			忤逆赫瓦雷纳司令部的下场是什么。	0	
13		0	奥尔洛夫公爵			也有人说，它因崇尚暴力而招来了残忍。	0	
14		0	奥尔洛夫公爵			粗鲁的，没有敬畏之心的原住民们，正被武装到了牙齿的野兽们奴役……	0	
15		4	情报掮客			我不信你的神，我只信我自己的口袋，还有我脸上这张嘴。	0	
16		4	情报掮客			说好了的价码，一个子儿都不能少。	0	
17		5	降临团会员			……我只是圣神的代行者，你的亵渎言辞必将招致圣神的责罚！	0	
18		4	情报掮客			行了行了快滚吧。你的圣神早就在“责罚”我们了！等隔离区里的那棵“树”把所有人都害死，你们就称心如意啦！	0	
19		0	奥尔洛夫公爵			蝇营狗苟，邪祟横行……	0	
20		0	奥尔洛夫公爵			这样一个在他人口中如此混乱，如此不堪的国度……	0	
21		0	奥尔洛夫公爵			却是我的家乡。	0	
22		0	奥尔洛夫公爵			它赐给我生命，赐给我爵位，赐给我悠久历史所孕育出的文化，知识，眼界和雄心。	0	
23		0	奥尔洛夫公爵			而迄今为止，我却没有任何能够回报它的东西。	0	
24		0	奥尔洛夫公爵			它用苦寒雕琢了它的子民，让他们生来高傲，倔强，绝不向任何有形之物低头！	0	
25		0	奥尔洛夫公爵			然而我却眼见着这些骄傲的战士们将他们的矛头指向同胞，在各自的理想和主张的碰撞下两败俱伤……	0	
26		0	奥尔洛夫公爵			英雄和战士们倒下，站起来的，爬上来的却是外邦的吸血鬼！无耻的蛀虫！	0	
27		0	奥尔洛夫公爵			霸占我们的果实，毁弃我们的家。	0	
28		0	奥尔洛夫公爵			掠夺我们，囚禁我们，奴役我们……从里到外，侮辱我们的每一寸身体，每一缕灵魂。	0	
29		0	奥尔洛夫公爵			甚至还把这世间最邪恶的种子……播撒在了它的土地上……	0	
30		0	奥尔洛夫公爵			以至于我的子民们会在绝望和苦痛中变成这种扭曲恐怖的怪物！	0	
31		0	奥尔洛夫公爵			但只凭这些……还不足以让耶洛沙人跪地屈服！	0	
32		0				寒风在碎裂的冰面上留下刻痕，从那些缝隙里反射而出的每一缕光，都是冷的。	0	
33		0				一袭白衣的女性迎着不知晨暮的太阳，伫立在空无一人的月台上。	0	
34		0				她的名字是塔季亚娜·奥尔洛娃。她是巴伦支仪器的现任首领，也是前耶洛沙联邦解体后留下的最后一位公爵。	0	
35		0				生于和平，长于战乱，空有头衔的她在耶洛沙遭到军方管制，蒙受泰坦污染的这段苦闷岁月里，把自己活成了一块招牌。	0	
36		0				一块危险的，蛊惑人心的招牌。	0	
37		0				现在，这块招牌就横悬在北风航天中心的门户所在——沙钦列车站的站台上……	0	
38		0				静静等候着她的客人，以及她挖空心思谋求而来的那份“礼物”。	0	
39		0				尽管多年的沉浮已让她身具出神入化、收放自如的演技。	0	
40		0				尽管黎民的苦难，军阀的暴虐，对她而言都事不关己。	0	
41		0				但今天，她还是忍不住要在心里一次次地演练着……用无声控诉的方式提醒自己去扮演一位合格的耶洛沙统治者。	0	
42		0				在她的长袖善舞之下，那位从零区远道而来的尊贵客人将会成为她最好的助力……	0	
43		0				替她对抗一切，消灾解厄，却也蒙在鼓里。	0	
44		0				然后，亲手擦亮她这块招牌。	0	
45		2	奥尔洛夫公爵			欢迎来到耶洛沙，海姆达尔的分析员。	0	
