字符串索引	标记	立绘位置	说话人	实际说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Flag	Pos	Speaker	RealSpeaker	WwiseEventID	zh_CN	disable	Remark
1		5	迪特里希			“你怎么还不把她推下去？”	0	
2		5	迪特里希			“这种戏码看腻了，能不能来个有花样的？”	0	
3		5	迪特里希			“磨磨唧唧的，是不是害怕了？”	0	
4		5	迪特里希			“我看你就是不敢，有胆子的话就快点。”	0	
5		5	迪特里希			哎呀哎呀，网络还真是一个能让人卸下伪装、真情流露的地方。	0	
6		4	爱思特			真恶心！	0	
7		5	迪特里希			谢谢秃鹫女士的夸奖，不知道你是在夸我还是在夸粉丝？鄙人觉得，粉丝更能担得起这句夸赞哦。	0	
8		5	迪特里希			毕竟，是他们投票，共同决定了你的命运啊。	0	
9		5	迪特里希			永别了，秃鹫女士。	0	
10		5	迪特里希			嗯？怎么回……	0	
11		5	迪特里希			啊……又是海姆达尔……	0	
12		0				猫汐尔出现在爱思特与无人机之间。	0	
13		0				她精确地移动右臂，拦截下无人机发射的所有弹药。	0	
14		0				就像使用工具一般，毫无知觉地使用着身体。	0	
15		0	猫汐尔			三台无人机，那么需要分出三个线程来锁定飞行轨迹。	0	
16		0	猫汐尔			右手？嗯，损伤比例过高，存在功能障碍，无法继续正常使用。	0	
17		0				毫无痛觉的少女换用左手完成持枪、抵肩动作。	0	
18		0				然后在一瞬间击落了位于三个不同角度的无人机。	0	
19		0				迪特里希的全息影像也随之消失。	0	
20		4	爱思特			海姆达尔的人？	0	
21		4	爱思特			这次又是唱哪出戏？在我面前表演狗咬狗？	0	
22		4	爱思特			世界树公司休想用这些小手段让我……	0	
23		5	猫汐尔			现在向我发泄情绪不能对你产生任何价值。	0	
24		5	猫汐尔			你就是名为爱思特，绰号“秃鹫”的郊狼首领吗？	0	
25		4	爱思特			有屁快放。	0	
26		5	猫汐尔			你的手下与天楼居民产生交火的概率，正在伴随时间参数不断递增。	0	
27		4	爱思特			那你就别挡着我的路！滚开！	0	
28		2	郊狼队长			谁开枪了？！谁开枪了？！	0	
29		1	拾荒者			队，队长……是我。	0	
30		1	拾荒者			我走火了……刚才听见高区那边有动静，我以为，对面开枪了……	0	
31		2	郊狼队长			这下完犊子了……	0	
32		2	郊狼队长			那就给我逮住那个光头打！	0	
33		6	第八章管事			大家冷静！冷静！	0	
34		6	第八章管事			停火！停火！谁不停火！下个月一点物资别想分……	0	
35		0				管事的声音很快消失在密集的枪声中，枪声就像借助风势的火焰，迅速点燃了整个天楼。	0	
36		0				通讯被阻断后，每个人都被分割成了单独的个体，不再作为群体的一员而存在。每个人，都变成了网络汪洋中的孤屿。	0	
37		0				他们瞪大眼睛，紧张地注视着指向自己的枪口，随后，立马意识到，自己的手里也握有致命武器。	0	
38		0				脱离群体，也脱离了群体所带来的道德约束。	0	
39		0				无数个作为个体存在的人，为了保护个体应有的最基本权力——生存，毫无顾忌、无可指摘地，向威胁到自己的人，发动了攻击。	0	
40		0				仿佛那是深藏于本性，甚至深藏于基因的原始活动。一个传染一个，直到所有人都陷入疯狂。	0	
41		4	爱思特			停下！停下！给我停火！	0	
42		4	爱思特			我们已经和管事达成了新的协议！	0	
43		4	爱思特			所有郊狼！停火！	0	
44		5	猫汐尔			在天楼的声场环境中，声波的散射衰减非常快，凭借大喊阻止双方交火的概率趋近于零。	0	
45		4	爱思特			给我闭嘴！都是因为世界树公司才会……	0	
46		5	猫汐尔			这种思路还真是奇怪喵。	0	
47		5	猫汐尔			好像有一个词汇适合用在这里，嗯……	0	
48		5	猫汐尔			“无能狂怒”。	0	
49		4	芙提雅			终于终于！找了它了！就是它在阻断信道！	0	
50		5	安卡希雅			恢复通讯需要多久？听声音好像已经打起来了。	0	
51		4	芙提雅			芙提雅老师已经在全力运转了！	0	
52		2	迪特里希			伊格妮丝，这次没有躲在家里哭吗？	0	
53		2	迪特里希			我记得上次警告过你吧？还敢来坏我的事啊，小矮子。	0	
54		2	迪特里希			你们难道没有得到通知吗？	0	
55		4	芙提雅			通知？	0	
56		2	迪特里希			看来没有啊，那我正好可以好好玩玩。	0	
56a		2	迪特里希			上次揍我是不是揍得很爽？啊？！现在轮到我了！	0	
57		5	安卡希雅			嗯？不是真人？	0	
58		2	迪特里希			我说，你们海姆达尔是不是盛产笨蛋啊。	0	
59		2	迪特里希			你这张脸……我想起来了，不就是那个在休眠舱睡了三十年的老太婆吗？	0	
60		5	安卡希雅			……	0	
61		2	迪特里希			老太婆是不是老眼昏花了？连全息影像都认不出啊？哈哈哈哈哈哈。	0	
62		5	安卡希雅			你是不是想死？	0	
63		2	迪特里希			没关系没关系，我给你找了一个能打得着的对手。	0	
64		2	迪特里希			我的小狗狗，刻耳柏洛斯。	0	
