字符串索引	标记	立绘位置	说话人	实际说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Flag	Pos	Speaker	RealSpeaker	WwiseEventID	zh_CN	disable	Remark
1		0				和演示时一样的情况再度上演。当茉莉安穿过地铁进到污染区更深处，我们被突然飘来的泰坦污染云团干扰，失去了和她的通讯联系。	0	
2		0				上次是缓冲区，这次则是污染区，危险程度要高出许多。	0	
3		0				我急忙联系了总部的芙提雅，寻求无人机群的帮助。	0	
4		6	芙提雅2	芙提雅		什么……又碰到突发泰坦污染了？	0	
5		6	芙提雅2			小茉莉安的运气太糟了吧……	0	
6		6	芙提雅2			我已经起飞了大功率情报无人机，等新的战场通讯节点建立好，应该就可以联系上了。	0	
7		0				芙提雅那边忙活了起来，我暂时只能焦急地等待。	0	
8		0				兹兹……兹——	0	
9		6	芙提雅2			啊，好了好了，我这就把画面传过来……唔哇？！	0	
10		0				芙提雅一声惊叫，我浑身一激灵，赶紧拿起终端。	0	
11		0				出现在屏幕中的，是一个废弃的游乐园。	0	
12		0				预设路线上并没有这个地方，茉莉安应该是遇到什么麻烦才跑到了这里。	0	
13		0				此时的她，正在站一架高耸的摩天轮的最顶端。	0	
14		0				我正惊奇着并未携带任何辅助装备的她，是如何爬到那么高……	0	
15		0				下一秒，她就从摩天轮上一跃而下。	0	
16		0				我差点儿像芙提雅一样叫出了声。就算是有雨燕，这个也实在太乱来了！	0	
17		0				但我也被这绝美的画面，给深深地吸引了。	0	
18		0				于迷茫的废墟之中翩然起飞的雨燕，向死而生，永不停歇。	0	
19		0				并不是高性能外骨骼给予了茉莉安这样的力量。缺少她本人，性能再优秀的装备也会黯然失色。	0	
20		0				茉莉安……就是雨燕本身。	0	
21		6	芙提雅2			分析员你别发呆啊！	0	
22		6	芙提雅2			救援队已经出发了，我这边也紧急起飞了两组救援无人机，麻烦同步一下导航数据！	0	
b-1	b-1	0					0	
23	b-1-1	0				马上处理！	0	
b-2	b-2	0					0	
24	b-2-1	0				茉莉安她……状态如何？	0	
25		6	芙提雅2			她啊……在污染发生之后，遭到了泰坦怪物的包围，所以才逃到了那种地方。	0	
