字符串索引	标记	立绘位置	说话人	实际说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Flag	Pos	Speaker	RealSpeaker	WwiseEventID	zh_CN	disable	Remark
1		0	分析员			下一个检查项目是……	0	
2		6	里芙病号服			脑功能成像。	0	
3		0				我点了点头，将手边的监测贴片拿起，轻轻贴在里芙的额头上。	0	
4		0				一旁的仪器上立刻出现了大量图像和数据，并不断发送到医疗部的终端上。	0	
5		0				针对里芙体内的泰坦物质检查自她从耶洛沙返回后就没有停过，以至于我和她都已经对这一系列流程轻车熟路了。	0	
6		0				而让我担心的是，检查的频率在一天天提高，治疗却迟迟没有开始。	0	
7		0				如果公司都对泰坦污染束手无策，我想不到还有哪里可以解决问题。	0	
8		6	陶			走近点，playername。	0	
9		0				离开医疗部之后，我敲开了陶办公室的门。	0	
10		0				她正伏案看着投影屏上密密麻麻的文件，像是凭着直觉般将它们简单划分成通过和否决。	0	
11		0				这些事会花掉她每天至少4个小时，一般是其他人在睡觉的时间。	0	
12		0				我将路过资源部时买的新地咖啡递给陶，她头也不抬地接过抿了一口。这种默契同样是在从耶洛沙返回后形成，陶在那之后难得坦率了一些。	0	
13		6	陶			你应该已经知道了，里芙·贝斯特拉的情况十分复杂。	0	
14		0				一份文件伴随着她的话投影到了我的眼前，上面满是这些天以来里芙的体检数据，而在文件最下方却只有简短的一句话。	0	
15		0				“综上，建议进行神格神经摘除手术”。	0	
16		0	分析员			公司应该从来没有给出过需要摘除神格神经的治疗方案，这么做的理由是什么？	0	
17		6	陶			与你不同，她现在能保持正常，是利用了神格的力量，强行吸收了体内的泰坦物质。	0	
18		0				陶顿了顿，微微蹙起眉，似乎在强迫自己接受一件不可能的事情。	0	
19		6	陶			只能认为，在现阶段，天启者的力量、泰坦物质，以及她的神格，形成了一种不稳定的平衡。	0	
20		6	陶			医疗部当然可以清除她体内的泰坦物质，在此之前也确实这样做了。	0	
21		6	陶			但后来发现，为了抵御泰坦物质，里芙的神格神经已经长期保持在了极度活跃的状态。如果现在将泰坦物质清除，此消彼长，她很可能会出现严重的神格侵蚀。	0	
22		6	陶			相对的，如果放任不管，她就是一颗随时可能爆炸的定时炸弹。一旦接触到更多泰坦物质，很可能连抢救都来不及。	0	
23		0	分析员			所以只能将泰坦物质和神格神经一并清除……	0	
24		0				如陶所说，里芙现在的情况，即使我能够吸收泰坦物质，也无法解决神格侵蚀的问题。	0	
25		0	分析员			我想听听备用方案。	0	
26		6	陶			你就这么笃定会有备用方案？	0	
27		0	分析员			如果这是唯一的办法，你应该早就告诉我和里芙了。	0	
28		0	分析员			事到如今，不管是什么野路子，我都想听听看。	0	
29		6	陶			……	0	
30		0				陶轻轻敲了敲桌面，巨大的全息地图立刻出现在了我们眼前。	0	
31		6	陶			新恒提罗。	0	
32		0				她纤细的手指指向大陆东南方向——俱卢地区的兰卡半岛，地图随之放大，一个代表城市的光点随着她的话亮起。	0	
33		6	陶			你听过这个名字吗？	0	
34		0	分析员			别告诉我那里是能消除所有病痛的仙境。	0	
35		6	陶			你对那里缺少一些基础的了解，分析员。不过那里封闭已久，大概确实已经被世人遗忘了。	0	
b-1	b-1	0					0	
36	b-1-1	0				什么意思？	0	
37		6	陶			新恒提罗是维系“平衡”而存在的城市，对于里芙的情况，那里或许能有意想不到的手段。	0	
38		0	分析员			说清楚点，我不想把里芙的命搭在这种虚无缥缈的东西上面。	0	
39		6	陶			我比你更讨厌失控的局面。	0	
40		6	陶			我今天已经说了太多“只能”“大概”和“或许”，这些词不属于一名学者，也不属于一名决策者。	0	
41		6	陶			我是在寻求你的意见，作为你的……合作者。	0	
42		0				陶的眼中出现些许倦意，她摆了摆手，拿起咖啡灌了几口。	0	
b-2	b-2	0					0	
43	b-2-1	0				保持沉默	0	
44	b-2-1-1	0	分析员			……	0	
45	b-2-2	0				表达歉意	0	
46	b-2-2-1	0	分析员			抱歉。	0	
47		6	陶			在这件事上，我并不如你想得那样了解。我没有亲自去过新恒提罗，那是由我的导师打造的城市。	0	
48		0	分析员			你的导师对神格神经有所研究？	0	
49		6	陶			很遗憾，她在降临事件前就已经去世了。	0	
51		6	陶			她在多年前给过我进入城市的通行证，但我那时已经分身乏术，就如现在公司需要我留下一样。	0	
52		0				陶从一旁堆积的纸质文件中抽出一张红色的硬卡片放到桌上，推向我这一边。	0	
53		6	陶			你们的通行证我会找人安排，带上我这一份，去那里看看吧。	0	
54		0	分析员			明白了，这样的话……	0	
55		0	公司职员			陶董，瑟瑞斯队员有事找您。	0	
56		6	陶			让她进来吧。	0	
57		5	瑟瑞斯			陶董，分析员。	0	
58		5	瑟瑞斯			我之前在调查的前董事会成员的活动痕迹，有新的发现。	0	
59		5	瑟瑞斯			目前看来，他们中至少两人逃往了俱卢地区，但不知为何……	0	
60		0				瑟瑞斯似乎注意到了陶放大后的全息地图，眼中出现了一丝困惑。	0	
61		0	分析员			没事，继续说。	0	
62		5	瑟瑞斯			他们的活动痕迹到名为新恒提罗的城市后便消失了，就是地图上的那个地方。	0	
63		5	瑟瑞斯			也就是说，如果不是用了什么特殊手段的话，那我认为，他们现在应该还在那里！	0	
