字符串索引	标记	立绘位置	说话人	实际说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Flag	Pos	Speaker	RealSpeaker	WwiseEventID	zh_CN	disable	Remark
1		6	异化人虚像			光荣的耶洛沙……伟大的耶洛沙……	0	
2		6	异化人虚像			加入，进化，融为一体，继承它的意志……	0	
3		6	异化人虚像			消灭它的敌人！	0	
4		6	卫戍营士兵			保持火力压制！不要让它们越过这片冰原！	0	
5		6	卫戍营士兵			通讯兵呢？！快点联络李少校！再这样下去，整个北风航天中心都会落入这些怪物的包围！	0	
6		6	异化人虚像			呃啊——	0	
7		6	卫戍营士兵			喝！该死，世界树明明说会派人来，派到哪儿去了……	0	
8		0				车站的月台上，奥尔洛娃凝视着手中展开的影像战术地图——这种独特的设备一直是她用于监视耶洛沙局势的倚仗。	0	
9		0				现在，整个航天中心周围两百公里的范围内已经成了堪比“深水区”的禁区。而在她的身后，抵抗军的士兵们刚刚将最后一批百姓送上了列车。	0	
10		4	阿尔乔姆			公爵大人，这些是最后的了。等他们一离开，北风航天中心里就不存在非交战人员了。	0	
11		5	奥尔洛娃公爵			他们还走得了吗。	0	
12		4	阿尔乔姆			呃……公爵大人？	0	
13		0				奥尔洛娃没再应声，只是随手将投影设备丢给她的亲卫，转过身，走向了还未关闭的列车门。	0	
14		0				在那里，等待避险转移的流民们脸上并没有挂着什么轻松侥幸的表情。这些土生土长的耶洛沙人紧抿着嘴，似乎在犹豫着要作出什么艰难的选择。	0	
15		4	落难流民甲			公爵大人，我们……	0	
16		5	落难流民乙			我们能留下来吗！	0	
17		6	奥尔洛娃公爵			恐怕不行。按照军方命令我签署的条约，我需要保证你们的安全，把你们平安地送回后方的军占区去……	0	
18		6	落难流民甲			去他的条约！我们不听他们的！我们……我们只想听您的……	0	
19		6	奥尔洛娃公爵			嗯……为什么？	0	
20		0	落难流民乙			因为！因为……	0	
21		0				父辈们曾教导过我。	0	
22		0				他们用自己亲身参与过的战斗，\N亲手书写的历史来告诉我。	0	
23		0				如何去发动并打赢一场没有胜算的战争。	0	
24		0	伊切尔病号服			呜嗯！！放我……出去！呜嗯！！！！	0	
25		6	奥米茄1			实验就要完成了。我……将获得新的身体，和永恒的生命。	0	
26		6	奥米茄1			在这种时候，你们却胆敢告诉我……就那么几个人，你们都解决不了！	0	
27		6	奥米茄1			甚至还让他们混进了这座基地？！	0	
28		4	赫瓦雷纳士官			奥米茄先生，请您放心，我们绝不会让海姆达尔部队的人靠近这座实验室。	0	
29		5	奥米茄1			这不是你现在该说的。	0	
30		5	奥米茄1			你该说的是，“我们会杀了他们，会用泰坦的力量毁灭世界树的走狗！”！	0	
31		6	奥米茄1			说啊！	0	
32		0	赫瓦雷纳士官			是……我们会杀了他们，会用泰坦的力量……消灭入侵到基地里的所有敌人。	0	
33		0				激怒对手，团结伙伴……\N让所有卷入其中的人不知不觉地参战。	0	
34		0				让他们以为……\N他们在为自己而战。	0	
35		0	落难流民乙			为了耶洛沙！为了您承诺给我们的那个耶洛沙！	0	
36		0	奥尔洛娃公爵			武装他们，阿尔乔姆。	0	
37		0	阿尔乔姆			遵命，公爵大人！	0	
38		0	阿尔乔姆			同胞们，下车！拿起武器！	0	
39		0	阿尔乔姆			我们一起冲进苏兹达尔基地，夺回第一公民的血嗣，在奥尔洛娃公爵的庇佑下，重建我们的家！	0	
40		0	奥尔洛娃公爵			把能握在手中的都牢牢握住，而剩下的……	0	
41		0	奥尔洛娃公爵			交给天命。	0	
42		6	奥尔洛娃公爵			伟大光耀的耶洛沙星盘……旧联邦时代的残存徽记。	0	
43		6	奥尔洛娃公爵			前人们都说你记录着这片土地，和它的子民们的命运。	0	
44		6	奥尔洛娃公爵			那么，我的命运也被你所记录着吗。	0	
45		0	奥尔洛娃公爵			请你告诉我，那被邪恶所扭曲纠缠的东西……	0	
46		0	奥尔洛娃公爵			到底会是我的耻辱柱，还是我的纪念碑呢。	0	
