字符串索引	标记	立绘位置	说话人	实际说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Flag	Pos	Speaker	RealSpeaker	WwiseEventID	zh_CN	disable	Remark
1		3	叶			不去看看吗？你的人好像遇到麻烦了。	0	
2		1	郊狼队长			一码归一码，先谈完眼前的生意。	0	
3		1	郊狼队长			这一批武器我可以用上次的价格给你，还是一样，不收数据金。	0	
4		1	郊狼队长			但是机甲，卖不了。	0	
5		2	爱思特			如果我们多加十支抑制剂呢？	0	
6		1	郊狼队长			卖不了就是卖不了。	0	
7		1	郊狼队长			大家都知道，在零区，这东西就是活下去的资本。	0	
8		1	郊狼队长			如果我要买你的命，你卖吗？	0	
9		2	爱思特			看着合作这么多次的份上，我最后再问一次……	0	
10		3	叶			爱思特，我们不强求。	0	
11		1	郊狼队长			这样才对，买卖不成仁义在。	0	
12		3	叶			我再多付你两支抑制剂。	0	
13		1	郊狼队长			你想要什么？	0	
14		3	叶			在你把那台机甲开出去收拾残局之前，我可以坐进去看看吗？	0	
15		1	郊狼队长			……	0	
16		3	叶			启动机甲的密钥在你手里，我没法直接把它开走。	0	
17		1	郊狼队长			可以，你有五分钟。	0	
18		2	爱思特			两支抑制剂只能换五分钟？在开什么玩笑？！	0	
19		3	叶			成交，五分钟足够了。	0	
20		5	爱思特			叶……你不想解释一下吗？我们白白多花了两支抑制剂。	0	
21		4	叶			回去以后，按照这个清单搜集物资。	0	
22		5	爱思特			这上面的东西都是什么……空速管是什么？	0	
23		4	叶			都是好东西。	0	
24		4	叶			把它们组合在一起，就能变成一台机甲。	0	
25		5	爱思特			……你摸清了机甲的内部构造？在这么短的时间里？	0	
26		4	叶			只花了两支抑制剂，是不是很划算？	0	
