字符串索引	标记	立绘位置	说话人	实际说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Flag	Pos	Speaker	RealSpeaker	WwiseEventID	zh_CN	disable	Remark
1		0				假日后的普通一天，我正独坐在作战指挥室中，处理着与海姆达尔队员们相关的文件。	0	
2		0				忽然，通讯终端的提示音打断了我的思考。我信手点开这则显示为公司医疗部发来的信件，本以为是催促我进行例行体检之类的，但信件中却只写了让我尽快到医疗部一趟。	0	
3		0				怀着一丝莫名的不安，我收起桌上的文件，离开了指挥室。	0	
4		0	分析员			凯茜娅，失明了？！	0	
5		0				当我快步踏进医疗部的诊室时，医疗部干员开口的第一句话便让我下意识瞪大了眼睛。	0	
6		0				我的目光越过身着白大褂的干员向后看去，隔着玻璃门，凯茜娅正安静地平躺在床上，头部被巨大的检测仪器罩了个严严实实，只能看到蓝色的发尾从两侧垂下。	0	
7		0				明明在度假期间，她没表现出任何异常。	0	
8		0	分析员			说清楚一些，现在是什么情况？	0	
9		6	医疗部成员			直接原因还不清楚，不过，能够确定是视觉神经方面的问题。	0	
10		6	医疗部成员			我们推测是凯茜娅队员的信息态体质与“朝翼”战术套装存在一些冲突……您知道的，严格来说，凯茜娅队员没有接受过完整的神格神经移植手术。	0	
11		0	分析员			既然是神经方面的问题，公司这边应该能很快解决才对吧？	0	
12		6	医疗部成员			是这样没错……不过，我们还是建议等陶董回来再进行手术。在此之前，凯茜娅队员在医疗部静养即可。	0	
13		0				对了，陶现在不在公司。我们从新恒提罗回来后不久，她就匆匆坐上了飞机。	0	
14		0				在众人眼中，每年的固定时期，陶都会在护送下离开公司，前往不为人知的地方度假数日。而我已经知道，她是为了进行延寿手术才不得不一次次前往世界各地。	0	
15		0				算了算时间，她大概还有两天才会回来，这样的话……	0	
16		0				吱呀——	0	
17		0				我正盘算着接下来的计划，忽然听到了仪器被撑起的声音。抬头一看，凯茜娅已经推开了眼前的检测仪器，起身坐在床边，歪着头看向我。	0	
18		6	凯茜娅病号服			……	0	
19		0				应该说，看向我这边，门口的方向。	0	
20		0				她睁着眼睛，但双目中确实毫无光彩。	0	
21		0				我打开门，慢慢朝她走去。到离她仅有两步的距离时，她忽然张开双臂，冲我露出一个微笑。	0	
b-1	b-1	0					0	
22	b-1-1	0				停下脚步	0	
23	b-1-1-1	0				她真的看不到我吗？还是说，这又是一次她的恶作剧？	0	
24	b-1-1-2	0				没由来的念头促使我停下脚步，仔细打量起凯茜娅的眼睛。	0	
25	b-1-1-3	6	凯茜娅病号服			笨蛋，你的脚步声我可是记得一清二楚。	0	
26	b-1-1-4	0				伴随着不满地嗔怪，她轻轻扑进了我的怀里。	0	
27	b-1-2	0				抱住她	0	
28	b-1-2-1	0				我一把将她抱住，用手指轻轻抚过她的眉间。	0	
29		6	凯茜娅病号服			带我出去吧，playername。	0	
30		0	分析员			不行，你现在可还是病人。	0	
31		6	凯茜娅病号服			哼……只不过是短暂失明而已，对我来说，没什么大不了的。	0	
32		0				她赌气似的推开我，像是要证明自己和平时没什么区别，大踏步地朝门外走去。	0	
33		0	分析员			你等等……	0	
34		6	凯茜娅病号服			嗯？！	0	
35		0				——然而，没走两步，她就一头撞到了半开玻璃门上。	0	
36		0	分析员			……看吧。	0	
37		0				我抱着凯茜娅重新回到了病床上。她咬着嘴唇，一言不发，看起来很是受挫。	0	
38		0				平日里，这女人我行我素惯了，总是固执得很。现在这副样子，倒是格外让人心疼。	0	
39		0				的确，让她老老实实在医疗部躺个三天，对她来说可太煎熬了。我摇了摇头，看向守在门口的医疗部干员。	0	
40		0	分析员			这样吧，这几天我来照顾她。如果需要上药什么的，你们联系我就好。	0	
41		6	医疗部成员			既然是分析员的安排……好的，还请多加小心。	0	
42		6	凯茜娅朝翼			呼……	0	
43		0				回去的路上，我拉着凯茜娅慢步前行，她则少见地一言不发，呼吸声却格外明显。	0	
44		0	分析员			在想什么？	0	
45		6	凯茜娅朝翼			……没有。	0	
46		0	分析员			放心好了，回头我就让他们把公司里的门都换成自动感应门。	0	
47		6	凯茜娅朝翼			油嘴滑舌。	0	
48		0				嘴上这么说着，她却也忍不住笑了出来。	0	
49		6	凯茜娅朝翼			我只是在想，我现在这副样子，就算你当面和其他人做些什么我也看不到，还挺让人不爽的。	0	
50		0	分析员			我可不会故意做这种事情。	0	
51		6	凯茜娅朝翼			嗯哼，但她们可就不一定了。	0	
52		0	分析员			咳……医疗部说还不清楚你失明的直接原因，你有什么头绪吗？	0	
53		6	凯茜娅朝翼			谁知道呢？神格神经的问题，你可比我了解得多。	0	
54		0	分析员			我确实有些眉目。	0	
55		0				我放缓了步子，快速将脑中的记忆过了一遍。	0	
