字符串索引	标记	立绘位置	说话人	实际说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Flag	Pos	Speaker	RealSpeaker	WwiseEventID	zh_CN	disable	Remark
1		0				哗啦——	0	
2		0				女武神——不，现在是奥丁的她从冰冷的水中猛然站起，用睥睨天下的眼神打量着周围。	0	
3		1	里芙病号服			身体无异常，报告结束。	0	
4		3	医师			记得按时按剂量服药哦。	0	
5		1	里芙病号服	里芙		我知道。	0	
6		3	医师			对了，今天在复健部大厅会举行新年活动，有很多好吃的，要参加吗？	0	
7		1	里芙病号服	里芙		不用。	0	
8		3	医师			这样啊……那你早点休息。	0	
9		3	医师			还有，你这个房间总是把空调开得很低，注意别感冒哦。	0	
10		6	里芙病号服	里芙		终于安静了。	0	
11		6	里芙病号服			模拟沙盘推演，进行到哪一步了？	0	
12		6	里芙病号服	里芙		………………	0	
13		6	里芙病号服			接下来，红方步兵前出至高地下方低洼处隐蔽，躲避蓝方火力准备。	0	
14		6	里芙病号服			……蓝方的动作是动用装甲兵正面推进。	0	
15		6	里芙病号服			不论侦察是否被遮蔽，都很合理。那么……	0	
16		6	里芙病号服			红方步兵在蓝方装甲兵推进至100米时，启动携带的爆破无人机，全部。	0	
17		6	里芙病号服			这一轮推演的结果是……	0	
18		6	里芙病号服			蓝方战损超过设定值，撤退，红方损失五成兵力。红方防御成功。	0	
19		6	里芙病号服	里芙		还算……不错。	0	
20		0	？？？			呼啊！呼啊！	0	
21		0	？？？			吼！！！！！	0	
22		6	里芙病号服	里芙		什么人！？	0	
23		0	？？？			呼啊！呼啊！呼啊！！	0	
24		6	里芙病号服			……声音是从沙盘上发出的。	0	
25		6	里芙病号服			程序错误？这些兵人在……跳舞？	0	
26		0	？？？			吼！战争！吼！征服！	0	
27		0	？？？			我们将生命献给你，奥丁！	0	
28		6	里芙病号服	里芙	Play_Mo_girl002_amazed02_065	！？	0	
29		2	里芙			发生……什么了？	0	
30		2	里芙	里芙		哈啊……冷……	0	
30.1		0					0	
30.2		0					0	
30.3		0					0	
b-7	b-7	0					0	
b-7-1	b-7-1	0				是治疗液起效了吧？	0	
2.96		6	里芙			这盆水是特殊调配的抑制剂，以前我总认为和普通的洗澡水没区别。	0	
2.97		6	里芙			会不会是……因为你？	0	
2.98		0				我还没来得及做出惊讶的表情，就意识到今天的确是我加入海姆达尔之后，第一次独自为星期三进行常规诊疗。	0	
2.99		6	里芙			要不要……听我讲讲过去的事情？	0	
2.991		0				我还是头一次看到她这么吞吞吐吐的模样。	0	
2.992		0				就像是久经折磨的病人，突然听闻一个或许有用的偏方。	0	
2.993		0				我怎么可能拒绝她的？	0	
2.994		6	里芙			谢谢。	0	
2.995		6	里芙			我想想，要从哪里说起……	0	
2.996		0				2057年12月30日	0	
2.997		0				20:00	0	
b-5	b-5	0					0	
b-5-1	b-5-1	0				神格神经在继续生长，但速度和以往记录相比差异不大。	0	
b-6	b-6	0					0	
b-6-1	b-6-1	0				你自己感觉如何？	0	
2.9		6	里芙			没什么特别的，该疼的地方还是会疼。	0	
2.91		0				这个病症并非局限于精神层面，而是具有生理性器质性变化。	0	
2.92		0				天启者的大脑皮层浅表生长出了新的脑神经结构。	0	
2.93		0				其发育程度与神格的发展进程紧密相关，一部分研究者认为这就是神格的生理基础，直接命名为了<orange>“神格神经”</>。	0	
2.94		0				但也有持不同观点的研究者存在，理由我就不太清楚了。	0	
2.95		6	里芙			但是……这次好像好些了。	0	
b-4	b-4	0					0	
b-4-1	b-4-1	0				奥丁走了吗？	0	
2.4		0	里芙			嗯，我的神格暂时沉默了。	0	
2.5		0				这是天启者们的共同病症。伴随着力量的觉醒，出现了时常认为自己是某位神明的状况。	0	
2.6		0				持续时间不定，对星期三来说，一般是与启动化身系统的时长成正比。	0	
2.7		0				很像是脑子里多了一个人格，因此被类比着称为<orange>“神格”</>。	0	
2.8		0				但经过多方研究确认并非常见的解离性同一性障碍，因为……	0	
b-3	b-3	0					0	
b-3-1	b-3-1	0				……遵命。	0	
2.2		0				过了一会儿……	0	
2.3		6	里芙		Play_Mo_girl002_sigh01_055	呼……分析员，这次结果怎么样？	0	
b-1	b-1	0					0	
b-1-1	b-1-1	0				诊疗结束，吾王。	0	
b-2	b-2	0					0	
b-2-1	b-2-1	0				您的战袍在此。	0	
2.1		0	里芙		Play_Mo_girl002_answer01_060	嗯，汝，即刻为吾更衣。	0	
31		2	里芙			暴风雪吹破了窗户？	0	
32		2	里芙			这座城市会发生暴风雪？闻所未闻……	0	
33		2	里芙			………………	0	
34		2	里芙			雪……下雪了……	0	
35		2	里芙	里芙		那么我应该……	0	
