字符串索引	标记	立绘位置	说话人	实际说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Flag	Pos	Speaker	RealSpeaker	WwiseEventID	zh_CN	disable	Remark
1		0	威尔			我们被分解、切割成无数粒子，飘荡在这里，彼此混合纠缠。	0	
2		0	威尔			苍蝇的咒骂、军方少校的警告，还有摇滚节拍……所有声音和意识都混在一起。	0	
3		0	威尔			物质无法使时间弯曲，时间也不会告诉物质如何运动。	0	
4		0	威尔			记忆也变成一片又一片碎玻璃上的倒影。	0	
5		0	威尔			全部都在混沌中，分不清什么正在发生，什么又已经成为回忆。	0	
6		2	威尔			苍蝇，你的人都看过建筑结构图了吗？	0	
7		3	苍蝇			没啥好看的吧老大，想从那个实验室出来一共就两条通道。	0	
8		3	苍蝇			话说这次的规矩是？	0	
9		2	威尔			完全清理。	0	
10		3	苍蝇			嘿嘿嘿……有点让人后背发凉啊，里面可是有军方的人。	0	
11		2	威尔			这次任务结束，会安排所有人去千羽的海边度假。	0	
12		2	威尔			去准备一下吧，少问不该问的。 	0	
13		3	苍蝇			嘿，要是我不小心漏了消息出去，还得靠老大跟董事会保我了。	0	
14		2	威尔			克莱因，一会，你跟着我。	0	
15		1	凯茜娅1			真能去千羽的海边度假吗？	0	
16		1	凯茜娅1			这么多张嘴巴还能说话，而且远在千羽地区，董事们……睡得着吗？	0	
17		2	威尔			和以前一样，你们专心执行任务，我来解决任务之外的部分。	0	
18		1	凯茜娅1			威尔。	0	
19		2	威尔			还有问题吗？	0	
20		1	凯茜娅1			没有。	0	
21		1	凯茜娅1			只是告诉你，我不像苍蝇那么好骗。	0	
22		0	凯茜娅1			威尔，你准备什么时候替我们复仇呢？	0	
23		0	苍蝇			威尔，你准备什么时候替我们复仇呢？	0	
24		0	众人之声			威尔，你准备什么时候替我们复仇呢？	0	
25		0	稚嫩的童声			爸爸……	0	
26		0	稚嫩的童声			爸爸，你准备什么时候替我报仇？	0	
27		0	威尔			我……	0	
28		0	威尔			很快就会去见你。	0	
