字符串索引	标记	立绘位置	说话人	实际说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Flag	Pos	Speaker	RealSpeaker	WwiseEventID	zh_CN	disable	Remark
1		0				房门紧闭，灯光晦暗，战术塔台通讯器上正投影着一幅全息画面，而她就站在这幅画面的前方。	0	
2		0				一间装饰奢华的会客室里，满地狼藉。在画面的正中央……赫然叠放着两具尸体。	0	
3		6	陶			我不知道这是什么，也不明白你为什么要给我看这个。	0	
4		0				她的语气和神态都镇定自若，但隔着屏幕传来的轻蔑哼笑仿佛在预示着……在即将开始的对话里，她并不是掌握主动权的那一方。	0	
5		6	赫瓦雷纳参谋			这是一份完整的视频监控录像的最后一帧。	0	
6		6	赫瓦雷纳参谋			陶董，我给您看这个，是出于我们赫瓦雷纳集团对世界树，以及对您个人的尊重。	0	
7		6	赫瓦雷纳参谋			如果您不拿出对等的态度来的话，我不介意把这份时长……一小时三十七分五十五秒的视频对外公之于众。	0	
8		6	赫瓦雷纳参谋			陶董，流民安置委员会幕僚长米尔伍德失踪一事，我们没跟您计较。	0	
9		6	赫瓦雷纳参谋			因为没有证据。	0	
10		6	赫瓦雷纳参谋			但这个不一样。三枪，两条人命，还有一屋子的高浓度泰坦物质碎屑。这些都是物证确凿的事实。	0	
11		6	赫瓦雷纳参谋			我知道您和军方高层素有交集，世界树和军方在很多领域都通力合作。	0	
12		6	赫瓦雷纳参谋			我们赫瓦雷纳虽然内部独立，但在外人眼里，在平民百姓和您的诸多生意伙伴眼里，我们……就是军方。	0	
13		6	赫瓦雷纳参谋			请您务必好好斟酌一下，考虑好了的话，赫瓦雷纳对友好沟通永远持开放态度。	0	
14		0				平缓的语调，恭敬的态度，但一连串说出口的却毫无疑问是一记又一记施压的重锤。	0	
15		0				良久，在切断通讯之前，对方向她下达了最后通牒。	0	
16		6	赫瓦雷纳参谋			我们身处第91隔离区的心脏地带，您知道我们最想要的是什么。	0	
17		0				荧光闪烁，眼前的巨幅画面已然消失，通讯连接的白噪音也不复存在。整个作战会议室在眨眼间归于死寂。	0	
18		0				自动门向两侧滑开，脚步渐远，迈向了空无一人的走廊。	0	
19		0				素白如雪，一尘不染……这曾是符合她喜好的装潢。压抑，克制，摒弃驳杂的欲念，只留下绝对的理性和对目标的追求。	0	
