字符串索引	标记	立绘位置	说话人	实际说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Flag	Pos	Speaker	RealSpeaker	WwiseEventID	zh_CN	disable	Remark
1		0				我们终于回到了地面，迎来久违的天空和阳光。	0	
2		0				冬日里总是雾蒙蒙的天光，此时竟有些耀眼。	0	
3		2	肴	肴	Play_Mo_girl010_yawn01_069	啊~啊~	0	
4		0				肴整个人都松弛下来，又回到平时那副缺乏干劲儿的模样。	0	
5		0				然而我已见识到她在危境中爆发的光彩。	0	
6		0				正如她的神格赫尔斯，作为冬天的太阳神，虽然既不炙热又不魁伟，但在漫长寒冬中它的存在带来了生的希望，如此重要。	0	
7		2	肴	肴		之前在地铁站内的监控室找到的，有点儿好奇里面有什么。	0	
8		0				肴晃了晃手，向我展示她手里的东西，语气开始像个孩子一样地兴奋。	0	
9		0				一张旧型号光盘，看标签所示，居然是成人病爆发之前的地铁监控录像备份。	0	
10		2	肴	肴		不知道还能不能读取……	0	
11		6				肴将光盘放入随身携带的设备。	0	
12		0				靠着椅背睡去的疲惫上班族，戴着耳机低头看手机的学生，手忙脚乱安抚哭闹孩子的年轻母亲，腻歪在一起的情侣。	0	
13		0				截然不同的另一种生活的全息影像，突然投射在空荡荡的月台上。	0	
14		0				庸常而生机勃勃。	0	
15		0				肴就站在脚步匆忙的人群中，仿佛只是一个通勤路上的普通上班族。	0	
16		0				明明近在咫尺，却又遥不可及。	0	
17		0				投影被突兀地中断。	0	
18		3	卡罗琳	卡罗琳		肴？playername?	0	
19		3	卡罗琳	卡罗琳		你们逃出来了？	0	
20		3	卡罗琳	卡罗琳		情况怎么样，有没有人受伤？	0	
21		1	肴	肴		事故，这绝对是情报调查疏漏造成的工作事故……	0	
22		1	肴	肴		比起肉体的伤痛我们的心灵才是遭到了重创。	0	
23		1	肴	肴		我和playername要申请一个星期的带薪休假来修复身心。	0	
24		1	肴	肴		你要是不批准我就向上头抗议了啊！	0	
25		3	卡罗琳	卡罗琳		……	0	
26		2				说罢，肴径自结束了通讯，也不管卡罗琳有什么反应。	0	
27		2	肴	肴		这真的是我经历过的最痛苦漫长的通勤日。	0	
28		2	肴	肴		现在总算能下班回家了，你也早点儿回去休息。	0	
29		6	肴	肴		……等等！	0	
30		6	肴	肴		我差点儿给忘了！	0	
31		0				肴凑到我面前，那神采奕奕的表情和刚才判若两人。	0	
32		0				这就是通勤模式和下班模式的区别么？	0	
33		6	肴	肴		你还欠我一顿饭。	0	
34		6	肴	肴		还有。	0	
35		6	肴	肴		我可是救了你一命。	0	
b-1	b-1	0					0	
36	b-1-1	0				多谢。	0	
37		6	肴	肴		这么难得的机会，我可要好好想想怎么让你报答……	0	
38		6	肴	肴		等我想好了再告诉你。	0	
39		6	肴	肴		总之，你要记得欠我一件事！	0	
b-2	b-2	0					0	
40	b-2-1	0				我会的。	0	
41		0				收到我的答复，肴的心情肉眼可见变得更好。	0	
42		6	肴	肴		下班不积极，脑子有问题~	0	
43		0				哼着明显是她自编的调子，肴渐行渐远，最后消失在我的视野里。	0	
44		0				看来，还是得由我去向卡罗琳报告详细情况。	0	
45		0				当然，这要等到带薪休假结束后。	0	
46		0				毕竟，这是肴替我们争取来的难得的假日。	0	
