字符串索引	标记	立绘位置	说话人	实际说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Flag	Pos	Speaker	RealSpeaker	WwiseEventID	zh_CN	disable	Remark
1		0	芬妮病号服			唔……已经天亮了吗？	0	
2		0				铃声唤醒浅眠的少女。	0	
3		0				芬妮揉了揉眼睛，打开了自己的通讯终端。	0	
4		0				这是她这两天重复了无数次的动作……	0	
5		0				就在几日前，分析员以任务需要为由，切断了与公司的通讯。	0	
b-1	b-1	0					0	
6	b-1-1	0				——通讯与简讯记录——	0	
b-2	b-2	0					0	
7	b-2-1	0				——花心大萝卜playername——	0	
8		0	芬妮病号服			……	0	
b-3	b-3	0					0	
9	b-3-1	0				——修改备注——	0	
10		0				最喜欢的人	0	
b-4	b-4	0					0	
11	b-4-1	0				——近七日收件——	0	
b-5	b-5	0					0	
12	b-5-1	0				——0——	0	
13		6	芬妮病号服			那个笨蛋，现在应该还好吧。	0	
14		6	芬妮病号服			早知道就不赌气不接他的通讯了……	0	
15		0				犹豫片刻，芬妮轻咬嘴唇，轻点屏幕。	0	
16		6	芬妮病号服			果然，还是先道歉比较好……但是该怎么开头呢……	0	
17		0				对不起，之前擅自挂断了你的通讯。	0	
18		0				如果任务已经完成了，可以给我回个……	0	
19		0				指尖传来的震动打断了她的思绪。	0	
20		0	系统提示			——距离特训开始还有一个小时——	0	
21		6	芬妮病号服			算了，回来再写吧……反正他现在应该也没有功夫看我的简讯。	0	
22		0				少女少见地选择了逃避。	0	
23		0				不知道为什么，胸口好像压着一块巨石，原本善于表达的自己这会儿却什么也说不出……	0	
24		0				这究竟是为什么呢？	0	
25		0				……	0	
26		0				终端再次弹出训练即将开始的通知。	0	
27		0				伴随着“嗡嗡”的震动声，芬妮的心情也被搅动得愈加烦躁。	0	
28		0	芬妮病号服			烦死了……	0	
29		0				匆匆换上战术套装，少女将终端甩在床上，头也不回地离开了房间。	0	
30		0				究竟是为什么呢？	0	
31		0				大概是因为……	0	
32		6	里芙无限之视			因为只有弄清楚了才能知道之前发生的那一切，你正害怕着的那一切……到底是不是真的。	0	
33		0				害怕再被人一眼看穿。	0	
34		0				害怕再被人甩在身后。	0	
35		6	卡罗琳			早上好，大家都已经到齐了吧。	0	
36		0				面对列成一排的天启者们，娇小的情报官努力学着记忆中分析员的样子挺直了腰板。	0	
37		6	卡罗琳			按照最新的训练排期表，今天应该是虚拟对抗特训，还请各位做好接入虚拟设备的准备。	0	
38		4	肴冬至			又是对抗训练？最近的对抗训练会不会有点太多了……	0	
39		6	卡罗琳			咳咳，那是因为分析员交代过……	0	
40		0				面对质疑，情报官显得有些局促。	0	
