字符串索引	中文简体	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	disable	Remark
6001002_name	二型验证机甲	0	
6001003_name	“野牛”约瑟夫	0	
6001101_name	波伏娃13	0	
6001102_name	加文	0	
6001201_name	海拉	0	
6001202_name	尤弥尔	0	
6001103_name	让·苏瑞安·萨特	0	
6002201_name	海拉	0	
4001002_name	灯泡	0	
4002002_name	灯泡	0	
4001003_name	螺钉	0	
4002003_name	螺钉	0	
4003003_name	螺钉	0	
4001004_name	螺帽	0	
4002004_name	螺帽	0	
4003004_name	螺帽	0	
4103004_name	螺帽	0	
4001005_name	钢珠	0	
4001006_name	喷壶	0	
4002006_name	喷壶	0	
4003006_name	喷壶	0	
4001007_name	通条	0	
4002007_name	通条	0	
4003007_name	通条	0	
4001010_name	铁锤	0	
4002010_name	喇叭	0	
4001013_name	罐头	0	
4002013_name	罐头	0	
4003013_name	罐头	0	
4007013_name	霰弹枪架	0	
4008013_name	布雷器	0	
4009013_name	炸弹车	0	
4001101_name	波伏娃	0	
4002101_name	波伏娃	0	
4001102_name	弓箭会员	0	
4002102_name	弓箭会员	0	
4003102_name	弓箭会员	0	
4009102_name	弓箭会员	0	
4001103_name	长刀会员	0	
4002103_name	长刀会员	0	
4003103_name	长刀会员	0	
4001104_name	武装会员	0	
4002104_name	武装会员	0	
4003104_name	武装会员	0	
4001105_name	持枪会员	0	
4002105_name	持枪会员	0	
4003105_name	持枪会员	0	
4001106_name	爆破会员	0	
4002106_name	爆破会员	0	
4003106_name	爆破会员	0	
4001107_name	基座	0	
4001108_name	会员	0	
4001109_name	审判官	0	
4001201_name	浮球	0	
4003201_name	浮球	0	
4001202_name	长臂	0	
4001205_name	夏基	0	
4001211_name	甲型异化人	0	
4001212_name	乙型异化人	0	
4001217_name	甲型异化人	0	
5001001_name	炉子	0	
5001101_name	波伏娃	0	
5001010_name	铁锤	0	
5002010_name	喇叭	0	
6002002_name	二型验证机甲	0	
5001110_name	净化官（低温）	0	
5002110_name	净化官（电击）	0	
5003110_name	净化官（高热）	0	
6002003_name	“野牛”约瑟夫	0	
6002002_desc	以全地形通用建筑机械为平台，加装武器模块制造的试验性质重型机甲，主要目的是探讨该形态装甲载具的开发前景。\n易受麻痹效果和迟缓效果影响。	0	
6001002_desc	以全地形通用建筑机械为平台，加装武器模块制造的试验性质重型机甲，主要目的是探讨该形态装甲载具的开发前景。\n易受麻痹效果和迟缓效果影响。	0	
6002003_desc	郊狼机甲部队教官，原北方某国军人，因强横直接的战斗风格获得“野牛”的绰号。\n易受眩晕效果和迟缓效果影响。	0	
6001003_desc	郊狼机甲部队教官，原北方某国军人，因强横直接的战斗风格获得“野牛”的绰号。\n易受眩晕效果和迟缓效果影响。	0	
4001803_name	弓箭会员	0	
4001804_name	武装会员	0	
4001805_name	会员	0	
4001807_name	螺钉	0	
4001808_name	螺帽	0	
4001809_name	喷壶	0	
4001810_name	灯泡	0	
4001811_name	螺钉	0	
4001812_name	螺帽	0	
4001813_name	喷壶	0	
4001814_name	灯泡	0	
4001815_name	弓箭会员	0	
4001816_name	武装会员	0	
4001817_name	爆破会员	0	
4001818_name	会员	0	
4001819_name	夏基	0	
4001820_name	甲型异化人	0	
4001821_name	乙型异化人	0	
4001822_name	甲型异化人	0	
4001823_name	乙型异化人	0	
4101002_name	灯泡	0	
4101003_name	螺钉	0	
4101004_name	螺帽	0	
4101006_name	喷壶	0	
4101007_name	通条	0	
4101010_name	铁锤	0	
4101101_name	波伏娃	0	
4101102_name	弓箭会员	0	
4101103_name	长刀会员	0	
4101104_name	武装会员	0	
4101105_name	持枪会员	0	
4101106_name	爆破会员	0	
4101107_name	基座	0	
4101108_name	会员	0	
4101109_name	审判官	0	
4101205_name	夏基	0	
4101211_name	甲型异化人	0	
4101212_name	乙型异化人	0	
4102002_name	灯泡	0	
4102010_name	喇叭	0	
6001005_name	二型验证机甲·荒猎	0	
6003201_name	海拉	0	
6003201_desc	从尤弥尔身体上分裂出来的泰坦，数量众多，威胁性强，最大的差异是没有头部，似乎意味着并没有自我意识。\n易受冻结效果和迟缓效果影响。	0	
6001201_desc	从尤弥尔身体上分裂出来的泰坦，数量众多，威胁性强，最大的差异是没有头部，似乎意味着并没有自我意识。\n易受冻结效果和迟缓效果影响。	0	
6002101_name	波伏娃13	0	
6003101_name	波伏娃13	0	
6003101_desc	人工智能傀儡波伏娃系统的节点之一，编号13，其余资料不明。\n易受眩晕效果和迟缓效果影响。	0	
6001101_desc	人工智能傀儡波伏娃系统的节点之一，编号13，其余资料不明。\n易受眩晕效果和迟缓效果影响。	0	
6002005_name	二型验证机甲·荒猎	0	
6002005_desc	二型验证机甲的变种，替换了武器模块，改为加装动力模块制造的试验性质重型机甲。\n易受麻痹效果和迟缓效果影响。	0	
6001005_desc	二型验证机甲的变种，替换了武器模块，改为加装动力模块制造的试验性质重型机甲。\n易受麻痹效果和迟缓效果影响。	0	
6002103_name	让·苏瑞安·萨特	0	
6002103_desc	降临团主事，掌控零区内部大小事务的高层人员,波伏娃系统的操纵者。\n易受眩晕效果和迟缓效果影响。	0	
6001103_desc	降临团主事，掌控零区内部大小事务的高层人员,波伏娃系统的操纵者。\n易受眩晕效果和迟缓效果影响。	0	
6002102_name	加文	0	
6002102_desc	降临团净化官，兼任接引使的近卫，有着正直与无情的矛盾评价。\n易受眩晕效果和迟缓效果影响。	0	
6001102_desc	降临团净化官，兼任接引使的近卫，有着正直与无情的矛盾评价。\n易受眩晕效果和迟缓效果影响。	0	
5001205_name	夏基	0	
5001206_name	贡露	0	
5001208_name	密弥尔	0	
5002208_name	密弥尔	0	
5003208_name	密弥尔	0	
4001206_name	贡露	0	
4001208_name	密弥尔	0	
4002208_name	密弥尔	0	
4003208_name	密弥尔	0	
4001015_name	简易哨兵	0	
4001016_name	炽热投手	0	
4002016_name	炽热投手	0	
4003016_name	炽热投手	0	
4001017_name	链斧	0	
5001207_name	盖弥尔	0	
5001209_name	古尔薇格	0	
5001109_name	审判官	0	
6001301_name	刻耳柏洛斯	0	
6001301_desc	设计灵感源于三头犬，搭载了“撕裂者”系统，拥有多种形态，攻击方式灵活多变。\n易受麻痹效果和迟缓效果影响。	0	
5001111_name	幻射会员	0	
4001112_name	连弩会员	0	
5001113_name	净化贤者	0	
4001114_name	散射会员	0	
4001115_name	低频震荡基座	0	
5001214_name	丁型异化人	0	
5001204_name	索列姆	0	
4001213_name	丙型异化人	0	
5001203_name	格伦德尔	0
6901203_name	格伦德尔	0	
4001008_name	钻头	0	
4001116_name	降临火花	0	
6001204_name	海拉·怒棘	0	
6001204_desc	零区深处出现的海拉变异个体，其外形更具威慑性，目前观测统计到的基础数据均超过一般海拉，变异原因尚且调查中。\n易受冻结效果和迟缓效果影响。	0	
6001004_name	爱思特	0	
4001802_name	布雷器	0	
4001801_name	炸弹车	0	
4001905_name	炮台	0	
4001906_name	布雷器	0	
4001907_name	炮台	0	
4001908_name	炮台	0	
6001203_name	尤弥尔	0	
6001205_name	未知泰坦	0	
600120501_name	祟	0	
4001215_name	祸斗	0	
5001601_name	秉天护运机	0	
4001602_name	秉天监运机	0	
4001603_name	伪趟子手	0	
4001604_name	伪镖师	0	
4001605_name	伪镖头	0	
4001606_name	阴镖箱	0	
6001205_desc	2060年明灯节庆典活动——明灯新仪中首次出现的特殊泰坦。\n与以往资料记载的最大不同，该泰坦呈现拟兽形态。该泰坦似乎会根据环境进行不同的防御和进攻手段的调整。\n仅有一次目击记录。\n海姆达尔部队队员芙提雅根据现场多份口述记录，以及明灯节的传说为其定名。	0	
400101301_name	奉承	0	
400201301_name	奉承	0	
400301301_name	奉承	0	
400701301_name	化震	0	
400801301_name	布坤	0	
400901302_name	散离	0	
400101602_name	四象弩机	0	
400101603_name	四象弩机	0	
400101604_name	四象弩机	0	
6001004_desc	郊狼的第二领导，作战行事风格比叶疯狂不少，但也拥有一批忠实的追随者；和妮塔是旧识，因为某些原因走上了不同的道路。	0	
600100401_desc	郊狼的第二领导，作战行事风格比叶疯狂不少，但也拥有一批忠实的追随者；和妮塔是旧识，因为某些原因走上了不同的道路。	0	
4001301_name	埃罗	0	
5001302_name	阿耳戈斯	0	
4001303_name	哈比	0	
4001304_name	格里芬	0	
5001305_name	西西弗斯	0	
4001306_name	滚石	0	
5001307_name	莱拉普斯	0	
5001308_name	塞壬	0	
400130101_name	飞盘	0	
500130201_name	派对安保	0	
400130301_name	逐浪客	0	
400130401_name	救生员	0	
500130501_name	发球员	0	
400130601_name	排球	0	
500130701_name	提箱客	0	
500130801_name	长脚鸥	0	
5001501_name	断刃	0	
500150101_name	断刃	0	
500150102_name	断刃	0	
500150104_name	断刃	0	
5001504_name	哑炮	0	
500150401_name	哑炮	0	
500150402_name	哑炮	0	
500150403_name	哑炮	0	
500150404_name	哑炮	0	
5001505_name	凯茜娅	0	
4001506_name	清理部队	0	
4002506_name	清理部队	0	
4003506_name	清理部队	0	
6001501_name	威尔·安德森	0	
6001501_desc	跳棋小队的队长，他坚信自己已看清所有真相，并肩负着“复仇与救赎”的使命。	0	
6009505_name	凯茜娅	0	
600120502_name	祟·焚风	0	
600120502_desc	于2060年零区明灯新仪庆典上首次出现的未知泰坦。该泰坦呈现拟兽形态，在焚风状态下能够爆发出高热能量。\n易受低温伤害，冰冻和迟缓效果影响。	0	
600120503_name	祟·寒潮	0	
600120503_desc	于2060年零区明灯新仪庆典上首次出现的未知泰坦。该泰坦呈现拟兽形态，在寒潮状态下能够释放出低温能量。\n易受高热伤害，灼烧和迟缓效果影响。	0	
6001302_name	透墨索斯	0	
6001302_desc	搭载了“派对女王”系统的机器人，能够发射出各式子弹，并以最快速度炒热战场氛围。	0	
6001505_name	凯茜娅	0	
6001505_desc	原世界树公司安全部外聘保全专家，跳棋小队队员。\n惯用手弩的危险刺客，总能从最出其不意的角度发起攻击。	0	
600150101_name	威尔·安德森	0	
600150101_desc	原世界树安全部外聘保全专家，跳棋小队队长。\n战斗经验丰富，能够充分利用自己信息态的能力进行移动和攻击。	0	
5001309_name	空壳	0	
500130901_name	仿制空壳	0	
400130602_name	大排球	0	
5001018_name	猛火	0	
5001019_name	重壁	0	
6001006_name	约瑟夫·顽骨	0	
6001006_desc	经过军方改造后的约瑟夫，增加了大量武装和护甲，也意味着控制者需要以更强的意志来驱动。	0	
5001403_name	天启压制者	0	
4001216_name	泰坦融合体	0	
5001402_name	巴伦支特战兵	0	
400130103_name	铁翅	0	
400130102_name	精灵	0	
400130402_name	铁卫	0	
400130403_name	精钢	0	
6001206_name	尼亚尔	0	
6001206_desc	由军方开发的巨型机械。外壳由硬质合金制成，内部则搭载了电磁重炮。\n易受冻结效果和迟缓效果影响。	0	
400150601_name	赫瓦雷纳压制手	0	
400250601_name	赫瓦雷纳中坚	0	
400350601_name	赫瓦雷纳突击手	0	
400150602_name	巴伦支压制手	0	
400250602_name	巴伦支中坚	0	
400350602_name	巴伦支突击手	0	
4001404_name	护卫机器人	0	
5001009_name	电焊	0	
500100901_name	极烽	0	
500100902_name	焰魔	0	
500100903_name	邓氏鱼	0	
500140201_name	融合精英	0	
400130104_name	三叶虫	0	
400130404_name	高足杯	0	
400150603_name	融合体压制手	0	
400250603_name	融合体中坚	0	
400350603_name	融合体突击手	0	
6001207_name	耶洛沙之泪	0	
6001207_desc	诞生于奥尔洛娃公爵体内，首次出现在苏兹达尔火箭基地的巨型泰坦。\n易受低温伤害，冰冻和迟缓效果影响。	0	
5001117_name	播种使徒	0	
5001118_name	赐福者	0	
6001208_name	二律背反的盟约	0	
6001208_desc	出现于零区的特殊泰坦，形态上与过去观测到的泰坦有较大差异，其攻击模式还表现出了天启者的特征。	0	
6002505_name	凯茜娅·覆霜	0	
6002505_desc	凯茜娅作为佣兵期间使用过的战术套装，在保留了高机动性的同时提升了适应特种作战的能力。	0	
6001401_name	派·纯净	0	
6001401_desc	由前董事会中负责宣传事务的成员“派”控制的幻影，能够利用小世界幻境移动和攻击。	0	
6002401_name	派·纯净	0	
