字符串索引	中文简体	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	disable	Remark
role_chapter_10111	安卡希雅	0	
role_chapter_10211	里芙	0	
role_chapter_10311	妮塔	0	
role_chapter_10411	芙提雅	0	
role_chapter_10511	茉莉安	0	
role_chapter_10521	茉莉安-雨燕	0	
role_chapter_10611	晴	0	
role_chapter_10711	琴诺	0	
role_chapter_10811	芬妮	0	
role_chapter_17111		0	
role_chapter_10221	里芙-狂猎	0	
role_chapter_11011	肴	0	
role_chapter_11111	恩雅	0	
role_chapter_10421	芙提雅-缄默	0	
role_chapter_10121	安卡希雅-辉夜	0	
role_chapter_11021	肴-冬至	0	
role_chapter_11211	猫汐尔	0	
role_chapter_10821	芬妮-咎冠	0	
role_chapter_11411	姬辰星	0	
role_chapter_1621	藏锋	0	
level_40111	履历-1	0	
level_40112	履历-2	0	
level_40113	履历-3	0	
level_40114	行为-1	0	
level_40115	履历-4	0	
level_40116	行为-2	0	
level_40211	履历-1	0	
level_40212	行为-1	0	
level_40213	履历-2	0	
level_40214	履历-3	0	
level_40215	行为-2	0	
level_40311	履历-1	0	
level_40312	履历-2	0	
level_40313	行为-1	0	
level_40314	履历-3	0	
level_40315	行为-2	0	
level_40411	履历-1	0	
level_40412	履历-2	0	
level_40413	行为-1	0	
level_40414	履历-3	0	
level_40415	行为-2	0	
level_40511	履历-1	0	
level_40512	履历-2	0	
level_40513	行为-1	0	
level_40514	履历-3	0	
level_40515	行为-2	0	
level_40521	履历-1	0	
level_40522	履历-2	0	
level_40523	行为-1	0	
level_40524	履历-3	0	
level_40525	行为-2	0	
level_40611	履历-1	0	
level_40612	履历-2	0	
level_40613	行为-1	0	
level_40614	履历-3	0	
level_40615	行为-2	0	
level_40711	履历-1	0	
level_40712	履历-2	0	
level_40713	行为-1	0	
level_40714	履历-3	0	
level_40715	行为-2	0	
level_40811	履历-1	0	
level_40812	履历-2	0	
level_40813	行为-1	0	
level_40814	履历-3	0	
level_40815	行为-2	0	
level_47111	履历-1	0	
level_47112	行为-1	0	
level_47113	履历-2	0	
level_47114	履历-3	0	
level_47115	行为-2	0	
level_40221	履历-1	0	
level_40222	履历-2	0	
level_40223	行为-1	0	
level_40224	履历-3	0	
level_40225	行为-2	0	
level_41011	履历-1	0	
level_41012	履历-2	0	
level_41013	履历-3	0	
level_41014	行为-1	0	
level_41015	履历-4	0	
level_41016	行为-2	0	
level_41111	履历-1	0	
level_41112	履历-2	0	
level_41113	行为-1	0	
level_41114	履历-3	0	
level_41115	行为-2	0	
level_41021	履历-1	0	
level_41022	履历-2	0	
level_41023	履历-3	0	
level_41024	行为-1	0	
level_41025	履历-4	0	
level_41026	行为-2	0	
level_40121	履历-1	0	
level_40122	履历-2	0	
level_40123	行为-1	0	
level_40124	履历-3	0	
level_40125	行为-2	0	
level_40421	履历-1	0	
level_40422	履历-2	0	
level_40423	行为-1	0	
level_40424	履历-3	0	
level_40425	行为-2	0	
level_41211	履历-1	0	
level_41212	履历-2	0	
level_41213	履历-3	0	
level_41214	行为-1	0	
level_41215	履历-4	0	
level_41216	行为-2	0	
level_name_41021	未芽	0	
level_name_41022	滋生	0	
level_name_41023	尽放	0	
level_name_41024	融掉冰霜的太阳	0	
level_name_41025	新生	0	
level_name_41026	本战斗奖励可重复获取	0	
level_name_40121	传说中的那个地方	0	
level_name_40122	她真的生气了！	0	
level_name_40123	准备好付出代价了吗？	0	
level_name_40124	我们的归处	0	
level_name_40125	本战斗奖励可重复获取	0	
level_name_40421	新点子新烦恼	0	
level_name_40422	无敌的感觉	0	
level_name_40423	真正的猛火	0	
level_name_40424	她主动背负	0	
level_name_40425	本战斗奖励可重复获取	0	
level_name_41211	纪念卡片	0	
level_name_41212	纪念馆的隐藏信息	0	
level_name_41213	青春逆流成河	0	
level_name_41214	绝对正解的剧本模拟	0	
level_name_41215	无法解释	0	
level_name_41216	本战斗奖励可重复获取	0	
level_name_40111	手柄是什么	0	
level_name_40112	这个少女来自地球	0	
level_name_40113	硬件	0	
level_name_40114	小小的巅峰对决	0	
level_name_40115	不属于这个时代	0	
level_name_40116	本战斗奖励可重复获取	0	
level_name_40211	病中之人	0	
level_name_40212	虚实之间，枪口所指	0	
level_name_40213	雪原	0	
level_name_40214	神格天启	0	
level_name_40215	本战斗奖励可重复获取	0	
level_name_40311	猜猜看	0	
level_name_40312	被中断的午餐	0	
level_name_40313	跑到麻烦的地方了……	0	
level_name_40314	小巷	0	
level_name_40315	本战斗奖励可重复获取	0	
level_name_40411	向夜晚奔去	0	
level_name_40412	详尽规划精准预测	0	
level_name_40413	体能不足是非常危险的	0	
level_name_40414	训练室也是战场	0	
level_name_40415	本战斗奖励可重复获取	0	
level_name_40511	突然的约定	0	
level_name_40512	两人茶会	0	
level_name_40513	交叠的伤痕	0	
level_name_40514	笑容的距离	0	
level_name_40515	本战斗奖励可重复获取	0	
level_name_40521	没有脚的鸟儿	0	
level_name_40522	完美的模特	0	
level_name_40523	可能不是个轻松的任务	0	
level_name_40524	希望的一跃	0	
level_name_40525	本战斗奖励可重复获取	0	
level_name_40611	晴与生化义肢护理技术	0	
level_name_40612	可靠老兵	0	
level_name_40613	别让她把活干完了	0	
level_name_40614	荣誉之花	0	
level_name_40615	本战斗奖励可重复获取	0	
level_name_40711	任务意外	0	
level_name_40712	诊疗失败	0	
level_name_40713	不行！不行！不行！	0	
level_name_40714	她与她	0	
level_name_40715	本战斗奖励可重复获取	0	
level_name_40811	狮子的新衣	0	
level_name_40812	心在瞬间重叠	0	
level_name_40813	能顺利地完成就好了……	0	
level_name_40814	赫拉的玻璃鞋	0	
level_name_40815	本战斗奖励可重复获取	0	
level_name_47111		0	
level_name_47112		0	
level_name_47113		0	
level_name_47114		0	
level_name_47115		0	
level_name_40221	冰冷房间	0	
level_name_40222	尘封的记录	0	
level_name_40223	雪中的女武神	0	
level_name_40224	缘由	0	
level_name_40225	本战斗奖励可重复获取	0	
level_name_41011	被迫加班	0	
level_name_41012	逃亡的经验	0	
level_name_41013	最后的阻碍	0	
level_name_41014	逃亡通勤	0	
level_name_41015	冬日的太阳	0	
level_name_41016	本战斗奖励可重复获取	0	
level_name_41111	不好的预感	0	
level_name_41112	她的另一面	0	
level_name_41113	专家级爆破	0	
level_name_41114	真正的善良	0	
level_name_41115	本战斗奖励可重复获取	0	
level_des_40111	从未听过安卡希雅口中的这个词……	0	
level_des_40112	好像是种老式硬件，但也不那么容易得到	0	
level_des_40113	用肌肉和骨骼，对抗脑电波	0	
level_des_40114	该文档为历史记录，储存着你与她们的记忆	0	
level_des_40115	那是，她的玩笑吗？	0	
level_des_40116	该文档为个人战斗记录，可反复进行以增进对队员技战术特点的了解	0	
level_des_40211	里芙在首次降临事件之后住进了世界树的病房，而后……	0	
level_des_40212	该文档为历史记录，储存着你与她们的记忆	0	
level_des_40213	这一切，是幻觉吗？	0	
level_des_40214	那是力量的源头，也是悲伤的果核	0	
level_des_40215	该文档为个人战斗记录，可反复进行以增进对队员技战术特点的了解	0	
level_des_40311	不要轻易相信她的条件	0	
level_des_40312	本该是轻松悠闲地享受着美食……	0	
level_des_40313	该文档为历史记录，储存着你与她们的记忆	0	
level_des_40314	所有人对所有人的恶意	0	
level_des_40315	该文档为个人战斗记录，可反复进行以增进对队员技战术特点的了解	0	
level_des_40411	说好的晚上跑步锻炼身体呢！？	0	
level_des_40412	要相信高级研究员芙提雅的策略分析……吗？	0	
level_des_40413	该文档为历史记录，储存着你与她们的记忆	0	
level_des_40414	醒醒吧，战斗力才不会跟身高呈反比的	0	
level_des_40415	该文档为个人战斗记录，可反复进行以增进对队员技战术特点的了解	0	
level_des_40511	面对苦恼的茉莉安，我答应了她的请求，我们做了一个约定。	0	
level_des_40512	茉莉安展现了她优雅的红茶冲泡技艺，被这一幕吸引的我，差点忘了茶会主题。	0	
level_des_40513	该文档为历史记录，储存着你与她们的记忆	0	
level_des_40514	我带着负伤的茉莉安去医疗室，交谈时，我发现到了她受伤的真正原因……	0	
level_des_40515	该文档为个人战斗记录，可反复进行以增进对队员技战术特点的了解	0	
level_des_40521	新型号的战术外骨骼需要有人测试和演示	0	
level_des_40522	茉莉安的背景居然是……	0	
level_des_40523	该文档为历史记录，储存着你与她们的记忆	0	
level_des_40524	她本可以选择更安全的方案，但是……	0	
level_des_40525	该文档为个人战斗记录，可反复进行以增进对队员技战术特点的了解	0	
level_des_40611	精密义肢的保养、护理与维修是很重要的工作	0	
level_des_40612	太过可靠的话，也不利于新人的成长	0	
level_des_40613	该文档为历史记录，储存着你与她们的记忆	0	
level_des_40614	战场之外的她会是什么样呢……	0	
level_des_40615	该文档为个人战斗记录，可反复进行以增进对队员技战术特点的了解	0	
level_des_40711	回忆如狼虎凶猛	0	
level_des_40712	琴诺说，她曾有这样的经历……	0	
level_des_40713	该文档为历史记录，储存着你与她们的记忆	0	
level_des_40714	莫尔索到底是谁？	0	
level_des_40715	该文档为个人战斗记录，可反复进行以增进对队员技战术特点的了解	0	
level_des_40811	只是想买件衣服怎么会遇到这种事……	0	
level_des_40812	努力吧，为了她	0	
level_des_40813	该文档为历史记录，储存着你与她们的记忆	0	
level_des_40814	注定会被牢记的夜晚，这个夜晚	0	
