字符串索引	中文简体	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	disable	Remark
muzzle001	混悬液·消音器	0	
muzzle001_des	辐射王国增强套件工厂出品，简单耐用的小口径冲锋枪消音器	0	
scope001	混悬液·瞄准镜	0	
scope001_des	辐射王国增强套件工厂出品，具备一定辅助运算能力的冲锋枪用电子瞄准镜	0	
magazine001	混悬液·弹匣	0	
magazine001_des	辐射王国增强套件工厂出品，使用旧零件改修而成，成本低廉的冲锋枪快拔弹匣	0	
grip001	混悬液·电筒	0	
grip001_des	辐射王国增强套件工厂出品，重点强调防摔防撞功能的冲锋枪用战术手电	0	
muzzle002	蓝移·枪口件	0	
muzzle002_des	辐射王国增强套件工厂出品，优化弹道性能的手枪用枪口配件	0	
scope002	蓝移·瞄准镜	0	
scope002_des	辐射王国增强套件工厂出品，带有自发光的手枪用单片式快速瞄准镜	0	
magazine002	蓝移·弹匣	0	
magazine002_des	辐射王国增强套件工厂出品，自动手枪用扩容弹匣，可适配多种口径	0	
grip002	蓝移·照准仪	0	
grip002_des	辐射王国增强套件工厂出品，带有光学测距功能的手枪用大功率激光照准仪	0	
muzzle003	羟色胺·抑制器	0	
muzzle003_des	辐射王国增强套件工厂出品，对枪口上跳有一定调整作用的霰弹枪用枪口配件	0	
scope003	羟色胺·瞄准镜	0	
scope003_des	辐射王国增强套件工厂出品，快速反应作战用霰弹枪用单片式瞄准镜	0	
grip003	羟色胺·挂件	0	
grip003_des	辐射王国增强套件工厂出品，适用于快速填弹法的霰弹枪子弹卡扣	0	
muzzle004	黑体·加速线圈	0	
muzzle004_des	辐射王国增强套件工厂出品，手枪用加速线圈枪口配件，可提升专用子弹的出膛初速	0	
scope004	黑体·瞄准镜	0	
scope004_des	辐射王国增强套件工厂出品，手枪用红点式快速瞄准镜	0	
magazine004	黑体·弹匣	0	
magazine004_des	辐射王国增强套件工厂出品，自动手枪用扩容弹匣，双排单进，弹容量很大	0	
grip004	黑体·电筒	0	
grip004_des	辐射王国增强套件工厂出品，手枪用超大功率防暴电筒，亮得超乎想象	0	
muzzle005	冰川·消焰器	0	
muzzle005_des	杜瓦林制造出品，大口径手枪用消焰器	0	
scope005	冰川·微型火控	0	
scope005_des	杜瓦林制造出品，手枪用微型火控系统，改装后可实现自动瞄准和自动击发	0	
magazine005	冰川·弹巢	0	
magazine005_des	杜瓦林制造出品，左轮手枪用强化弹巢，更换后只能发射专用加长弹	0	
grip005	冰川·制导模块	0	
grip005_des	杜瓦林制造出品，手枪用可视化制导模块，适配部分无人机接口，可直接作为侦察吊舱使用	0	
muzzle006	凌晨五点叛徒·收束器	0	
muzzle006_des	某老牌枪械改装厂商出品，将弹丸集中朝向狭窄扇面喷射的霰弹枪用枪口配件	0	
scope006	凌晨五点叛徒·瞄准镜	0	
scope006_des	某老牌枪械改装厂商出品，夜视、热成像、放大、录像等功能一应俱全到不像是霰弹枪用的霰弹枪用瞄准镜系统	0	
grip006	凌晨五点叛徒·电筒	0	
grip006_des	某老牌枪械改装厂商出品，可以单独取下并夹在其它地方的霰弹枪用战术手电	0	
muzzle007	喷气红心·消焰器	0	
muzzle007_des	某老牌枪械改装厂商出品，狙击步枪用消焰器，附带一定消声效果	0	
scope007	喷气红心·瞄准镜	0	
scope007_des	某老牌枪械改装厂商出品，带有自动测距和修正功能的狙击步枪瞄准镜	0	
magazine007	喷气红心·弹匣	0	
magazine007_des	某老牌枪械改装厂商出品，采用加厚材料提升稳定性的狙击步枪用扩容弹匣	0	
grip007	喷气红心·扩展坞	0	
grip007_des	某老牌枪械改装厂商出品，为加装更多功能模块开发的狙击步枪用扩展连接件	0	
muzzle008	堇青石·收束器	0	
muzzle008_des	杜瓦林制造出品，可以双向使用，根据实际情况调整弹道性能的霰弹枪用枪口收束器	0	
scope008	堇青石·瞄准镜	0	
scope008_des	杜瓦林制造出品，霰弹枪用被动型夜视瞄准镜	0	
grip008	堇青石·辅助模块	0	
grip008_des	杜瓦林制造出品，整合了手电、测距、定位等功能的霰弹枪用辅助模块	0	
muzzle009	狂战士·消焰器	0	
muzzle009_des	杜瓦林制造出品，主要考虑气体导流和动能再利用的狙击步枪用消焰器	0	
scope009	狂战士·成像系统	0	
scope009_des	杜瓦林制造出品，具备目标追踪和弹着点预测功能的狙击步枪瞄准与成像系统	0	
magazine009	狂战士·弹匣	0	
magazine009_des	杜瓦林制造出品，可自适应多种口径和规格的狙击步枪用扩容弹匣	0	
grip009	狂战士·动能模块	0	
grip009_des	杜瓦林制造出品，根据配套成像系统观瞄数据，动态调整下一发子弹击发时机与弹道性能的狙击步枪辅助模块	0	
muzzle010	61分钟·消音器	0	
muzzle010_des	某老牌枪械改装厂商出品，不怎么起眼但是十分可靠的冲锋枪消音器	0	
scope010	61分钟·瞄准镜	0	
scope010_des	某老牌枪械改装厂商出品，纯机械结构的冲锋枪用快速瞄准镜	0	
magazine010	61分钟·弹匣	0	
magazine010_des	某老牌枪械改装厂商出品，特别加强防冲击性能的冲锋枪用加长快拔弹匣	0	
grip010	61分钟·测距仪	0	
grip010_des	某老牌枪械改装厂商出品，可以为团队实时传输距离数据的测距仪	0	
muzzle011	槲树·消音器	0	
muzzle011_des	杜瓦林制造出品，强调便携性的冲锋枪用短消音器	0	
scope011	槲树·瞄准镜	0	
scope011_des	杜瓦林制造出品，具备路径运算和态势预测功能的冲锋枪用电子瞄准镜	0	
magazine011	槲树·弹匣	0	
magazine011_des	杜瓦林制造出品，超轻又坚固耐用的新材料冲锋枪弹匣，很贵	0	
grip011	槲树·照准仪	0	
grip011_des	杜瓦林制造出品，高度智能化的冲锋枪用照准仪，可承担阵地级指挥信息运算和协调任务	0	
muzzle012	黑麦·消焰器	0	
muzzle012_des	杜瓦林制造出品，可同时降低枪口焰和提升子弹出膛初速的狙击步枪用消焰器	0	
scope012	黑麦·瞄准镜	0	
scope012_des	杜瓦林制造出品，远距离射击用狙击步枪瞄准镜，但也配备近距离作战的快瞄窗口	0	
magazine012	黑麦·弹匣	0	
magazine012_des	杜瓦林制造出品，大口径枪弹用狙击步枪快拔弹匣	0	
grip012	黑麦·照准仪	0	
grip012_des	杜瓦林制造出品，具有多波段光学镜头的狙击步枪照准仪	0	
muzzle013	双簧管·制退器	0	
muzzle013_des	辐射王国增强套件工厂出品，配合弹种更换使用的突击步枪制退器	0	
scope013	双簧管·瞄准镜	0	
scope013_des	辐射王国增强套件工厂出品，简便紧凑的突击步枪用光学成像瞄准镜，可切换至夜视模式	0	
magazine013	双簧管·弹匣	0	
magazine013_des	辐射王国增强套件工厂出品，应市场需求，特意选用可降解材料生产的突击步枪快拔弹匣	0	
grip013	双簧管·照准仪	0	
grip013_des	辐射王国增强套件工厂出品，带有录像和实时影像传输功能的突击步枪用集成化照准仪	0	
muzzle014	硫酸铜·消音器	0	
muzzle014_des	辐射王国增强套件工厂出品，使用相当广泛的制式突击步枪消音器	0	
scope014	硫酸铜·瞄准镜	0	
scope014_des	辐射王国增强套件工厂出品，综合性能出色的突击步枪用光学成像瞄准镜，也经常被装备在精确射击步枪上	0	
magazine014	硫酸铜·弹匣	0	
magazine014_des	辐射王国增强套件工厂出品，合成塑胶材质的突击步枪快拔弹匣，可以与同型号弹匣并联	0	
grip014	硫酸铜·照准仪	0	
grip014_des	辐射王国增强套件工厂出品，时刻自动计算最优弹道和射击角度的突击步枪用智能照准仪	0	
muzzle015	氯化镍·消音器	0	
muzzle015_des	辐射王国增强套件工厂出品，具有一定装饰功能的突击步枪消音器，并不是很耐用	0	
scope015	氯化镍·瞄准镜	0	
