字符串索引	中文简体	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	disable	Remark
ActiveSkillName01	幸运双倍	0	3.2大富翁
ActiveSkillName02	巧取豪夺	0	3.2大富翁
ActiveSkillName03	风暴降临	0	3.2大富翁
ActiveSkillName04	无限之始	0	3.2大富翁
ActiveSkillName05	资产升值	0	3.2大富翁
ActiveSkillName06	强势气场	0	3.2大富翁
ActiveSkillName07	王车易位	0	3.2大富翁
ActiveSkillName08	战术侵扰	0	3.2大富翁
ActiveSkillName09	随心所欲	0	3.2大富翁
ActiveSkillDesc01	下次掷骰结果必定是对子	0	3.2大富翁
ActiveSkillDesc02	夺取对手当前持有绘梦金币的{1}%	0	3.2大富翁
ActiveSkillDesc03	摧毁对手任意一个非景点建筑	0	3.2大富翁
ActiveSkillDesc04	立即瞬移至起点	0	3.2大富翁
ActiveSkillDesc05	随机将我方一个非景点建筑付费升级为景点	0	3.2大富翁
ActiveSkillDesc06	消除对手{1}点主动技能充能，最高消除至0点	0	3.2大富翁
ActiveSkillDesc07	立即和对手交换位置	0	3.2大富翁
ActiveSkillDesc08	对手下回合自动扔骰子，且无法选择投掷范围	0	3.2大富翁
ActiveSkillDesc09	立即瞬移至游客中心，且本次出行费减少{1}%	0	3.2大富翁
PassiveSkillName01	战略储备	0	3.2大富翁
PassiveSkillName02	备用金	0	3.2大富翁
PassiveSkillName03	幸运草	0	3.2大富翁
PassiveSkillName04	储备消耗	0	3.2大富翁
PassiveSkillName05	地产促销	0	3.2大富翁
PassiveSkillName06	购物促销	0	3.2大富翁
PassiveSkillName07	快速升值	0	3.2大富翁
PassiveSkillName08	免费额度	0	3.2大富翁
PassiveSkillName09	坚不可摧	0	3.2大富翁
PassiveSkillName10	并购大师	0	3.2大富翁
PassiveSkillName11	旅行家	0	3.2大富翁
PassiveSkillName12	抬价高手	0	3.2大富翁
PassiveSkillName13	坐地起价	0	3.2大富翁
PassiveSkillName14	雁过拔毛	0	3.2大富翁
PassiveSkillName15	打压士气	0	3.2大富翁
PassiveSkillName16	充沛精力	0	3.2大富翁
PassiveSkillName17	利滚利	0	3.2大富翁
PassiveSkillName18	好事成双	0	3.2大富翁
PassiveSkillName19	祸不单行	0	3.2大富翁
PassiveSkillName20	充能循环	0	3.2大富翁
PassiveSkillName21	识破技俩	0	3.2大富翁
PassiveSkillName22	破敌金身	0	3.2大富翁
PassiveSkillName23	游轮促销	0	3.2大富翁
PassiveSkillName24	起点充能	0	3.2大富翁
PassiveSkillName25	追加投资	0	3.2大富翁
PassiveSkillName26	资产循环	0	3.2大富翁
PassiveSkillName27	垄断禁令	0	3.2大富翁
PassiveSkillName28	胜点禁令	0	3.2大富翁
PassiveSkillName29	连锁升值	0	3.2大富翁
PassiveSkillName30	豪华景点	0	3.2大富翁
PassiveSkillDesc01	初始主动技能充能点数增加{1}点	0	3.2大富翁
PassiveSkillDesc02	初始绘梦金币数量增加{1}%	0	3.2大富翁
PassiveSkillDesc03	我方其他投资支持的触发概率增加{1}%	0	3.2大富翁
PassiveSkillDesc04	对手初始绘梦金币数量减少{1}%	0	3.2大富翁
PassiveSkillDesc05	到达空置的地产格时，获得{1}%建筑购置折扣	0	3.2大富翁
PassiveSkillDesc06	到达商业中心时，获得{1}%幸运卡购买折扣	0	3.2大富翁
PassiveSkillDesc07	到达我方建筑时，有{2}%概率获得{1}%升级费折扣，只对非景点建筑生效	0	3.2大富翁
PassiveSkillDesc08	到达对手建筑时，有{2}%概率获得{1}%过路费折扣	0	3.2大富翁
PassiveSkillDesc09	到达对手建筑时，有{2}%概率免除过路费	0	3.2大富翁
PassiveSkillDesc10	到达对手建筑时，有{2}%概率获得{1}%收购费折扣	0	3.2大富翁
PassiveSkillDesc11	到达游客中心时，有{2}%概率使出行费减少{1}%	0	3.2大富翁
PassiveSkillDesc12	对手到达其非景点建筑时，有{2}%概率使该地产格的升级费增加{1}%	0	3.2大富翁
PassiveSkillDesc13	对手到达我方非景点建筑时，有{2}%概率使该地产格的收购费增加{1}%	0	3.2大富翁
PassiveSkillDesc14	到达对手所在格子时，有{2}%概率夺取对手当前持有绘梦金币的{1}%	0	3.2大富翁
PassiveSkillDesc15	到达对手所在格子时，有{2}%概率夺取对手{1}点主动技能充能，对手充能为0时无法发动	0	3.2大富翁
PassiveSkillDesc16	连续三次投掷出对子时，有{2}%概率不被送往豪华游轮度假	0	3.2大富翁
PassiveSkillDesc17	投掷骰子前，获得{1}%当前持有绘梦金币	0	3.2大富翁
PassiveSkillDesc18	投掷骰子前，有{2}%概率使本次投掷结果必定为对子	0	3.2大富翁
PassiveSkillDesc19	对手投掷结果为对子时，有{2}%概率使其无法进行额外行动	0	3.2大富翁
PassiveSkillDesc20	释放主动技能后，有{2}%概率使主动技能充能点数增加{1}点	0	3.2大富翁
PassiveSkillDesc21	对手的主动技能效果作用于我方时，有{2}%概率使其无效	0	3.2大富翁
PassiveSkillDesc22	对手的投资支持效果作用于我方时，有{2}%概率使其无效（无法作用于开局触发的投资支持）	0	3.2大富翁
PassiveSkillDesc23	豪华游轮的直升机返航费用减少{1}%	0	3.2大富翁
PassiveSkillDesc24	经过起点时额外获得{1}点主动技能充能	0	3.2大富翁
PassiveSkillDesc25	额外获得{1}%投资激励（可提升经过起点时获得的绘梦金币投资）	0	3.2大富翁
PassiveSkillDesc26	在空置的地产格上购置高级酒店后，有{2}%概率立即瞬移至起点（需走完第一圈后才能触发该效果）	0	3.2大富翁
PassiveSkillDesc27	对手发出单边垄断警报时，将其瞬移至豪华游轮，每{1}回合只生效1次	0	3.2大富翁
PassiveSkillDesc28	对手发出积分胜点警报时，将其瞬移至豪华游轮，每{1}回合只生效1次	0	3.2大富翁
PassiveSkillDesc29	对手升级景点后，有{2}%概率将我方随机1个非景点建筑升级为景点	0	3.2大富翁
PassiveSkillDesc30	购置建筑或升级景点后，有{2}%概率使该建筑的过路费增加{1}%	0	3.2大富翁
StoreCardSkillName01	断电卡	0	3.2大富翁
StoreCardSkillName02	翻倍卡	0	3.2大富翁
StoreCardSkillName03	建设卡	0	3.2大富翁
StoreCardSkillName04	景点卡	0	3.2大富翁
StoreCardSkillName05	保护卡	0	3.2大富翁
StoreCardSkillDesc01	选择1个对方区块停电，同时扣除该区块建筑的建设积分，直到有人停留在该区块时解除	0	3.2大富翁
StoreCardSkillDesc02	选择1个我方区块，使该区块建筑的过路费增加{1}%，直到有人停留在该地块解除	0	3.2大富翁
StoreCardSkillDesc03	选择1个空地购置建筑	0	3.2大富翁
StoreCardSkillDesc04	选择1个我方建筑，免费升级为景点	0	3.2大富翁
StoreCardSkillDesc05	我方下一次过路费免费	0	3.2大富翁
RandCardSkillName01	停电卡	0	3.2大富翁
RandCardSkillName02	停业卡	0	3.2大富翁
RandCardSkillName03	涨价卡	0	3.2大富翁
RandCardSkillName04	风暴卡	0	3.2大富翁
RandCardSkillName05	起点卡	0	3.2大富翁
RandCardSkillName06	购物卡	0	3.2大富翁
RandCardSkillName07	旅行卡	0	3.2大富翁
RandCardSkillName08	度假卡	0	3.2大富翁
RandCardSkillName09	充能卡	0	3.2大富翁
RandCardSkillName10	保护卡	0	3.2大富翁
RandCardSkillName11	基建卡	0	3.2大富翁
RandCardSkillDesc01	随机使一个对手建筑停电，同时扣除该建筑的建设积分，直到有人停留在该地产格	0	3.2大富翁
RandCardSkillDesc02	随机使一个对手建筑免除过路费，直到有人停留在该地产格	0	3.2大富翁
RandCardSkillDesc03	随机使一个我方建筑过路费增加{1}%，直到对手停留在该地产格	0	3.2大富翁
RandCardSkillDesc04	随机摧毁对手的一个非景点建筑，并使该地产格变为空置	0	3.2大富翁
RandCardSkillDesc05	立即瞬移至起点	0	3.2大富翁
RandCardSkillDesc06	立即瞬移至商业中心	0	3.2大富翁
RandCardSkillDesc07	立即瞬移至游客中心	0	3.2大富翁
RandCardSkillDesc08	立即瞬移至豪华游轮	0	3.2大富翁
RandCardSkillDesc09	立刻获得2点主动技能充能点数	0	3.2大富翁
RandCardSkillDesc10	我方下一次过路费免费	0	3.2大富翁
RandCardSkillDesc11	随机选择1个空置的地产格，获得购置建筑的机会	0	3.2大富翁
VictoryConditionName_Insolvency	破产	0	3.2大富翁
VictoryConditionName_BuildValue	积分胜点	0	3.2大富翁
