字符串索引	中文简体	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	disable	Remark
Alien_PalUnlock1	通关【星球守护1】后解锁高热属性的新伙伴	0	DLC25异星守护1期
Alien_PalUnlock2	通关【星球守护3】后解锁电击属性的新伙伴	0	DLC25异星守护1期
Alien_PalUnlock3	通关【星球守护5】后解锁低温属性的新伙伴	0	DLC25异星守护1期
Alien_PalUnlock4	通关【星球守护6】后解锁低温属性的新伙伴	0	DLC25异星守护1期
Alien_PalUnlock5	通关【星球守护7】后解锁动能属性的新伙伴	0	DLC25异星守护1期
Alien_PalUnlock6	通关【星球守护9】后解锁动能属性的新伙伴	0	DLC25异星守护1期
Alien_PalUnlock7	通关【星球守护2】后解锁动能属性的新伙伴	0	DLC27异星守护2期技能解锁条件
Alien_PalUnlock8	通关【星球守护4】后解锁低温属性的新伙伴	0	DLC27异星守护2期技能解锁条件
Alien_PalUnlock9	通关【星球守护6】后解锁特异属性的新伙伴	0	DLC27异星守护2期技能解锁条件
Alien_PalUnlock10	通关【星球守护8】后解锁高热属性的新伙伴	0	DLC27异星守护2期技能解锁条件
Alien_PalUnlock11	通关【星球守护3】后解锁动能属性的新伙伴	0	DLC27异星守护2期技能解锁条件
Alien_PalUnlock12	通关【星球守护5】后解锁低温属性的新伙伴	0	DLC27异星守护2期技能解锁条件
Alien_PalUnlock13	通关【星球守护7】后解锁特异属性的新伙伴	0	DLC27异星守护2期技能解锁条件
Alien_PalUnlock14	通关【星球守护9】后解锁高热属性的新伙伴	0	DLC27异星守护2期技能解锁条件
Alien_PalUnlock15	通关【星球守护1】后解锁动能属性的新伙伴	0	DLC35异星守护
Alien_PalUnlock16	通关【星球守护2】后解锁低温属性的新伙伴	0	DLC35异星守护
Alien_PalUnlock17	通关【星球守护3】后解锁特异属性的新伙伴	0	DLC35异星守护
Alien_PalUnlock18	通关【星球守护4】后解锁高热属性的新伙伴	0	DLC35异星守护
Alien_PalUnlock19	通关【星球守护5】后解锁高热属性的新伙伴	0	DLC35异星守护
			
Upgrade_01_01_01_name	多处起爆 I	0	DLC25异星守护升级卡牌名字
Upgrade_01_01_02_name	多处起爆 II	0	DLC25异星守护升级卡牌名字
Upgrade_01_01_03_name	多处起爆 III	0	DLC25异星守护升级卡牌名字
Upgrade_01_01_04_name	多处起爆 IV	0	DLC25异星守护升级卡牌名字
Upgrade_01_02_name	扩散爆炸	0	DLC25异星守护升级卡牌名字
Upgrade_01_03_01_name	迸裂火焰 I	0	DLC25异星守护升级卡牌名字
Upgrade_01_03_02_name	迸裂火焰 II	0	DLC25异星守护升级卡牌名字
Upgrade_01_04_name	引火	0	DLC25异星守护升级卡牌名字
Upgrade_01_04_01_name	引火 I	0	DLC27异星守护升级卡牌名字
Upgrade_01_04_02_name	引火 II	0	DLC27异星守护升级卡牌名字
Upgrade_01_05_01_name	高亢 I	0	DLC25异星守护升级卡牌名字
Upgrade_01_05_02_name	高亢 II	0	DLC25异星守护升级卡牌名字
Upgrade_01_06_01_name	火势蔓延 I	0	DLC25异星守护升级卡牌名字
Upgrade_01_06_02_name	火势蔓延 II	0	DLC25异星守护升级卡牌名字
Upgrade_01_07_name	基础爆破	0	DLC25异星守护升级卡牌名字
Upgrade_02_01_01_name	再次投掷 I	0	DLC25异星守护升级卡牌名字
Upgrade_02_01_02_name	再次投掷 II	0	DLC25异星守护升级卡牌名字
Upgrade_02_02_name	扩散灼烧	0	DLC25异星守护升级卡牌名字
Upgrade_02_03_01_name	持续灼烧 I	0	DLC25异星守护升级卡牌名字
Upgrade_02_03_02_name	持续灼烧 II	0	DLC25异星守护升级卡牌名字
Upgrade_02_04_01_name	加量燃烧瓶 I	0	DLC25异星守护升级卡牌名字
Upgrade_02_04_02_name	加量燃烧瓶 II	0	DLC25异星守护升级卡牌名字
Upgrade_02_05_01_name	烈性灼烧 I	0	DLC25异星守护升级卡牌名字
Upgrade_02_05_02_name	烈性灼烧 II	0	DLC25异星守护升级卡牌名字
Upgrade_02_06_name	炎缓	0	DLC25异星守护升级卡牌名字
Upgrade_02_06_01_name	炎缓 I	0	DLC27异星守护升级卡牌名字
Upgrade_02_06_02_name	炎缓 II	0	DLC27异星守护升级卡牌名字
Upgrade_02_07_01_name	陷阱爆破 I	0	DLC25异星守护升级卡牌名字
Upgrade_02_07_02_name	陷阱爆破 II	0	DLC25异星守护升级卡牌名字
Upgrade_02_08_name	远程投掷	0	DLC25异星守护升级卡牌名字
Upgrade_02_09_01_name	陷阱针对 I	0	DLC27异星守护升级卡牌名字
Upgrade_02_09_02_name	陷阱针对 II	0	DLC27异星守护升级卡牌名字
Upgrade_02_10_name	陷阱活跃	0	DLC27异星守护升级卡牌名字
