字符串索引	中文简体	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	disable	Remark
StoryName1	准备星祈树1	0	3.4星祈心愿
StoryName2	准备星祈树2	0	3.4星祈心愿
StoryName3	准备星祈树3	0	3.4星祈心愿
StoryName4	准备星祈树4	0	3.4星祈心愿
StoryName5	搜寻彩球1	0	3.4星祈心愿
StoryName6	搜寻彩球2	0	3.4星祈心愿
StoryName7	搜寻彩球3	0	3.4星祈心愿
StoryName8	搜寻彩球4	0	3.4星祈心愿
StoryName9	增添装饰1	0	3.4星祈心愿
StoryName10	增添装饰2	0	3.4星祈心愿
StoryName11	增添装饰3	0	3.4星祈心愿
StoryName12	增添装饰4	0	3.4星祈心愿
StoryName13	找出礼物1	0	3.4星祈心愿
StoryName14	找出礼物2	0	3.4星祈心愿
StoryName15	找出礼物3	0	3.4星祈心愿
StoryName16	找出礼物4	0	3.4星祈心愿
StoryName17	点缀彩带1	0	3.4星祈心愿
StoryName18	点缀彩带2	0	3.4星祈心愿
StoryName19	点缀彩带3	0	3.4星祈心愿
StoryName20	点缀彩带4	0	3.4星祈心愿
StoryName21	寻找礼物1	0	3.4星祈心愿
StoryName22	寻找礼物2	0	3.4星祈心愿
StoryName23	寻找礼物3	0	3.4星祈心愿
StoryName24	寻找礼物4	0	3.4星祈心愿
StoryName25	星祈之星1	0	3.4星祈心愿
StoryName26	星祈之星2	0	3.4星祈心愿
StoryName27	星祈之星3	0	3.4星祈心愿
StoryName28	星祈之星4	0	3.4星祈心愿
StoryDesc1	前往基地大厅1层和卡罗琳对话	0	3.4星祈心愿
StoryDesc2	前往疗愈中心为里芙做一次神经调理	0	3.4星祈心愿
StoryDesc3	返回基地大厅1层	0	3.4星祈心愿
StoryDesc4	查看星祈树	0	3.4星祈心愿
StoryDesc5	查看星祈树	0	3.4星祈心愿
StoryDesc6	前往 荒芜原野 任意关卡获取彩球	0	3.4星祈心愿
StoryDesc7	返回基地大厅1层	0	3.4星祈心愿
StoryDesc8	布置星祈树	0	3.4星祈心愿
StoryDesc9	前往暖调闲聚区域	0	3.4星祈心愿
StoryDesc10	在暖调闲聚区域调查蜡烛、麦克风和吧台，寻找合适的装饰物	0	3.4星祈心愿
StoryDesc11	和苔丝进行一局猜心对局	0	3.4星祈心愿
