字符串索引	中文简体	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	disable	Remark
type_1	剧情	0	
type_2	日常	0	
type_3	挑战	0	
type_4	探索	0	
type_5	训练场	0	
type_1_1	主线	0	
type_1_2	主线	0	
type_2_1	曜日本	1000	
type_2_2	角色碎片	0	
pass_pre_level	通关前置关卡%s	0	
condition_1	分析员达到%s等级后解锁	0	
condition_2	通关关卡%s后解锁	0	
condition_3	通关上一章解锁	0	
condition_4	通关【%s】难度后解锁	0	
condition_5	通关%s%s难度%s后解锁	0	
condition_6	通关【%s】难度【%s】后解锁	0	
condition_7	通关关卡%s后解锁	0	
defend	保护目标	0	
main_1	受缚者	0	
main_english_1	CHAPTER I	0	
main_2	矮人项链	0	
main_english_2	CHAPTER II	0	
main_3	拾取卢恩	0	
main_english_3	CHAPTER III	0	
main_4	从雪中来	0	
main_english_4	CHAPTER IV	0	
main_5	扭曲诗篇	0	
main_english_5	CHAPTER V	0	
main_6	追寻何物	0	
main_english_6	CHAPTER VI	0	
main_7	往泥土去	0	
main_english_7	CHAPTER VII	0	
main_8	狂风呼啸	0	
main_english_8	CHAPTER VIII	0	
main_9	巨狼咆哮	0	
main_english_9	CHAPTER IX	0	
main_10	英灵之所	0	
main_english_10	CHAPTER X	0	
main_11	迷雾之梦	0	
main_english_11	CHAPTER XI	0	
main_12	雪境危途	0	
main_english_12	CHAPTER XII	0	
main_13	缭乱舞曲	0	
main_english_13	CHAPTER XIII	0	
main_14	尽灼天幕	0	
main_english_14	CHAPTER XIV	0	
main_15	幻现幻归	0	
main_english_15	CHAPTER XV	0	
main_16	空都演绎	0	
main_english_16	CHAPTER XVI	0	
main_17	极夜行动	0	
main_english_17	CHAPTER XVII	0	
main_18	漠北寻风	0	
main_english_18	CHAPTER XVIII	0	
main_19	洄纠暗流	0	2.4 主线
main_english_19	CHAPTER XIX	0	2.4 主线
main_20	夙圆心行		2.5 主线
main_21	渊沉曙色		2.7 主线
main_english_21	CHAPTER XXI		2.7 主线
main_english_20	CHAPTER XX		2.5 主线
main_22	罅隙轨迹		2.8 主线
main_english_22	CHAPTER XXII		2.8 主线
main_23	合题诗篇	0	3.0 主线
main_english_23	CHAPTER XXIII	0	3.0 主线
main_24	逆光怒放	0	3.1 主线
main_english_24	CHAPTER XXIV	0	3.1 主线
main_26	星耀天扉	0	3.3 主线
main_english_26	CHAPTER XXVI	0	3.3 主线
main_27	镜中烬火	0	DLC34主线
main_english_27	CHAPTER XXVII	0	DLC34主线
main_28	自往昔归还	1	DLC35主线
main_english_28	CHAPTER XXVIII	1	DLC35主线
main_29	暖风拂境	0	DLC36主线
main_english_29	CHAPTER XXIX	0	DLC36主线
main_30	终焉之歌	0	DLC37主线
main_english_30	CHAPTER XXX	0	DLC37主线
daily_chapter_1	富饶之壶	0	
daily_chapter_english_1	CHAPTER I	0	
daily_chapter_2	百足之市	0	
daily_chapter_english_2	CHAPTER II	0	
daily_chapter_3	止战之人	0	
daily_chapter_english_3	CHAPTER III	0	
daily_chapter_4	无限之城	0	
daily_chapter_english_4	CHAPTER IV	0	
daily_chapter_5	无限之城	0	
daily_chapter_english_5	CHAPTER V	0	
daily_chapter_6	无限之城	0	
daily_chapter_english_6	CHAPTER VI	0	
daily_chapter_7	重铸之炎	0	
daily_chapter_english_7	CHAPTER VII	0	
daily_chapter_8	重铸之炎	0	
daily_chapter_english_8	CHAPTER VIII	0	
daily_chapter_9	重铸之炎	0	
daily_chapter_english_9	CHAPTER IX	0	
daily_1	常驻	0	
daily_2	曜日一三五	0	
daily_3	曜日二四六	0	
level_211	简单	0	
level_212	普通	0	
level_213	困难	0	
level_214	恐惧	0	
level_215	噩梦	0	
level_216	深渊	0	
level_221	简单	0	
level_222	普通	0	
level_223	困难	0	
level_224	恐惧	0	
level_225	噩梦	0	
level_226	深渊	0	
level_231	简单	0	
level_232	普通	0	
level_233	困难	0	
level_234	恐惧	0	
level_235	噩梦	0	
level_236	深渊	0	
level_241	简单	0	
level_242	普通	0	
level_243	困难	0	
level_244	恐惧	0	
level_245	噩梦	0	
level_246	深渊	0	
level_251	简单	0	
level_252	普通	0	
level_253	困难	0	
level_254	恐惧	0	
level_255	噩梦	0	
level_256	深渊	0	
level_257	深渊	0	
level_261	简单	0	
level_262	普通	0	
level_263	困难	0	
level_264	恐惧	0	
level_265	噩梦	0	
level_266	深渊	0	
level_271	简单	0	
level_272	普通	0	
level_273	困难	0	
level_274	恐惧	0	
level_275	噩梦	0	
level_276	深渊	0	
level_281	简单	0	
level_282	普通	0	
level_283	困难	0	
level_284	恐惧	0	
level_291	简单	0	
level_292	普通	0	
level_293	困难	0	
level_294	恐惧	0	
level_301	深渊	0	
level_295	深渊	0	
level_name_211	富饶之壶	0	
level_name_212	富饶之壶	0	
level_name_213	富饶之壶	0	
level_name_214	富饶之壶	0	
level_name_215	富饶之壶	0	
level_name_216	富饶之壶	0	
level_name_221	百足之市	0	
level_name_222	百足之市	0	
level_name_223	百足之市	0	
level_name_224	百足之市	0	
level_name_225	百足之市	0	
level_name_226	百足之市	0	
level_name_231	止战之人	0	
level_name_232	止战之人	0	
level_name_233	止战之人	0	
level_name_234	止战之人	0	
level_name_235	止战之人	0	
level_name_236	止战之人	0	
level_name_241	无限之城	0	
level_name_242	无限之城	0	
level_name_243	无限之城	0	
level_name_244	无限之城	0	
level_name_245	无限之城	0	
level_name_246	无限之城	0	
level_name_251	浴火之战	0	
level_name_252	浴火之战	0	
level_name_253	浴火之战	0	
level_name_254	浴火之战	0	
level_name_255	浴火之战	0	
level_name_256	浴火之战	0	
level_name_257	炼心之战	0	
level_name_261	永冬之境	0	
level_name_262	永冬之境	0	
level_name_263	永冬之境	0	
level_name_264	永冬之境	0	
level_name_265	永冬之境	0	
level_name_266	永冬之境	0	
level_name_271	重铸之炎	0	
level_name_272	重铸之炎	0	
level_name_273	重铸之炎	0	
level_name_274	重铸之炎	0	
level_name_275	重铸之炎	0	
level_name_276	重铸之炎	0	
level_name_281	重铸之炎	0	
level_name_282	重铸之炎	0	
level_name_283	重铸之炎	0	
level_name_284	重铸之炎	0	
level_name_291	重铸之炎	0	
level_name_292	重铸之炎	0	
level_name_293	重铸之炎	0	
level_name_294	重铸之炎	0	
level_name_301	炼心之战	0	
level_name_295	聚兵之器	0	
level_des_211	此区域有大量移动物资箱游荡，背后有逐光者成员操控，非常灵活，发现目标需要迅速处理。	0	
level_des_212	此区域有大量移动物资箱游荡，背后有逐光者成员操控，非常灵活，发现目标需要迅速处理。	0	
level_des_213	此区域有大量移动物资箱游荡，背后有逐光者成员操控，非常灵活，发现目标需要迅速处理。	0	
level_des_214	此区域有大量移动物资箱游荡，背后有逐光者成员操控，非常灵活，发现目标需要迅速处理。	0	
level_des_215	此区域有大量移动物资箱游荡，背后有逐光者成员操控，非常灵活，发现目标需要迅速处理。	0	
level_des_216	此区域有大量移动物资箱游荡，背后有逐光者成员操控，非常灵活，发现目标需要迅速处理。	0	
level_des_221	已基本锁定非法市场的物资藏匿地点，并在周围侦查到降临团活动痕迹。	0	
level_des_222	已基本锁定非法市场的物资藏匿地点，并在周围侦查到降临团活动痕迹。	0	
level_des_223	已基本锁定非法市场的物资藏匿地点，并在周围侦查到降临团活动痕迹。	0	
level_des_224	已基本锁定非法市场的物资藏匿地点，并在周围侦查到降临团活动痕迹。	0	
level_des_225	已基本锁定非法市场的物资藏匿地点，并在周围侦查到降临团活动痕迹。	0	
level_des_226	已基本锁定非法市场的物资藏匿地点，并在周围侦查到降临团活动痕迹。	0	
level_des_231	线报提示，又一次观察到手持制式武器的郊狼士兵于外围隔离墙附近徘徊。	0	
level_des_232	线报提示，又一次观察到手持制式武器的郊狼士兵于外围隔离墙附近徘徊。	0	
level_des_233	线报提示，又一次观察到手持制式武器的郊狼士兵于外围隔离墙附近徘徊。	0	
level_des_234	线报提示，又一次观察到手持制式武器的郊狼士兵于外围隔离墙附近徘徊。	0	
level_des_235	线报提示，又一次观察到手持制式武器的郊狼士兵于外围隔离墙附近徘徊。	0	
level_des_236	线报提示，又一次观察到手持制式武器的郊狼士兵于外围隔离墙附近徘徊。	0	
level_des_241	据情报员反馈，敌方出动部队数量较多，兵种配置齐全，作战风险较大，请注意敌方资料更新说明。	0	
level_des_242	据情报员反馈，敌方出动部队数量较多，兵种配置齐全，作战风险较大，请注意敌方资料更新说明。	0	
level_des_243	据情报员反馈，敌方出动部队数量较多，兵种配置齐全，作战风险较大，请注意敌方资料更新说明。	0	
level_des_244	据情报员反馈，敌方出动部队数量较多，兵种配置齐全，作战风险较大，请注意敌方资料更新说明。	0	
level_des_245	据情报员反馈，敌方出动部队数量较多，兵种配置齐全，作战风险较大，请注意敌方资料更新说明。	0	
level_des_246	据情报员反馈，敌方出动部队数量较多，兵种配置齐全，作战风险较大，请注意敌方资料更新说明。	0	
level_des_251	注意！敌方均持有大威力投掷类武器，爆炸范围2级，请保持作战距离！	0	
level_des_252	注意！敌方均持有大威力投掷类武器，爆炸范围2级，请保持作战距离！	0	
level_des_253	注意！敌方均持有大威力投掷类武器，爆炸范围2级，请保持作战距离！	0	
level_des_254	注意！敌方均持有大威力投掷类武器，爆炸范围2级，请保持作战距离！	0	
level_des_255	注意！敌方均持有大威力投掷类武器，爆炸范围2级，请保持作战距离！	0	
level_des_256	注意！敌方均持有大威力投掷类武器，爆炸范围2级，请保持作战距离！	0	
level_des_261	经侦测，该区域泰坦污染指数持续异常，有泰坦出没，详细情报暂缺，请谨慎行动。	0	
level_des_262	经侦测，该区域泰坦污染指数持续异常，有泰坦出没，详细情报暂缺，请谨慎行动。	0	
level_des_263	经侦测，该区域泰坦污染指数持续异常，有泰坦出没，详细情报暂缺，请谨慎行动。	0	
level_des_264	经侦测，该区域泰坦污染指数持续异常，有泰坦出没，详细情报暂缺，请谨慎行动。	0	
level_des_265	经侦测，该区域泰坦污染指数持续异常，有泰坦出没，详细情报暂缺，请谨慎行动。	0	
level_des_266	经侦测，该区域泰坦污染指数持续异常，有泰坦出没，详细情报暂缺，请谨慎行动。	0	
level_des_271	经泰坦污染后的人类身体会出现异化反应，战斗力极强，须确认成功击败后方可返回。	0	
level_des_272	经泰坦污染后的人类身体会出现异化反应，战斗力极强，须确认成功击败后方可返回。	0	
level_des_273	经泰坦污染后的人类身体会出现异化反应，战斗力极强，须确认成功击败后方可返回。	0	
level_des_274	经泰坦污染后的人类身体会出现异化反应，战斗力极强，须确认成功击败后方可返回。	0	
level_des_275	经泰坦污染后的人类身体会出现异化反应，战斗力极强，须确认成功击败后方可返回。	0	
level_des_276	经泰坦污染后的人类身体会出现异化反应，战斗力极强，须确认成功击败后方可返回。	0	
level_des_281	经泰坦污染后的人类身体会出现异化反应，战斗力极强，须确认成功击败后方可返回。	0	
level_des_282	经泰坦污染后的人类身体会出现异化反应，战斗力极强，须确认成功击败后方可返回。	0	
level_des_283	经泰坦污染后的人类身体会出现异化反应，战斗力极强，须确认成功击败后方可返回。	0	
level_des_284	经泰坦污染后的人类身体会出现异化反应，战斗力极强，须确认成功击败后方可返回。	0	
level_des_291	经泰坦污染后的人类身体会出现异化反应，战斗力极强，须确认成功击败后方可返回。	0	
level_des_292	经泰坦污染后的人类身体会出现异化反应，战斗力极强，须确认成功击败后方可返回。	0	
level_des_293	经泰坦污染后的人类身体会出现异化反应，战斗力极强，须确认成功击败后方可返回。	0	
level_des_294	经泰坦污染后的人类身体会出现异化反应，战斗力极强，须确认成功击败后方可返回。	0	
level_des_257	【炼心之战】为选拔精英后勤的常规行动，通关该行动可获得【精英人事额度】。分析员可通过自选小队申请精英后勤，也可以使用【精英人事额度】在循环中心中兑换各活动后勤。	0	
level_des_295	【聚兵之器】为特殊限定武器补给渠道，通关该行动可获得【通用武器组件】，用于循环中心中兑换各活动紫色品质武器。	0	
		0	
level_901	跳弹	0	
level_902	临界剧变	0	
level_903	特化技能	0	
level_904	支援技	0	
level_905	弱点部位	0	
level_906	部位破坏	0	
level_907	基座	0	
level_908	跳跃		
level_name_901	 	0	
level_name_902	 	0	
level_name_903	 	0	
level_name_904	 	0	
level_name_905	 	0	
level_name_906	 	0	
level_name_907	 	0	
level_name_908	 		
level_des_901	关于跳弹，你需要知道这些	0	
level_des_902	临界剧变是什么，又该如何触发	0	
level_des_903	如何阻断特化技能	0	
level_des_904	正确的时机使用支援技	0	
level_des_905	瞄准弱点部位吧	0	
level_des_906	部位破坏对战斗的提升	0	
level_des_907	记得优先破坏基座	0	
level_des_908	跳跃在实战中的运用		
level_des_10121	指挥海姆达尔队员，完成模拟训练，为前往朔州做最后准备。	0	3.2序章关卡描述
level_des_10122	小队已到达朔州。清除异化人，向朔州的“树”前进。	0	3.2序章关卡描述
level_des_10123	“树”在拒绝着你。穿过眼前的区域，走水路，绕过“树”设置的障碍，	0	3.2序章关卡描述
level_des_10124	“树”就在眼前。泰坦——埃吉尔正守护着“树”。消灭它，然后拔除“树”，完成你的使命。	0	3.2序章关卡描述
			
			
			
level_10100	1_0	0	
level_10101	1_1	0	
level_10102	1_2	0	
level_10103	1_3	0	
level_10104	1_4	0	
level_10105	1_5	0	
level_10106	1_6	0	
level_10107	1_7	0	
level_10108	1_8	0	
level_10109	1_9	0	
level_10201	2_1	0	
level_10202	2_2	0	
level_10203	2_3	0	
level_10204	2_4	0	
level_10205	2_5	0	
level_10206	2_6	0	
level_10207	2_7	0	
level_10208	2_8	0	
level_10209	2_9	0	
level_10210	2_10	0	
level_10211	2_11	0	
level_10212	2_12	0	
level_10301	3_1	0	
level_10302	3_2	0	
level_10303	3_3	0	
level_10304	3_4	0	
level_10305	3_5	0	
level_10306	3_6	0	
level_10307	3_7	0	
level_10308	3_8	0	
level_10309	3_9	0	
level_10310	3_10	0	
level_10311	3_11	0	
level_10312	3_12	0	
level_10401	4_1	0	
level_10402	4_2	0	
level_10403	4_3	0	
level_10404	4_4	0	
level_10405	4_5	0	
level_10406	4_6	0	
level_10407	4_7	0	
level_10408	4_8	0	
level_10409	4_9	0	
level_10410	4_10	0	
level_10411	4_11	0	
level_10412	4_12	0	
level_10501	5_1	0	
level_10502	5_2	0	
level_10503	5_3	0	
level_10504	5_4	0	
level_10505	5_5	0	
level_10506	5_6	0	
level_10507	5_7	0	
level_10508	5_8	0	
level_10509	5_9	0	
level_10510	5_10	0	
level_10511	5_11	0	
level_10512	5_12	0	
level_10601	6_1	0	
level_10602	6_2	0	
level_10603	6_3	0	
level_10604	6_4	0	
level_10605	6_5	0	
level_10606	6_6	0	
level_10607	6_7	0	
level_10608	6_8	0	
level_10609	6_9	0	
level_10610	6_10	0	
level_10611	6_11	0	
level_10612	6_12	0	
level_10701	7_1	0	
level_10702	7_2	0	
level_10703	7_3	0	
level_10704	7_4	0	
level_10705	7_5	0	
level_10706	7_6	0	
level_10707	7_7	0	
level_10708	7_8	0	
level_10709	7_9	0	
level_10710	7_10	0	
level_10711	7_11	0	
level_10712	7_12	0	
level_10801	8_1	0	
level_10802	8_2	0	
level_10803	8_3	0	
level_10804	8_4	0	
level_10805	8_5	0	
level_10806	8_6	0	
level_10807	8_7	0	
level_10808	8_8	0	
level_10809	8_9	0	
level_10810	8_10	0	
level_10811	8_11	0	
level_10812	8_12	0	
level_10901	9_1	0	
level_10902	9_2	0	
level_10903	9_3	0	
level_10904	9_4	0	
level_10905	9_5	0	
level_10906	9_6	0	
level_10907	9_7	0	
level_10908	9_8	0	
level_10909	9_9	0	
level_10910	9_10	0	
level_10911	9_11	0	
level_10912	9_12	0	
level_11001	10_1	0	
level_11002	10_2	0	
level_11003	10_3	0	
level_11004	10_4	0	
level_11005	10_5	0	
level_11006	10_6	0	
level_11007	10_7	0	
level_11008	10_8	0	
level_11009	10_9	0	
level_11010	10_10	0	
level_11011	10_11	0	
level_11012	10_12	0	
level_11101	11_1	0	
level_11102	11_2	0	
level_11103	11_3	0	
level_11104	11_4	0	
level_11105	11_5	0	
level_11106	11_6	0	
level_11107	11_7	0	
level_11108	11_8	0	
level_11109	11_9	0	
level_11110	11_10	0	
level_11111	11_11	0	
level_11112	11_12	0	
level_11201	SP1_1	0	
level_11202	SP1_2	0	
level_11203	SP1_3	0	
level_11204	SP1_4	0	
level_11205	SP1_5	0	
level_11206	SP1_6	0	
level_11207	SP1_7	0	
level_11208	SP1_8	0	
level_11209	SP1_9	0	
level_11210	SP1_10	0	
level_11211	SP1_11	0	
level_11212	SP1_12	0	
level_11221	12A-1	0	
level_11222	12A-2	0	
level_11223	12A-3	0	
level_11224	12A-4	0	
level_11225	12A-5	0	
level_11226	12A-6	0	
level_11227	12A-7	0	
level_11228	12A-8	0	
level_11229	12A-9	0	
level_11231	12B-1	0	
level_11232	12B-2	0	
level_11233	12B-3	0	
level_11234	12B-4	0	
level_11235	12B-5	0	
level_11236	12B-6	0	
level_11237	12B-7	0	
level_11238	12B-8	0	
level_11239	12B-9	0	
level_11301	SP2_1	0	
level_11302	SP2_2	0	
level_11303	SP2_3	0	
level_11304	SP2_4	0	
level_11305	SP2_5	0	
level_11306	SP2_6	0	
level_11307	SP2_7	0	
level_11308	SP2_8	0	
level_11311	13_1	0	
level_11312	13_2	0	
level_11313	13_3	0	
level_11314	13_4	0	
level_11315	13_5	0	
level_11316	13_6	0	
level_11317	13_7	0	
level_11318	13_8	0	
level_11319	13_9	0	
level_11320	13_10	0	
level_11321	13_11	0	
level_11322	13_12	0	
level_11331	SP3_1	0	
level_11332	SP3_2	0	
level_11333	SP3_3	0	
level_11334	SP3_4	0	
level_11335	SP3_5	0	
level_11336	SP3_6	0	
level_11337	SP3_7	0	
level_11338	SP3_8	0	
level_11401	SP4_1	0	
level_11402	SP4_2	0	
level_11403	SP4_3	0	
level_11404	SP4_4	0	
level_11405	SP4_5	0	
level_11406	SP4_6	0	
level_11407	SP4_7	0	
level_11408	SP4_8	0	
level_11409	SP4_9	0	
			
level_11410	14A-1	0	2.4 主线 战斗关卡编号
level_11411	14A-2	0	2.4 主线 战斗关卡编号
level_11412	14A-3	0	2.4 主线 战斗关卡编号
level_11413	14A-4	0	2.4 主线 战斗关卡编号
level_11414	14A-5	0	2.4 主线 战斗关卡编号
level_11415	14A-6	0	2.4 主线 战斗关卡编号
level_11416	14A-7	0	2.4 主线 战斗关卡编号
level_11417	14A-8	0	2.4 主线 战斗关卡编号
			
level_11421	14B-1	0	2.5 主线 战斗关卡编号
level_11422	14B-2	0	2.5 主线 战斗关卡编号
level_11423	14B-3	0	2.5 主线 战斗关卡编号
level_11424	14B-4	0	2.5 主线 战斗关卡编号
level_11425	14B-5	0	2.5 主线 战斗关卡编号
level_11426	14B-6	0	2.5 主线 战斗关卡编号
level_11427	14B-7	0	2.5 主线 战斗关卡编号
level_11428	14B-8	0	2.5 主线 战斗关卡编号
level_11429	14B-9	0	2.5 主线 战斗关卡编号
			
level_11501	SP5-1	0	2.7 主线 战斗关卡编号
level_11502	SP5-2	0	2.7 主线 战斗关卡编号
level_11503	SP5-3	0	2.7 主线 战斗关卡编号
level_11504	SP5-4	0	2.7 主线 战斗关卡编号
level_11505	SP5-5	0	2.7 主线 战斗关卡编号
level_11506	SP5-6	0	2.7 主线 战斗关卡编号
