字符串索引	中文简体	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	disable	Remark
low	低	0	
middle	中	0	
high	高	0	
extra_high	极高	0	
open	开启	0	
close	关闭	0	
normal	普通	0	
advanced	高级	0	
definition	画面清晰度	0	
effect	视觉效果	0	
shadow	阴影质量	0	
jag	抗锯齿	0	
resolution	分辨率	0	
fps	帧率上限	0	
mirror	实时反射	0	
post	后期效果	0	
glow	辉光	0	
wrap	扭曲	0	
depath	景深	0	
blur	动态模糊	0	
two	2倍	0	
four	4倍	0	
eight	8倍	0	
fps1	30	0	
fps2	45	0	
fps3	60	0	
fps4	90	0	
fps5	120	0	
img_quality	图像质量	0	
language_select	语音语言选择	0	
zh_CN	简体中文	0	
ja_JP	繁體中文	0	
zh_TW	日本語	0	
ko_KR	한국어	0	
en_US	English	0	
de_DE	Deutsch	0	
es_ES	Español	0	
fr_FR	Français	0	
th_TH	ไทย	0	
id_ID	Bahasa Indonesia	0	
1003050	中文-普通话	0	
1003039	日语	0	
1003038	英语	0	
1003040	韩语	0	
font_size	提示字大小	0	
general	正常	0	
small	小	0	
operation_setting	操作设置	0	
frame_setting	画面设置	0	
sounds_setting	声音设置	0	
other_setting	其他设置	0	
sensitivity_setting	灵敏度设置	0	
basis_setting	基础设置	0	
push_setting	推送设置	0	
gameplay_setting	游戏性设置	0	
mouse_setting	鼠标设置	0	
operation_setting_en	OPERATION SETTING	0	
frame_setting_en	GRAPHICS SETTING	0	
sounds_setting_en	SOUND SETTING	0	
other_setting_en	OTHER SETTING	0	
sound_role	语音	0	
music_game	音乐	0	
sounds_game	音效	0	
pc_slide	鼠标灵敏度	0	
slide	转向灵敏度	0	
aim_fire	瞄准开火	0	
aim	瞄准灵敏度	0	
fire	开火	0	
skill	技能	0	
acc	加速度	0	
awm_aim_slide	狙击开镜灵敏度	0	
custom	自定义	0	
BBBS_mode	游戏射击模式	0	
BBBStype1	智能瞄准	0	
BBBStype2	普通瞄准	0	
aim_assist_strength	辅助瞄准	0	
crosshair_adsorb	准心吸附	0	
crosshair_force	瞄准矫正	0	
strong	强	0	
weak	弱	0	
skill_frame	技能锁定提示	0	
Auto_Fire	长按开火键可持续开火	0	
keyboard	键鼠设置	0	
protocolTitle	账号相关	0	
protocolBtn1	用户协议	0	
protocolBtn2	隐私政策	0	
protocolBtn3	儿童隐私协议	0	
protocolBtn4	测试协议	0	
gyroscope_aim	陀螺仪模式	0	
gyroscope_invert	陀螺仪反转	0	
damage_show	显示伤害数字	0	
pc_mouse_invert	鼠标反转	0	
gyroscope_scale	陀螺仪灵敏度	0	
invertX	反转横轴	0	
invertY	反转纵轴	0	
invertXY	都反转	0	
fight_broadcast	战斗中通知显示	0	
joystic_fixed	固定摇杆	0	
skill_range	技能范围提示	0	
skill_tip	技能范围提示方式	0	
click	单击按键	0	
press	持续按键	0	
sounds_game_volume	总音量	0	
sounds_game_quality	音效品质	0	
sounds_game_effects	低弹量音效	0	
notice_disturb	公告弹出	0	
notice_login	每日首次登录时	0	
notice_new	仅新公告时	0	
shoot_auto	自动射击	0	
shoot_auto_bunker	躲在掩体后自动射击	0	
shoot_auto_guntype	自动射击枪械类型	0	
shoot_auto_explosive	自动射击可破坏物品	0	DLC2.3设置新增项
