字符串索引	中文简体	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	disable	Remark
Name1	精神拟境	0	
save	本次测评精神稳定值为%d，是否维持当前阵容构建？\n（将会替换已选定的角色、武器、后勤）	0	
unlock1	达到%d分后解锁	0	
unlock2	%d级后解锁	0	
record	记录成功	0	
lock1	队员被%s锁定	0	
lock2	武器被%s锁定	0	
lock3	后勤被%s锁定	0	
GeneralDesc	附加稳定值	0	
Diff	难度%d 敌方等级%d	0	
BeOverdue	本次测试用时已超过拟境限制，无法结算 人格稳定值	0	
DiffRecord	先解锁上一难度	0	
Confirm	当前总稳定值为0 ，是否继续	0	
BasicsDesc1	通过精神拟境测评	0	
BasicsDesc2	击败首领 	0	
Replace	是否重置该次拟境测试数据？\n（已获得精神稳定值将会清零，最佳测评记录中的角色、武器、后勤不再被占用）	0	
			
8230001	全队动能类型伤害、电击类型伤害提升30%	0	
8230002	全队动能类型伤害、特异类型伤害提升30%	0	
8230003	全队电击类型伤害、低温类型伤害提升30%	0	
8230004	全队低温类型伤害、高热类型伤害提升30%	0	
8230005	全队特异类型伤害、高热类型伤害提升30%	0	
8230006	全类型伤害提升15%	0	
8230007	全队攻击力提升25%	0	
8230008	全队初始获得60爆发能量	0	
8230009	全队技能伤害提升30%	0	
8230010	全队射击伤害提升30%	0	
8230011	全队常规技伤害提升40%	0	
8230012	使用常规技后，自身攻击力提升30%，持续5秒	0	
8230014	全队爆发技伤害提升40%	0	
8230015	使用爆发技后，自身攻击力提升30%，持续8秒	0	
8230017	全队爆发能量获取率提升35%	0	
8230018	全队暴击伤害增幅提升30%	0	
8230019	全队高热类型伤害、电击类型伤害提升30%	0	
8230020	全队低温类型伤害、特异类型伤害提升30%	0	
8230021	全队高热类型伤害、动能类型伤害提升30%	0	
8230022	全队动能类型伤害、低温类型伤害提升30%	0	
8230023	全队常规能量回复速度提升35%	0	
8230024	上阵后，全队电击类型伤害、低温类型伤害每秒提升1%，最多叠加40层	0	
8230026	上阵后，全队动能类型伤害、低温类型伤害每秒提升1%，最多叠加40层	0	
8230028	上阵后，全队高热类型伤害、动能类型伤害每秒提升1%，最多叠加40层	0	
8230030	上阵后，全队高热类型伤害、电击类型伤害每秒提升1%，最多叠加40层	0	
8230032	队员受到治疗后全类型伤害提升30%，持续10秒	0	
8230034	全队治疗加成提升40%	0	
8230035	每次受到治疗时，回复5爆发能量，触发间隔8秒	0	
8230037	支援技的技能急速增加80	0	
