字符串索引	中文简体	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	disable	Remark
CoinName1	漠北星砂	0	2.3版本蜃梦笔谈
CoinName1_des	用于在 沙漠商队 购买物品\n行走于沙漠之地时，偶尔能在细腻黄沙中发现闪着耀眼光辉的神奇沙砾	0	2.3版本蜃梦笔谈
CoinName1_use	蜃梦笔谈专用道具	0	2.3版本蜃梦笔谈
CoinName2	初晨露滴	0	2.3版本蜃梦笔谈
CoinName2_des	用于在 密书残卷 兑换奖励\n梦间初醒时滴落的神秘露水，不知为何会让密书残卷上的空白处显现出来一些文字	0	2.3版本蜃梦笔谈
CoinName2_use	蜃梦笔谈专用道具	0	2.3版本蜃梦笔谈
CoinName3	神秘古钥	0	2.8版本蜃梦笔谈
CoinName3_des	用于解锁更好的奖励，也可以使用它速战完成固定类型的关卡\n沙漠穿行中，偶然拾到的神秘古钥。使用它，也许可以打开某个埋藏的宝箱，又或打开某扇隐藏的大门	0	2.8版本蜃梦笔谈
CoinName3_use	蜃梦笔谈专用道具	0	2.6版本蜃梦笔谈
BattleJigsawRewardName	迷雾的回馈	0	2.3版本蜃梦笔谈
Other_BagTab	秘宝归置	0	2.3版本蜃梦笔谈
Other_BuffTab	组合效果	0	2.3版本蜃梦笔谈
Other_ManualTab1	篆痕	0	2.3版本蜃梦笔谈
Other_ManualTab2	秘宝	0	2.3版本蜃梦笔谈
Other_ManualTab3	奇器	0	2.6版本蜃梦笔谈
Other_FinishTalentTitle	篆痕总览	0	2.3版本蜃梦笔谈
Other_TaskTitle1	限时任务	0	2.3版本蜃梦笔谈
massage_StoreCoinNotEnough	漠北星砂不足	0	2.3版本蜃梦笔谈
massage_FlushCountNotEnough	刷新次数不足	0	2.6版本蜃梦笔谈
massage_CraftingCountNotEnough	可锻造次数不足	0	2.6版本蜃梦笔谈
massage_ReforgeCountNotEnough	可淬炼次数不足	0	2.6版本蜃梦笔谈
massage_StartItemCountNotEnough	预备秘宝已达上限	0	2.6版本蜃梦笔谈
massage_KeyCountNotEnough	神秘古钥数量不足	0	2.8版本蜃梦笔谈
massage_ManualNotGet	尚未获取	0	2.3版本蜃梦笔谈
massage_ResetTip	重置将立即结算并获得奖励，是否继续？	0	2.3版本蜃梦笔谈
massage_StockroomNotEnough	缓存空间不足	0	2.3版本蜃梦笔谈
massage_StockroomNotEnough_Store	缓存空间已满，无法到达下一个节点。是否继续购买？	0	2.3版本蜃梦笔谈
massage_DiscardTip	是否售出该秘宝？	0	2.3版本蜃梦笔谈
massage_ChooseNode	选择后无法返回，是否继续？	0	2.3版本蜃梦笔谈
massage_NodeLock	迷雾中的未来尚不可见	0	2.3版本蜃梦笔谈
massage_NodeNotSelected	无法前往	0	2.3版本蜃梦笔谈
massage_NodeComplete	已通过	0	2.3版本蜃梦笔谈
massage_NodeExecuted	无法返回	0	2.3版本蜃梦笔谈
massage_ComposeTips	熔铸后，增益效果将随机刷新，是否继续？	0	2.3版本蜃梦笔谈
massage_VolumeTransformTips	背包空间已扩充至最大，再次获得的铭文拓印将转化为漠北星砂奖励	0	2.3版本蜃梦笔谈
massage_StartNewGame	开始后无法中途调整行前整备，是否继续？	0	2.6版本蜃梦笔谈
massage_SaveVolumeFull	外部缓存空间已达上限，无法开始	0	2.6版本蜃梦笔谈
massage_NoReforgeAffix	至少选择1个增益效果	0	2.8版本蜃梦笔谈
AdventureDes1	绿洲穿行	0	2.3版本蜃梦笔谈
AdventureDes2	铭文拓印	0	2.3版本蜃梦笔谈
AdventureDes3	北庭卫奇遇	0	2.3版本蜃梦笔谈
AdventureDes4	珍奇馈赠	0	2.3版本蜃梦笔谈
AdventureDes5	空灵的咏唱	0	2.3版本蜃梦笔谈
AdventureDes6	彷徨时刻	0	2.3版本蜃梦笔谈
AdventureDes7	最终抉择	0	2.6版本蜃梦笔谈
AdventureDes101	你来到绿洲稍作休息，忽然看到一名衣着清凉的朔州少女站在一汪池水前。她笑盈盈地表示，这里的池水有神奇的功效。	0	2.3版本蜃梦笔谈
AdventureDes102	前方传来了激烈的打斗声，你走近察看，发现一只白色的猫妖正和一只黑色的蛇妖打得不可开交，它们似乎还没发现你……	0	2.3版本蜃梦笔谈
AdventureDes103	你发觉随身的水袋破了个洞，正在头疼的时候，忽然看到前方出现了一座小城。奇怪的是，这里的建筑都是黄金制成的……	0	2.3版本蜃梦笔谈
AdventureDes104	你的眼前是一眼看不到尽头的峡谷，而在入口两侧，耸立着两座巨大的神像。“就此止步吧，凡人，你还没有准备好接受真相。”你听到了神像发出低沉而悲伤的声音……	0	2.3版本蜃梦笔谈
EventName1	直面蜃景	0	2.3版本蜃梦笔谈
EventName2	禁忌回响	0	2.3版本蜃梦笔谈
EventName3	终局考验	0	2.3版本蜃梦笔谈
EventName4	绿洲穿行	0	2.3版本蜃梦笔谈
EventName5	珍奇馈赠	0	2.3版本蜃梦笔谈
EventName6	铭文拓印	0	2.3版本蜃梦笔谈
EventName7	空灵的咏唱	0	2.3版本蜃梦笔谈
EventName8	奇遇抉择	0	2.3版本蜃梦笔谈
EventName9	彷徨时刻	0	2.3版本蜃梦笔谈
EventName10	沙漠商队	0	2.3版本蜃梦笔谈
EventName11	随机事件	0	2.3版本蜃梦笔谈
EventDes1	战胜敌方可获取漠北星砂和随机秘宝奖励	0	2.3版本蜃梦笔谈
EventDes2	战胜精英敌方可获取大量漠北星砂与随机秘宝奖励	0	2.3版本蜃梦笔谈
EventDes3	拨开眼前迷雾，获得最终的战斗胜利，拿到独属于自己的故事结局	0	2.3版本蜃梦笔谈
EventDes4	在绿洲行进的途中，可以意外获得各种奖励	0	2.3版本蜃梦笔谈
EventDes5	沿途搭救了村民，获得了一些珍贵的宝物	0	2.3版本蜃梦笔谈
EventDes6	遗迹的铭文拓印帮助你更了解秘宝。获取后可以扩充背包，携带更多秘宝了	0	2.3版本蜃梦笔谈
EventDes7	跟随歌声找到了一处藏宝地，可以获得极其珍贵的宝物	0	2.3版本蜃梦笔谈
EventDes8	蜃景中的一切抉择，都会影响到迷雾中的未来与最终的结局	0	2.3版本蜃梦笔谈
EventDes9	解决了异常事件，队员们得到了奖励但也承受了负面效果	0	2.3版本蜃梦笔谈
EventDes10	可使用漠北星砂在商队处购买各类秘宝	0	2.3版本蜃梦笔谈
EventDes11	前路被巨大风沙所遮挡，到达后才能看清来到了何处	0	2.3版本蜃梦笔谈
CommonEvent1	探索收获	0	2.3版本蜃梦笔谈
CommonOption1	漠北星砂*{1}	0	2.3版本蜃梦笔谈
CommonDes1	在穿行绿洲的途中，你收集到一些漠北星砂。积攒一些后，可以用来从沙漠商队处购买物品	0	2.3版本蜃梦笔谈
CommonEvent2	铭文拓印	0	2.3版本蜃梦笔谈
CommonOption2	背包空间+{1}	0	2.3版本蜃梦笔谈
CommonDes2	神秘的铭文帮助你更加了解秘宝，你可以随身携带并利用更多秘宝进行冒险了	0	2.3版本蜃梦笔谈
CommonEvent3	沙土之下	0	2.6版本蜃梦笔谈
CommonOption3	神秘古钥+{1}	0	2.8版本蜃梦笔谈
CommonDes3	穿行沙漠的某一天，脚下感到了奇妙的异物感，在沙土之下，找到了一枚神秘古钥。	0	2.8版本蜃梦笔谈
StoryEvent1_1	稍作休息	0	2.3版本蜃梦笔谈
