字符串索引	中文简体	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	disable	Remark
buff_101_name	「雀跃」	0	
buff_102_name	「精胜于量」	0	
buff_103_name	「机会有限」	0	
buff_104_name	「伤不着我」	0	
buff_105_name	「零点火力」	0	
buff_106_name	「技能强化」	0	
buff_107_name	「正当防卫」	0	
buff_108_name	「靶心」	0	
buff_109_name	「彩虹猛攻」	0	
buff_110_name	「技能防护」	0	
buff_111_name	「综合防御」	0	
buff_112_name	「兼顾治疗」	0	
buff_113_name	「安全体型」	0	
buff_114_name	「沸点」	0	
buff_115_name	「及时治疗」	0	
buff_116_name	「无法共生」	0	
buff_117_name	「耐力充足」	0	
buff_118_name	「灵巧闪避」	0	
buff_119_name	「安心一刻」	0	
buff_120_name	「无路可退」	0	
buff_121_name	「鹰眼」	0	
buff_122_name	「锐化」	0	
buff_123_name	「敏捷优势」	0	
buff_124_name	「以攻为守」	0	
buff_125_name	「节能模式」	0	
buff_126_name	「常规扩容」	0	
buff_127_name	「流畅换弹」	0	
buff_201_name	「生息」	0	
buff_202_name	「连携加速」	0	
buff_203_name	「物资回收」	0	
buff_204_name	「精准指令」	0	
buff_205_name	「动能适配」	0	
buff_206_name	「有备无患」	0	
buff_207_name	「致胜觉悟」	0	
buff_208_name	「破釜沉舟」	0	
buff_209_name	「高热适配」	0	
buff_210_name	「低温适配」	0	
buff_211_name	「特异适配」	0	
buff_212_name	「电击适配」	0	
buff_213_name	「全面适配」	0	
buff_214_name	「扭转生机」	0	
buff_215_name	「疾射」	0	
buff_216_name	「双响」	0	
buff_217_name	「流畅循环」	0	
buff_301_name	「能量转移」	0	
buff_302_name	「强势首发」	0	
buff_303_name	「冷却加速」	0	
buff_304_name	「技不抵力」	0	
buff_305_name	「最后一搏」	0	
buff_306_name	「完备」	0	
buff_308_name	「精准预热」	0	
buff_309_name	「合理热身」	0	
buff_310_name	「战术退让」	0	
buff_311_name	「逐渐熟练」	0	
buff_312_name	「士气正盛」	0	
buff_313_name	「补给一瞬」	0	
buff_314_name	「压制时机」	0	
buff_315_name	「命中激励」	0	
buff_316_name	「生路」	0	
buff_317_name	「速攻」	0	
buff_318_name	「主动提速」	0	
buff_319_name		0	
buff_320_name		0	
buff_321_name	「极限方案」	0	
buff_322_name	「烧掠」	0	
buff_323_name	「电气标记」	0	
buff_324_name	「特异追袭」	0	
buff_325_name	「低温追袭」	0	
buff_326_name		0	
buff_327_name	「特异冲击」	0	
buff_328_name	「强制脆弱」	0	
buff_329_name	「低温定格」	0	
buff_330_name	「暂时代价」	0	
buff_331_name	「幸运数字」	0	
buff_332_name	「接力优势」	0	
buff_333_name	「破风」	0	
buff_334_name	「最佳距离」	0	
buff_401_name	「身后无路」	0	
buff_402_name	「尚有余力」	0	
buff_403_name	「临时堡垒」	0	
buff_404_name	「都别想跑」	0	
buff_405_name	「胜隙」	0	
buff_406_name	「可趁之机」	0	
buff_407_name	「新型药材」	0	
buff_408_name	「借力」	0	
buff_409_name	「余韵」	0	
buff_410_name	「闲人勿扰」	0	
buff_411_name	「天外支援」	0	
buff_412_name	「生人勿进」	0	
buff_413_name	「巅峰时刻」	0	
buff_414_name	「正中罩门」	0	
buff_415_name	「叠甲无用」	0	
buff_416_name	「正面反馈」	0	
buff_417_name	「速攻策略」	0	
			
buff_8400001_name	获得正面效果	0	
buff_8400002_name	获得正面效果	0	
buff_8400003_name	获得正面效果	0	
buff_8400004_name	获得正面效果	0	
buff_8400005_name	获得正面效果	0	
buff_8400006_name	获得正面效果	0	
buff_8400007_name	获得正面效果	0	
buff_8400008_name	获得正面效果	0	
buff_8400009_name	获得正面效果	0	
buff_8400014_name	获得正面效果	0	
buff_8400015_name	获得正面效果	0	
buff_8400016_name	获得正面效果	0	
buff_8400017_name	获得正面效果	0	
buff_8400018_name	获得正面效果	0	
buff_8400019_name	获得正面效果	0	
buff_101_dec	在战斗中,冲刺耐力消耗降低{1}%	0	
buff_102_dec	降低{1}%射击速度,提升{2}%射击伤害	0	
buff_103_dec	降低{1}%弹匣容量,提升{2}%射击伤害	0	
buff_104_dec	冲刺状态时受到的伤害降低{1}%	0	
buff_105_dec	瞄准射击的伤害提升{1}%	0	
buff_106_dec	常规技能伤害提升{1}%	0	
buff_107_dec	受到攻击常规技能伤害提升{1}%,持续{2}秒	0	
buff_108_dec	暴击率提升{1}%	0	
buff_109_dec	攻击处于异常状态的敌人最终伤害增加{1}%	0	
buff_110_dec	使用常规技能后,受到伤害降低{1}%,持续{2}秒	0	
buff_111_dec	受到伤害降低{1}%	0	
buff_112_dec	使用常规技能后,恢复{1}%最大生命，冷却时间{2}秒	0	
buff_113_dec	最大生命提升{1}%	0	
buff_114_dec	暴击伤害提升{1}%	0	
buff_115_dec	在受到伤害后,恢复{1}%生命值,冷却时间{2}秒	0	
buff_116_dec	每击败1个敌方目标,最大生命永久提升{1}%	0	
buff_117_dec	耐力上限提升{1}%	0	
buff_118_dec	闪避的耐力消耗减少{1}%	0	
buff_119_dec	换弹附带无敌效果,持续{1}秒	0	
buff_120_dec	冲刺状态耐力消耗提升{1}%,常规技能伤害提升{2}%	0	
buff_121_dec	与目标距离越远，瞄准射击伤害提升	0	
buff_122_dec	常规技能对护盾伤害提升{1}%	0	
buff_123_dec	{1}秒未受伤害,常规技能伤害提升{2}%	0	
buff_124_dec	暴击后恢复{1}%生命,触发间隔{2}秒	0	
buff_125_dec	爆发技能量获取效率提升{1}%	0	
buff_126_dec	弹匣容量提升{1}%	0	
buff_127_dec	换弹速度提升{1}%	0	
buff_201_dec	冲刺状态时每{1}秒可获取{2}点爆发能量	0	
buff_202_dec	支援技使用间隔降低{1}%	0	
buff_203_dec	击败敌方目标后,立刻回满弹药	0	
