字符串索引	中文简体	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	disable	Remark
gold_not_enough	资金不足	0	
girlcard_not_found	当前队员不存在	0	
girlcard_cmd_err	所需材料不足	0	
girlcard_update_failed	升级失败	0	
NotEnoughItem	道具不足	0	
cost_money_failed	主货币支付失败	0	
BadParam	请求参数错误	0	
ItemNotExists	物品不存在	0	
Recycle.ItemNotExists	回收失败，物品不存在	0	
Recycle.ItemNotEnough	回收失败，物品不足	0	
Recycle.ItemNotExpiration	回收失败，物品尚未过期，不可回收	0	
Recycle.ItemCanNotRecycle	回收失败，物品不可回收	0	
LoginNeed	数据异常，请重新登录。是否返回？	0	
MissServerLoginNeed	找不到服务，请返回登录，是否返回？	0	
function_ban	功能维护中	0	
101	网络写占用	0	
102	网络读占用	0	
103	网络超时	0	
104	网络链接正在关闭	0	
105	网络链接已经关闭	0	
106	网络链接无效	0	
107	网络包序列化失败	0	
108	网络包反序列化失败	0	
109	网络锁定失败	0	
		0	
201	找不到服务	0	
202	服务重复	0	
203	服务没有相应的方法	0	
204	参数无效	0	
205	数据库操作失败	0	
206	服务内部错误	0	
207	重复操作	0	
208	维护状态中	0	
209	服务未就绪	0	
		0	
301	未登录	0	
302	重复登录	0	
303	客户端版本无效	0	
304	登录认证失败	0	
305	登录人数超出限制	0	
306	不允许登录	0	
307	未受邀请	0	
308	防沉迷条件不匹配	0	
309	防沉迷配置出错	0	
310	用户未实名认证，请先完成实名认证	0	
311	游客1小时体验时间到	0	
312	同一设备，15天内不得重复体验游客模式	0	
313	检测到您为未成年用户，不在法定规定时间内不提供游戏服务	0	
314	检测到您为未成年用户，暂无法提供游戏服务	0	
315	踢除失败	0	
316	赠送感知失败	0	
317	当前排队登录的人数过多，请稍后再试	0	
318	注册已关闭，尽情期待。	0	
319	当前服务器登入人数已满，请稍后再试	0	
320	登录认证失败，您的账号已被另一台设备绑定	0	
321	版本过低，请更新客户端	0	
322	为维护未成年人健康上网环境，本游戏暂不支持实名认证18岁以下的用户登录体验	1000	
323	因您的账号存在违规退单，账号进入暂时封停状态。请先前往下方链接进行补款。\n账单金额 %s USD	0	
		0	
401	当前昵称已存在，请重新输入	0	
402	含有敏感词汇，请重新输入	0	
403	含有敏感词汇，请重新输入	0	
404	所需数据金不足，修改失败	0	
405	修改签名失败	0	
		0	
410	当前好友申请已存在	0	
411	当前好友申请不存在	0	
412	不可重复赠送好友感知	0	
413	好友赠送的感知已过期，不可领取	0	
414	已经领取过好友的感知	0	
415	处于黑名单关系中，无法添加好友	0	
416	当前好友关系不存在	0	
417	操作过于频繁，请稍后再试	0	
418	已经是您的好友	0	
419	己方好友已达上限	0	
420	对方好友已达上限	0	
421	好友已失去链接	0	
422	黑名单人数已达上限	0	
423	该玩家已拒绝接受任何好友申请	0	
424	修改权限被限制，请于解限后重试	0	
			
501	重复订单	0	
502	订单无效	0	
503	问卷重复	0	
		0	
601	找不到社团	0	
602	已经加入了社团	0	
603	社团成员已满	0	
604	无社团操作权限	0	
605	找不到要加入的社团	0	
606	找不到社团成员	0	
607	非活跃社团	0	
608	不能从社团中踢掉自己	0	
		0	
701	物品不存在	0	
702	物品使用失败	0	
703	邮件不存在	0	
704	邮件已读	0	
705	邮件附件已经领取	0	
706	找不到玩家	0	
707	非活跃玩家	0	
708	频道已满	0	
709	找不到频道	0	
710	联机重复匹配	0	
711	已经在联机房间内	0	
712	联机创建房间失败	0	
713	联机房间不存在	0	
714	队员没有准备	0	
715	不是队长，无法操作	0	
716	房间状态不允许该操作	0	
717	邀请玩家失败	0	
718	编队信息错误	0	
719	准备状态，不能更换角色	0	
720	该房间已经满员	0	
722	系统维护期间，无法发送消息	0	
723	当前处于禁言期间，无法发送消息	0	
724	操作过于频繁，请歇歇		
			
logistics_not	没有后勤	0	
logicard_max_level	后勤最大等级	0	
logistics_not_max_level	后勤未到最大等级	0	
logistic_material_not_enough_cost	后勤突破材料不足	0	
logistic_need_gold_not_enough	后勤金币不足	0	
logistic_material_not_enough	后勤材料不足	0	
logistic__update_failed	后勤升级失败	0	
logistic_cmd_err	后勤错误	0	
logistic_card_break_max	后勤突破满级	0	
logistci_gold_not_enough	后勤金币不足	0	
logistic_skill_cmd_err	后勤技能错误	0	
logistic_upgrade_mat_failed	后勤升级材料错误	0	
weapon_replace_cmd_err	武器替换错误	0	
card_not_found	找不到卡	0	
weapon_not_found	找不到武器	0	
weapon_has_use	武器使用错误	0	
weapon_replace_fail	武器替换失败	0	
weapon_exchange_cmd_err	替换武器错误	0	
weapon_exchange_fail	替换武器错误	0	
weapon_upgrade_cmd_err	武器升级错误	0	
weapon_max_level	武器等级最大	0	
weapon_upgrade_failed	武器升级失败	0	
weapon_break_cmd_err	武器突破错误	0	
weapon_max_break	武器满破	0	
weapon_evolution_cmd_err	武器改造错误	0	
weapon_evolution_max	武器改造满阶	0	
mat_not_found	找不到材料	0	
weapon_evolution_mat_err	武器改造材料错误	0	
weapon_evolution_mat_not_enough	武器改造材料不足	0	
use_error	使用错误	0	
weapon_part_replace_cmd_err	零件替换错误	0	
weapon_part_replace_nil	零件替换为空	0	
weapon_slot_not_open	武器槽位未开放	0	
weapon_part_not_find	找不到零件	0	
weapon_part_not_allow	不允许的零件	0	
BadParam1	参数1错误	0	
time_out	超时	0	
award error	奖励错误	0	
BadParam5	参数5错误	0	
cash_exchange_failed	货币兑换失败	0	
affix_pool_not_find	未找到特长池	0	
rename_not_enough_money	所需数据金不足，修改失败	0	
skin_not_found	未找到时装	0	
fashion_now_use	当前时装已被使用	0	
fashion_replace_fail	替换时装错误	0	
affix_exist	已有待定特长	0	
netfailure_0	网络服务已经存在	0	
netfailure_1	网络服务创建失败	0	
netfailure_2	网络服务监听失败	0	
netfailure_3	网络链接丢失	0	
netfailure_4	网络链接超时	0	
netfailure_5	网络服务接收到失败信息	0	
netfailure_6	客户端版本与服务器不匹配	0	
netfailure_7	服务器版本与客户端不匹配	0	
netfailure_8	网络链接出错	0	
netfailure_9	网络标识不匹配	0	
netfailure_10	网络校验不匹配	0	
multiple_not_open	多倍收益未开启	0	
multiple_not_support	当前倍率不支持	0	
roleconsume_not_enough	记忆嵌片不足	0	
BadProductId	错误的充值商品id	0	
BadIBGoodId	错误的商品信息	0	
Area_Url_Error	当前区域的服务器暂未开放	0	
mopup_not_open	扫荡未开启	0	
ItemClose	存在未解禁道具，道具数据异常	0	
not_lineup	编队信息错误	0	
not_level_config	关卡信息错误	0	
vigor_not_enough	感知不足	0	
condition_limit	不符合限制条件	0	
optimize	优化调整中，敬请期待	0	
