字符串索引	中文简体	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	disable	Remark
RewardGeted	重复领取奖励	0	
NotFinished	请完成当前所有任务	0	
type1	日常	0	
type2	定期	0	
type3	目标	0	
icon1	日常	0	
icon2	周常	0	
icon3	定期	0	
icon4	常驻	0	
icon5	活动	0	
icon6	限时	0	
GoTo	前往	0	
Receive	领取	0	
Received	已领取	0	
NotOpen	请先完成当前阶段所有任务	0	
GetReward	请先领取当前阶段的总奖励	0	
PreNotFinished	请先完成前置任务	0	
LockNoOpen	当前任务还未开放	0	
CompleteStrap	当前主线任务已全部完成	0	
		0	
Story01	降临于人间	0	
Story02	引发灾祸之物	0	
Story03	虚假的光	0	
Story04	雪中巨影	0	
Story05	虔诚末路	0	
Story06	隐喻苏醒	0	
Story07	草蛇灰	0	
Story08	个体与群落	0	
Story09	被掏空的树	0	
Story10	洞开的门	0	
Story11	转向未知	0	
Story12	歌唱于九界	0	
Story13	不可直呼其名	0	
		0	
Name1	路过的分析员	0	
Describe1	完成任意关卡%d次	0	
Name2	过度劳累后	0	
Describe2	消耗感知%d点	0	
Name3	必须有谁来做	0	
Describe3	击败敌人%d个	0	
Name4	传说诞生之时	0	
Describe4	击败精英目标%d个	0	
Name5	成长快乐	0	
Describe5	将任意队员升级%d次	0	
Name6	火之高兴	0	
Describe6	将任意武器升级%d次	0	
Name7	散尽还复来	0	
Describe7	使用通用银%d	0	
Name8	仓鼠初长成	0	
Describe8	完成常规行动:富饶之壶%d次	0	
Describe8_1	完成常规行动:百足之市%d次	0	
Describe8_2	完成常规行动%d次	0	
Describe8_2_1	完成常规行动:止战之人%d次	0	
Describe8_2_2	完成常规行动:重铸之炎%d次	0	
Describe8_2_3	完成常规行动:永冬之境%d次	0	
Describe8_2_4	完成常规行动:无限之城%d次	0	
		0	
Describe8_2_1_1	完成【普通】常规行动:止战之人%d次	0	
Describe8_2_1_2	完成【普通】常规行动:重铸之炎%d次	0	
Describe8_2_1_3	完成【普通】常规行动:永冬之境%d次	0	
Describe8_2_1_4	完成【普通】常规行动:无限之城%d次	0	
Describe8_2_1_5	完成【普通】常规行动:富饶之壶%d次	0	
Describe8_2_1_6	完成【普通】常规行动:百足之市%d次	0	
Describe8_2_1_7	完成【普通】常规行动:浴火之战%d次	0	
		0	
Describe8_2_2_1	完成【简单】常规行动:止战之人%d次	0	
Describe8_2_2_2	完成【简单】常规行动:重铸之炎%d次	0	
Describe8_2_2_3	完成【简单】常规行动:永冬之境%d次	0	
Describe8_2_2_4	完成【简单】常规行动:无限之城%d次	0	
Describe8_2_2_5	完成【简单】常规行动:富饶之壶%d次	0	
Describe8_2_2_6	完成【简单】常规行动:百足之市%d次	0	
		0	
Describe8_3	完成常规行动【困难】%d次	0	
Describe8_4	完成常规行动【简单】%d次	0	
Describe8_5	完成常规行动【普通】%d次	0	
Describe8_6	完成常规行动【恐惧】%d次	0	
Describe8_7	完成常规行动【噩梦】%d次	0	
Describe8_8	完成常规行动【深渊】%d次	0	
Describe8_11	通关以下任意【简单】常规行动：百足之市、止战之人、富饶之壶	0	
Describe8_12	完成以下任意【普通】常规行动：无限之城、永冬之境	0	
Describe8_13	完成以下任意【困难】常规行动：百足之市、止战之人、富饶之壶	0	
Describe8_14	完成以下任意【噩梦】常规行动：百足之市、止战之人	0	
Describe8_15	完成以下任意【噩梦】常规行动：富饶之壶、重铸之炎	0	
Describe8_16	通关以下任意常规行动：百足之市、止战之人、富饶之壶		
Describe8_3_1	【本阶段内】完成【困难】常规行动%d次	0	
Describe8_4_1	【本阶段内】完成【简单】常规行动%d次	0	
Describe8_5_1	【本阶段内】完成【普通】常规行动%d次	0	
Describe8_6_1	【本阶段内】完成【恐惧】常规行动%d次	0	
Describe8_7_1	【本阶段内】完成【噩梦】常规行动%d次	0	
Describe8_8_1	【本阶段内】完成【深渊】常规行动%d次	0	
Name9	高处不胜寒	0	
Describe9	击败敌方首领%d个	0	
Name10	必经之路	0	
Describe10_1	完成主线故事【普通】%s	0	
Describe10_2	完成主线故事【困难】%s	0	
Name11	百年树人	0	
Describe11	将任意后勤升级%d次	0	
Name12	王之宝库	0	
Describe12	拥有武器%d把	0	
Describe12_7	拥有等级7的武器%d把	0	
Describe12_10	拥有等级10的武器%d把	0	
Describe12_15	拥有等级15的武器%d把	0	
Describe12_20	拥有等级20的武器%d把	0	
Describe12_30	拥有等级30的武器%d把	0	
Describe12_40	拥有等级40的武器%d把	0	
Describe12_50	拥有等级50的武器%d把	0	
Describe12_55	拥有等级55的武器%d把	0	
Describe12_60	拥有等级60的武器%d把	0	
Describe12_65	拥有等级65的武器%d把		
Describe12_70	拥有等级70的武器%d把	0	
Describe12_75	拥有等级75的武器%d把	0	
Describe12_80	拥有等级80的武器%d把	0	
Name13	我家还蛮大的	0	
Describe13	拥有队员%d位	0	
Describe13_7	拥有等级7的队员%d位	0	
Describe13_10	拥有等级10的队员%d位	0	
Describe13_15	拥有等级15的队员%d位	0	
Describe13_20	拥有等级20的队员%d位	0	
Describe13_25	拥有等级25的队员%d位	0	
Describe13_30	拥有等级30的队员%d位	0	
Describe13_40	拥有等级40的队员%d位	0	
Describe13_50	拥有等级50的队员%d位	0	
Describe13_55	拥有等级55的队员%d位	0	
Describe13_60	拥有等级60的队员%d位	0	
Describe13_65	拥有等级65的队员%d位	0	
Describe13_70	拥有等级70的队员%d位	0	
Describe13_75	拥有等级75的队员%d位	0	
Describe13_80	拥有等级80的队员%d位	0	
Name14	一人之下……	0	
Describe14_10	拥有+3的后勤%d位	0	
Describe14_15	拥有+4的后勤%d位	0	
Describe14_20	拥有+5的后勤%d位	0	
Describe14_30	拥有+6的后勤%d位	0	
Describe14_40	拥有+7的后勤%d位	0	
Describe14_50	拥有+8的后勤%d位	0	
Describe14_60	拥有+9的后勤%d位	0	
Describe14_70	拥有+10的后勤%d位	0	
Describe14_75	拥有+12的后勤%d位	0	
Describe14_80	拥有+15的后勤%d位	0	
Name15	只有你在的世界	0	
Describe15	通关任意角色的个人故事最终关卡%d次	0	
Name16	代价是什么呢	0	
Describe16	在商店购买任意道具%d次	0	
Describe16_1	在供应站购买【每日物资配给箱】一次	0	
		0	
Name17	一个都不能少	0	
Describe17	进行共鸣%d次	0	
Name18	你回来啦	0	
Describe18	累计登录%d天	0	
Name19	积少成多	0	
Describe19	累计完成任务%d个	0	
Name20	这是闪耀时刻	0	
Describe20	拥有橙色品质队员%d位	0	
Name21	好像也不是很难	0	
Describe21	拥有橙色品质武器%d把	0	
Name22	这不是外科手术	0	
Describe22	通导神经节点%d次（仅计数首次通导）	0	
Describe22_1	通导%d名队员的神经组1（仅计数首次通导）	0	
Describe22_2	通导%d名队员的神经组2（仅计数首次通导）	0	
Describe22_3	通导%d名队员的神经组3（仅计数首次通导）	0	
Describe22_4	通导%d名队员的神经组4（仅计数首次通导）	0	
Describe22_5	通导%d名队员的神经组5（仅计数首次通导）	0	
Describe22_100	通导神经节点%d次	0	
Describe22_99	成功通导%d名队员各自的任意一组神经组（仅计数首次通导成功的神经组）	0	
Describe22_98	成功通导%d名队员各自的任意三组神经组（仅计数首次通导成功的神经组）	0	
Name23	来自远方的馈赠	0	
Describe23	队员进行天启或激活武格驱动%d次	0	2.7妮塔武格驱动任务描述修改
Name24	人事管理	0	
Describe24	拥有后勤支援%d位	0	
Describe24_1	获取任意后勤%d位	0	
Name25	清洁工	0	
Name25_1	清洁工·I	0	
Name25_2	清洁工·II	0	
Name25_3	清洁工·III	0	
Name25_4	清洁工·IV	0	
Name25_5	清洁工·V	0	
Describe25	完成地下清理%d次	0	
Describe25_1	通关地下清理-废弃区域%d段1次	0	
Describe25_2	通关地下清理-废弃区域2段%d次	0	
Describe25_4	通关地下清理-废弃区域4段%d次	0	
Describe25_7	通关地下清理-废弃区域7段%d次	0	
Describe25_10	通关地下清理-废弃区域10段%d次	0	
Describe25_15	通关地下清理-约顿隧道15段%d次	0	
Describe25_16	通关地下清理-约顿隧道16段%d次	0	
Describe25_17	通关地下清理-约顿隧道17段%d次	0	
Describe25_18	通关地下清理-约顿隧道18段%d次	0	
Describe25_19	通关地下清理-废弃区域%d次	0	
Describe25_20	通关地下清理-约顿隧道%d次	0	
Name26	比比谁更强	0	
Describe26_1	通关精神拟境难度1	0	
Describe26_2	通关精神拟境难度2	0	
Describe26_3	通关精神拟境难度3	0	
Describe26_4	通关精神拟境难度4	0	
Describe26_5	通关精神拟境难度5	0	
Describe26_7	通关精神拟境难度7	0	
Describe26_8	通关精神拟境难度8	0	
Describe26_9	通关精神拟境任意难度%d次	0	
Name27	聚沙成塔	0	
Describe27	通关精神拟境%d次	0	
Name28	装配员的工作	0	
Describe28	更换武器配件%d次	0	
Name29	必经之路	0	
Describe29	完成任意主线故事%d次	0	
Name30	等待拯救的次日	0	
Describe30	通关超元链接中任意关卡%d次	0	
Describe30_1	【本阶段内】通关超元链接中任意关卡%d次	0	
Name31	维护关系的代价	0	
Describe31	赠送好友感知%d次	0	
Name32	拟剧论	0	
Describe32	超元链接中精神协作值达到%d	0	
Name33	此处非深渊	0	
Name33_1	此处非深渊·I	0	
Name33_2	此处非深渊·II	0	
Name33_3	此处非深渊·III	0	
Name33_4	此处非深渊·IV	0	
Name33_5	此处非深渊·V	0	
Name33_6	此处非深渊·VI	0	
Describe33	精神拟境中人格稳定值达到%d	0	
Name35	夏日友情大作战	0	
Describe35	拥有好友%d个	0	
Name36	钻头突入地壳	0	
Describe36	地下清理【废弃区域】中通关第%d段	0	
Name37	淬毒小刀	0	
Describe37	将任意武器突破%d次	0	
Name38	少女团的支柱	0	
Describe38	将任意后勤突破%d次	0	
Name40	无用之器	0	
Describe40	将任意武器改造%d次	0	
Name41	洒洒水啦	0	
Describe41	累计消耗通用银达到%d点	0	
Name42	几周目的世界	0	
Describe42	通关任意队员个人故事【行为-1】	0	
Name43	几周目的世界	0	
Describe43	完成任意队员个人故事【行为-2】%d次	0	
Describe43_1	【本阶段内】通关任意队员个人故事【行为-2】%d次	0	
Describe43_2	通关任意队员个人故事【行为-2】%d次	0	
Describe43_3	通关任意队员个人故事%d次	0	
Name44	拟剧论	0	
Describe44	共计在超元链接中获得%d个【共鸣增幅剂】	0	
Name45	拟剧论	0	
Describe45	共计在超元链接中兑换任意增益效果到达%d次	0	
Name46	成长快乐	0	
Describe46	将任意队员升级%d级	0	
Name47	火之高兴	0	
Describe47	将任意武器升级%d级	0	
Name48	百年树人	0	
Describe48	将任意后勤升级%d级	0	
Name49	神格同调400%！	0	
Describe49_1	任意%d个队员神格同调阶段达到2	0	
Describe49_2	任意%d个队员神格同调阶段达到3	0	
Describe49_3	任意%d个队员神格同调阶段达到4	0	
Name50	荣誉与骄傲	0	
Describe50_0	荣誉冲突任意难度中抵御%d波袭击	0	
Describe50_1	荣誉冲突难度1中抵御%d波袭击	0	
