字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
1	辰星温情提示：	辰星溫情提示：	辰星からのアドバイス：	수성의 알림 사항:	Friendly Reminder From Chenxing:						0	辰星琼弦个人故事
2	为了获得更好的体验，游玩该个人故事前，推荐分析员优先观看《夙圆心行》剧情。	為了獲得更好的體驗，遊玩該個人故事前，推薦分析員優先觀看《夙圓心行》劇情。	シナリオをより楽しめるように、このエピソードの前に、まずストーリー『心願の果て』を読むことをお勧めします。	더 나은 경험을 위해, 본 개인 스토리를 플레이하기 전에 [마음의 조화] 스토리를 먼저 감상하시는 것을 추천드립니다.	For an optimal experience, you are encouraged to complete the "Hearts in Harmony" main story before playing this Personal File.						0	辰星琼弦个人故事
3	落叶铺满庭院。	落葉鋪滿庭院。	庭の地面は落ち葉で敷き詰められている。	낙엽이 뜰을 가득 메웠다.	The courtyard was blanketed in a thick layer of fallen leaves.						0	辰星琼弦个人故事
4	就连反射着蔚蓝天空的水面都被染上了金黄。	就連反射著蔚藍天空的水面都被染上了金黃。	青い空を映し出す水面でさえも、金色に染まりつつある。	푸른 하늘을 비추던 물도 금색으로 물들었다.	Even the surface of the water, reflecting the azure sky above, shimmered with golden hues.						0	辰星琼弦个人故事
5	……	……	……	…	...						0	辰星琼弦个人故事
6	然而在女孩的眼中，世界却被单调的灰色笼罩。	然而在女孩的眼中，世界卻被單調的灰色籠罩。	なのに、少女の目から見た世界は、単調な灰色に染まっている。	그러나 소녀의 눈에는 세상이 단조로운 회색으로 덮여 있었다.	Yet, to the young girl, the world was cloaked in muted gray tones, devoid of vibrancy.						0	辰星琼弦个人故事
7	幼小的身躯就如同杂草，快要被落叶掩盖。	幼小的身軀如同雜草，快要被落葉掩蓋。	小柄な体は周りの雑草と同じように、いまにも落ち葉に埋もれそうになっている。	어린 몸은 마치 잡초처럼 낙엽에 덮여 곧 사라질 것 같았다.	Her small frame, fragile as a lone blade of grass, was nearly swallowed by the sea of fallen leaves.						0	辰星琼弦个人故事
8	妈妈……	媽媽……	母さん……	엄마…	Mother...						0	辰星琼弦个人故事
9	呜——	嗚嗚嗚——	うぅ……	흐윽…	*sobbing*...						0	辰星琼弦个人故事
10	女孩的眼前不受控制地闪回着妈妈的身影。	女孩的眼前不受控制地閃迴媽媽的身影。	少女は何度も母を想った。	소녀의 눈앞에는 주체할 수 없이 엄마의 모습이 자꾸만 떠올랐다.	Memories of her mother flickered unbidden before her eyes.						0	辰星琼弦个人故事
11	妈妈那枯瘦的手臂，就宛如面前的枯树枝干一般。	媽媽那枯瘦的手臂，就宛如面前的枯樹枝幹一般。	目の前にある枯れ枝が、まるで母の痩せた腕のように見えた。	엄마의 마른 팔은 마치 눈앞의 메마른 나뭇가지와도 같았다.	She recalled her mother's frail, emaciated arms, as brittle as the withered twigs strewn on the ground.						0	辰星琼弦个人故事
12	辰星，世间万物均有枯荣，唯有这树啊……乃是山野精灵，与日月一同，循环往复。	辰星，世間萬物均有枯榮，唯有這樹啊……乃是山野精靈，與日月一同，循環往復。	あのね、辰星。この世の全てのものはいずれ死にゆくけれど、山の精霊であるこの木だけは……月日が過ぎても生き続けるの。	수성아, 세상 모든 건 흥망성쇠하지만, 이 나무는 말이다… 산야의 정령으로서 해와 달과 함께 순환하며 영원히 이어지는 존재란다.	Chenxing, everything in this world follows the cycle of growth and decay, except for trees... They are the spirits of the wild, endlessly renewing themselves under the sun and moon in an eternal cycle.						0	辰星琼弦个人故事
13	循环往复……	循環往復……	生き続ける……？	순환이요…	An eternal cycle...						0	辰星琼弦个人故事
14	女孩牵着母亲的手，现在的她还读不出母亲话语中流露出的悲伤。	女孩牽著母親的手，現在的她還讀不出母親話語中流露出的悲傷。	母の手を握る少女は、まだ母の言葉から滲み出る悲しみを感じ取れずにいる。	소녀는 엄마의 손을 잡고 있었고 현재의 그녀는 엄마의 말 속에 스며든 슬픔을 읽어낼 수 없었다.	The girl clung tightly to her mother's hand, too young to comprehend the sorrow threaded through her mother's voice.						0	辰星琼弦个人故事
15	辰星，你说妈妈也变成咱们面前的这棵树，好不好？	辰星，你說媽媽也變成我們面前的這棵樹，好不好？	母さんも……この木になろうかしら？	수성아, 엄마도 앞에 있는 이 나무가 된다면 어떨까?	Chenxing, wouldn't it be wonderful if I became this tree?						0	辰星琼弦个人故事
16	这样妈妈就能一直陪着辰星，陪着你读书，陪着你长大，陪着你出嫁……	這樣媽媽就能一直陪著辰星，陪你讀書，陪你長大，陪你出嫁……	そしたら、ずっと辰星といっしょにいられるね。辰星が本を読むのを、辰星の成長を、辰星がお嫁さんにいくのを見守ってあげたり……	그러면 엄마가 언제까지나 수성과 함께할 수 있겠지. 책도 함께 읽고, 네가 자라는 것도 지켜보고, 시집가는 것도 함께해주겠지…	Then Mother could always be with you — watching you finish school, grow up, even get married...						0	辰星琼弦个人故事
17	啊，对了，说不定之后还能给辰星的孩子们乘乘凉呢。	啊，對了，說不定之後還能給辰星的孩子們乘乘涼呢。	そうだ、辰星の子どもたちの涼む場所にもなれるね。	아, 그래, 나중엔 수성의 자식들에게 그늘도 만들어줄 수 있을지도 모르잖아.	Maybe even offering shade to your children someday.						0	辰星琼弦个人故事
18	病重的女人努力挤出一丝微笑，打趣道，印象中，这是妈妈第一次露出这种表情。	病重的女人努力擠出一絲微笑，打趣道，印象中，這是媽媽第一次露出這種表情。	病気に苛まれた女性は弱々しい笑顔を見せながらそう言った。記憶が正しければ、母のそんな表情は一度も見たことがなかった。	병든 여자는 힘겹게 미소를 지으며 농담처럼 말했다. 기억 속에서 엄마가 이런 표정을 지은 건 처음이었다.	Forcing a weak smile, the ailing woman teased her daughter gently. It was the first time Chenxing had ever seen her mother smile like that.						0	辰星琼弦个人故事
19	不要……	不要……	いや……	싫어요…	No...						0	辰星琼弦个人故事
20	哎？	哎？	え？	왜?	Hmm?						0	辰星琼弦个人故事
21	不要，不要！我就要现在的妈妈。	不要，不要！我就要現在的媽媽。	いやだ、いやだ！今の母さんがいいの……	싫어요, 싫다고요! 지금의 엄마만 원해요.	I don't want you to turn into a tree! I want Mother to stay just like this!						0	辰星琼弦个人故事
