字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
EModifyHPType.None	无	無	無	없음	None						0	
EModifyHPType.Heal	治疗	治療	治療	치유	Heal						0	
EModifyHPType.Pure	纯粹	純粹	浄化	퓨어	Purify						0	
EModifyHPType.EntityBullet	动能	動能	動力	KP	Kinetic						0	
EModifyHPType.Magic_1	高热	高熱	高熱	화염	Thermal						0	
EModifyHPType.Magic_2	低温	低溫	低温	얼음	Frost						0	
EModifyHPType.Magic_3	电击	電擊	電撃	번개	Electrical						0	
EModifyHPType.Magic_4	特异	特異	特異	혼돈	Chaos						0	
EModifyHPType.Thunderclap	鸣雷										0	
