字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
season_title_name1	塑界一	塑界一	創界一	가상 세계1	Domain I						0	
season_title_name2	塑界二	塑界二	創界二	가상 세계2	Domain II						0	
season_level_des1	当前难度：1	當前難度：1	現在の難易度：Ⅰ	현재 난이도: 1	Current Difficulty: 1						0	
season_level_des2	当前难度：2	當前難度：2	現在の難易度：Ⅱ	현재 난이도: 2	Current Difficulty: 2						0	
season_level_des3	当前难度：3	當前難度：3	現在の難易度：Ⅲ	현재 난이도: 3	Current Difficulty: 3						0	
season_level_des4	当前难度：4	當前難度：4	現在の難易度：Ⅳ	현재 난이도: 4	Current Difficulty: 4						0	
season_level_des5	当前难度：5	當前難度：5	現在の難易度：Ⅴ	현재 난이도: 5	Current Difficulty: 5						0	
season_mission_title1	塑界1 探知	塑界1 探知	創界1　探知	가상 세계1-탐지	Domain I: Exploration						0	
season_mission_title2	塑界1 深潜	塑界1 深潛	創界1　深潜	가상 세계1-심해	Domain I: Deep Dive						0	
season_mission_title3	塑界1 排异	塑界1 排異	創界1　拒絶	가상 세계1-배제	Domain I: Rejection						0	
season_mission_title4	塑界1 噬灭	塑界1 噬滅	創界1　喰尽	가상 세계1-멸절	Domain I: Conquest						0	
season_mission_title5	塑界1 降临	塑界1 降臨	創界1　降臨	가상 세계1-강림	Domain I: Descent						0	
season_mission_title6	塑界2 探知	塑界2 探知	創界2　探知	가상 세계2-탐지	Domain II: Exploration						0	
season_mission_title7	塑界2 深潜	塑界2 深潛	創界2　深潜	가상 세계2-심해	Domain II: Deep Dive						0	
season_mission_title8	塑界2 排异	塑界2 排異	創界2　拒絶	가상 세계2-배제	Domain II: Rejection						0	
season_mission_title9	塑界2 噬灭	塑界2 噬滅	創界2　喰尽	가상 세계2-멸절	Domain II: Conquest						0	
season_mission_title10	塑界2 降临	塑界2 降臨	創界2　降臨	가상 세계2-강림	Domain II: Descent						0	
season_mission_title11	塑界1 探知	塑界1 探知	創界1　探知	가상 세계1-탐지	Domain I: Exploration						0	
season_mission_title12	塑界1 深潜	塑界1 深潛	創界1　深潜	가상 세계1-심해	Domain I: Deep Dive						0	
season_mission_title13	塑界1 排异	塑界1 排異	創界1　拒絶	가상 세계1-배제	Domain I: Rejection						0	
season_mission_title14	塑界1 噬灭	塑界1 噬滅	創界1　喰尽	가상 세계1-멸절	Domain I: Conquest						0	
season_mission_title15	塑界1 降临	塑界1 降臨	創界1　降臨	가상 세계1-강림	Domain I: Descent						0	
