字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
skin10001	融月流金	融月流金	クラシックタイム	황금빛 초승달	Golden Crescent						0	
skin10001_des	朔州地区限定发售涂装，以当地某著名节日为主题，纹样考究，极为精致奢华	朔州地區限定發售塗裝，以當地某著名節慶為主題，紋樣考究，極為精緻奢華	朔州地域限定発売の塗装で、地元の有名な祝日をテーマとしている。精巧な紋様が施されており、非常に豪華なデザインが特徴である。	삭지 지역 한정 판매 도장으로 지역의 유명한 축제를 주제로 하며 문양이 정교하고 화려하다	An aesthetic design exclusively released in Shuozhou. Its theme takes cues from a famous local festival, boasting intricate and luxuriously crafted patterns.						0	
skin10001_use	通过供应站购买获得	透過供應站購買獲得	配給所で購入して獲得	공급 센터 구매 스킨	Obtained through purchase in Quartermaster.						0	
skin10002	春携良缘	春攜良緣	縁結びし睦月	봄의 인연	Kindling Love						0	
skin10002_des	朔州人非常喜欢在春季之初将家中装点上红色装饰以祈求幸福良缘，连武器也不例外	朔州人非常喜歡在春季之初將家中裝點上紅色裝飾以祈求幸福良緣，連武器也不例外	朔州の人々は春の初めに幸福と良縁を求め、赤い飾りを家に飾る。武器も例外ではない。	삭주 사람들은 봄이 시작될 때 행복한 인연을 기원하며 붉은 장식으로 꾸미는 것을 매우 좋아한다. 무기 역시 예외가 아니다.	Shuozhou people decorate their homes with red at the start of spring to invite happiness and good luck — even their weapons share in this tradition.						0	
skin10002_use	通过供应站购买获得	透過供應站購買獲得	配給所で購入して獲得	공급 센터 구매 스킨	Obtained through purchase in Quartermaster.						0	
skin10003	忠诚之勋	忠誠之勳	ソヴリン・オナー	충성의 훈장	Armorial Loyalty						0	3.1枪皮
skin10003_des	古朴传统的骑士元素作为视觉主题，跨越时空连接了古今两个时代的武者精神	古樸傳統的騎士元素作為視覺主題，跨越時空連接了古今兩個時代的武者精神	古き騎士文化の要素をビジュアルテーマとし、時を超えた古今の武士の精神をつなぎ合わせる。	전통적인 기사의 요소를 시각적 테마로 사용해, 시간과 공간을 초월하여 고대와 현대의 전사 정신을 연결하였다.	This weapon skin features a timeless knight motif that unites the valor of warriors across the ages.						0	3.1枪皮
skin10003_use	通过供应站购买获得	透過供應站購買獲得	配給所で購入して獲得	공급 센터 구매 스킨	Obtained through purchase in Quartermaster.						0	3.1枪皮
skin10004	铂金密信	鉑金密信	ルナ・シグナル	루센트 시크릿	Lucent Secret						0	3.1枪皮
skin10004_des	纯粹而坚定的信念，总会得体地穿越乱流、突破障碍，直达目标	純粹而堅定的信念，總會得體地穿越亂流、突破障礙，直達目標	純粋で揺るがぬ信念は、いつか必ず障害を乗り越え、目指す場所へ辿り着く。	순수하고 확고한 신념은 언제나 격류를 우아하게 헤쳐나가고 장애물을 돌파하여 목표에 다다른다.	Pure and unwavering, it cuts through chaos to strike true.						0	3.1枪皮
skin10004_use	通过供应站购买获得	透過供應站購買獲得	配給所で購入して獲得	공급 센터 구매 스킨	Obtained through purchase in Quartermaster.						0	3.1枪皮
skin10005	清波储备	清波儲備	トワイライト	햇볕의 세례	Sunfire Soaker						0	3.2枪皮
skin10005_des	夏日限定发售的涂装，令人安心的超大储备量，是清凉感的来源	夏日限定發售的塗裝，令人安心的超大儲備量，是清涼感的來源	夏季限定の塗装。大容量による安心感が、清涼感あふれるデザインの魅力となっている。	여름 한정판 도장으로, 안심할 수 있는 대용량이 상쾌함의 원천이다.	A summer-exclusive design with massive ammo capacity for water fights, delivering a refreshing sense of cool.						0	3.2枪皮
skin10005_use	通过供应站购买获得	透過供應站購買獲得	配給所で購入して獲得	공급 센터 구매 스킨	Obtained through purchase in Quartermaster.						0	3.2枪皮
skin10006	冬愿银装	冬願銀裝	ピュア・ホワイト	실버 위시	Winter Wish						0	3.4枪皮
