字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
donoduel_name01	多诺-巅峰对决	多諾-巔峰對決	DORO・頂上決戦	도노-듀얼 매치	Dono Duel						0	3.5多诺-活动名称
arena_level_name_01	正式学习1	正式學習1	授業開始1	정식 수업1	Duel Lesson 1						0	3.5多诺-擂台关卡名称
arena_level_name_02	正式学习5	正式學習5	授業開始5	정식 수업5	Duel Lesson 5						0	3.5多诺-擂台关卡名称
arena_level_name_03	对决，开始	對決，開始	対決、スタート	대결, 시작	Let's Duel						0	3.5多诺-擂台关卡名称
arena_level_name_04	她更爱的“游戏”	她更愛的“遊戲”	大好きなゲーム	그녀가 선택한 '게임'	Her Preferred "Game"						0	3.5多诺-擂台关卡名称
arena_level_name_05	艰难的选择	艱難的選擇	苦渋の決断	어려운 선택	Hard Choice						0	3.5多诺-擂台关卡名称
arena_level_name_06	新的记录	新的記錄	新たな記録	새로운 기록	New Record						0	3.5多诺-擂台关卡名称
arena_level_name_07	逃课打法	逃課打法	サボる攻略法	꼼수 플레이	"No Grind" Strategy						0	3.5多诺-擂台关卡名称
arena_level_name_08	为记忆搬家	為記憶搬家	記憶の引っ越し	기억의 이사	Moving Memories						0	3.5多诺-擂台关卡名称
arena_level_name_10	挑战之路1	挑戰之路1	チャレンジの道1	도전의 길1	Challenge Path 1						0	3.5多诺-擂台关卡名称
arena_level_name_11	挑战之路2	挑戰之路2	チャレンジの道2	도전의 길2	Challenge Path 2						0	3.5多诺-擂台关卡名称
arena_level_name_12	挑战之路3	挑戰之路3	チャレンジの道3	도전의 길3	Challenge Path 3						0	3.5多诺-擂台关卡名称
arena_level_name_13	挑战之路4	挑戰之路4	チャレンジの道4	도전의 길4	Challenge Path 4						0	3.5多诺-擂台关卡名称
arena_level_name_14	挑战之路5	挑戰之路5	チャレンジの道5	도전의 길5	Challenge Path 5						0	3.5多诺-擂台关卡名称
arena_level_name_15	巅峰模式	巔峰模式	頂上モード	정상 모드	Apex Mode						0	3.5多诺-擂台关卡名称
arena_level_name_01_des	让安卡希雅如此沉迷的多诺卡到底是什么样的游戏，体验过了才会更加清楚。	讓安卡希雅如此沉迷的多諾卡到底是什麼樣的遊戲，體驗過了才會更加清楚。	アカシアそこまで夢中にさせるDOROカードが、どんなゲームなのか。実際に体験してみれば、きっと分かる。	아카시아를 이토록 빠져들게 만든 도노 카드는 대체 어떤 게임일까. 그건 직접 해 봐야 더 확실히 알 수 있다.	Just what is this Dono Duel that gets Acacia so hooked? You'll have to play it yourself to find out.						0	3.5多诺-擂台关卡介绍
arena_level_name_02_des	既然安卡希雅已经做了这么多的准备工作，那就试着进一步了解她所喜爱的多诺卡吧。	既然安卡希雅已經做了這麼多的準備工作，那就試著進一步了解她所喜愛的多諾卡吧。	アカシアがここまで説明してくれたのだから、彼女が愛するDOROカードをもっと深く知ってみよう。	아카시아가 이렇게나 많이 준비해 두었으니, 그녀가 좋아하는 도노 카드에 대해 조금 더 알아볼까?	With all the care Acacia has poured into these preparations, now's the time to truly understand the Dono Cards she's so passionate about.						0	3.5多诺-擂台关卡介绍
