字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
default01	分析员	分析員	分析員	분석가	Adjutant						0	
draw001	迷你分析员	迷你分析員	ミニ分析員	미니 분석가	Mini Adjutant						0	
draw001_source	【基地温馨度】等级2级获得	【基地溫馨度】等級2級獲得	【社員寮の暖かさ】\nLv.2で獲得	[숙소 분위기] Lv.2 달성 시 획득	Obtained after Base Comfort reaches Lv. 2						0	
draw002	自爆纸盒	自爆紙盒	自爆紙箱	자폭 상자	Self-Destructing Box						0	
draw002_source	【基地温馨度】等级5级获得	【基地溫馨度】等級5級獲得	【社員寮の暖かさ】\nLv.5で獲得	[숙소 분위기] Lv.5 달성 시 획득	Obtained after Base Comfort reaches Lv. 5						0	
draw003	迷你尤弥尔	迷你尤彌爾	ミニユミル	미니 이미르	Mini Ymir						0	
draw003_source	【基地温馨度】等级10级获得	【基地溫馨度】等級10級獲得	【社員寮の暖かさ】\nLv.10で獲得	[숙소 분위기] Lv.10 달성 시 획득	Obtained after Base Comfort reaches Lv. 10						0	
draw004	优质小吉	優質小吉	上質ギーちゃん	우수 샤오지	Premium Gigi						0	
draw004_source	【活动-闲情逸致】获得	【活動-閒情逸致】獲得	「穏やかな寮生活」で獲得	[이벤트-아늑한 공간] 획득	Obtained during the Relaxing Leisure event						0	
draw005	迷你安卡希雅	迷你安卡希雅	ミニアカシア	미니 아카시아	Mini Acacia						0	
draw005_source	安卡希雅【好感度】等级30级获得	安卡希雅【好感度】等級30級獲得	アカシア【好感度】\nLv.30で獲得	아카시아 [호감도] Lv.30 달성 시 획득	Obtained after Acacia's Affinity reaches Lv. 30.						0	
draw006	迷你芬妮	迷你芬妮	ミニファニー	미니 페니	Mini Fenny						0	
draw006_source	芬妮【好感度】等级30级获得	芬妮【好感度】等級30級獲得	ファニー【好感度】\nLv.30で獲得	페니 [호감도] Lv.30 달성 시 획득	Obtained after Fenny's Affinity reaches Lv. 30.						0	
draw007	迷你芙提雅	迷你芙提雅	ミニフリティア	미니 프티야	Mini Fritia						0	
draw007_source	芙提雅【好感度】等级30级获得	芙提雅【好感度】等級30級獲得	フリティア【好感度】\nLv.30で獲得	프티야 [호감도] Lv.30 달성 시 획득	Obtained after Fritia's Affinity reaches Lv. 30.						0	
draw008	迷你里芙	迷你里芙	ミニリフ	미니 리브	Mini Lyfe						0	
draw008_source	里芙【好感度】等级30级获得	里芙【好感度】等級30級獲得	リフ【好感度】\nLv.30で獲得	리브 [호감도] Lv.30 달성 시 획득	Obtained after Lyfe's Affinity reaches Lv. 30.						0	
draw009	迷你肴	迷你肴	ミニ肴	미니 야오	Mini Yao						0	
draw009_source	肴【好感度】等级30级获得	肴【好感度】等級30級獲得	肴【好感度】\nLv.30で獲得	야오 [호감도] Lv.30 달성 시 획득	Obtained after Yao's Affinity reaches Lv. 30.						0	
draw010	迷你琴诺	迷你琴諾	ミニチェルノ	미니 체르노	Mini Cherno						0	
draw010_source	琴诺【好感度】等级30级获得	琴諾【好感度】等級30級獲得	チェルノ【好感度】\nLv.30で獲得	체르노 [호감도] Lv.30 달성 시 획득	Obtained after Cherno's Affinity reaches Lv. 30.						0	
draw011	迷你瑟瑞斯	迷你瑟瑞斯	ミニシーリス	미니 세리스	Mini Siris						0	
draw011_source	瑟瑞斯【好感度】等级30级获得	瑟瑞斯【好感度】等級30級獲得	シーリス【好感度】\nLv.30で獲得	세리스 [호감도] Lv.30 달성 시 획득	Obtained after Siris' Affinity reaches Lv. 30.						0	
draw012	迷你辰星	迷你辰星	ミニ辰星	미니 수성	Mini Chenxing						0	
draw012_source	辰星【好感度】等级30级获得	辰星【好感度】等級30級獲得	辰星【好感度】\nLv.30で獲得	수성 [호감도] Lv.30 달성 시 획득	Obtained after Chenxing's Affinity reaches Lv. 30.						0	
draw013	迷你晴	迷你晴	ミニ晴	미니 하루	Mini Haru						0	
draw013_source	晴【好感度】等级30级获得	晴【好感度】等級30級獲得	晴【好感度】\nLv.30で獲得	하루 [호감도] Lv.30 달성 시 획득	Obtained after Haru's Affinity reaches Lv. 30.						0	
draw014	迷你茉莉安	迷你茉莉安	ミニマリアン	미니 마리안	Mini Marian						0	
draw014_source	茉莉安【好感度】等级30级获得	茉莉安【好感度】等級30級獲得	マリアン【好感度】\nLv.30で獲得	마리안 [호감도] Lv.30 달성 시 획득	Obtained after Marian's Affinity reaches Lv. 30.						0	
draw015	迷你猫汐尔	迷你貓汐爾	ミニマーシル	미니 캣 시에라	Mini Mauxir						0	
draw015_source	猫汐尔【好感度】等级30级获得	貓汐爾【好感度】等級30級獲得	マーシル【好感度】\nLv.30で獲得	캣 시에라 [호감도] Lv.30 달성 시 획득	Obtained after Mauxir's Affinity reaches Lv. 30.						0	
draw016	迷你恩雅	迷你恩雅	ミニエンヤ	미니 엔야	Mini Enya						0	
draw016_source	恩雅【好感度】等级30级获得	恩雅【好感度】等級30級獲得	エンヤ【好感度】\nLv.30で獲得	엔야 [호감도] Lv.30 달성 시 획득	Obtained after Enya's Affinity reaches Lv. 30.						0	
draw017	迷你妮塔	迷你妮塔	ミニニタ	미니 니타	Mini Nita						0	
draw017_source	妮塔【好感度】等级30级获得	妮塔【好感度】等級30級獲得	ニタ【好感度】\nLv.30で獲得	니타 [호감도] Lv.30 달성 시 획득	Obtained after Nita's Affinity reaches Lv. 30.						0	
draw018	埃达-微笑练习	埃達-微笑練習	エッダ-笑顔の練習	에다-미소 연습	Edda: Smile Exercises						0	
draw018_source	【回馈】活动奖励获得	【回饋】活動獎勵獲得	「還元イベント」で獲得	[보상] 이벤트 보상 획득	Obtained from Rebate event.						0	
draw019	迷你苔丝	迷你黛斯	ミニテス	미니 테스	Mini Tess						0	
draw019_source	苔丝【好感度】等级30级获得	黛斯【好感度】等級30級獲得	テス【好感度】\nLv.30で獲得	테스 [호감도] Lv.30 달성 시 획득	Obtained after Tess' Affinity reaches Lv. 30.						0	
draw020	雪境回响	雪境迴響	雪境の反響	설원의 메아리	Echoes in the Snow						0	
