字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
100	警告	警告	警告	경고	Warning						0	【蓝色tips】通用title
101	离开这！尤弥尔要摧毁平台了！	快離開這裡！尤彌爾要摧毀平台了！	ここから離れて！ユミルがプラットフォームを破壊する！	어서 여길 벗어나야 해! 이미르가 곧 플랫폼을 부술 거야!	Leave the area! Ymir is about to destroy the platform!						0	【蓝色tips】【主线】4-12尤弥尔boss战
102	危险预警！	危險預警！	危険警告！	위험 경보!	DANGER!						0	【蓝色tips】【主线】4-12尤弥尔boss战
103	看那边！可以进入楼里躲避！	看那邊！可以進入大樓裡躲避！	あちらを見て！建物の中に入って避難することができる！	저쪽이야! 저쪽 건물에 들어가면 몸을 숨길 수 있을 거 같아!	Look over there! You can go into the building to take cover!						0	【蓝色tips】【主线】4-12尤弥尔boss战
104	摧毁三个物质相方块！	摧毀三個物質相方塊！	マターブロックを3つ破壊してください！	큐브 3개 파괴하기	Destroy 3 Material-Phase Cubes!						0	【蓝色tips】【主线】5-12加文boss战
105	破坏障碍物！继续前进	破壞障礙物！繼續前進	障害物を破壊して進みましょう！	장애물 파괴 후, 계속해서 전진하기	Destroy the obstacles and keep going!						0	【蓝色tips】
106	幸运盲盒出现！击破可获取良性效果！	幸運盲盒出現！擊破可獲取良性效果！	ラッキーボックスが現れました！撃破するとバフが付与されます！	럭키 가챠 출현! 파괴 시 버프 획득 가능!	Wow! It's a Lucky Gacha! Break it to gain buffs!						0	【蓝色tips】【联机】特殊怪物提示
107	幸运盲盒即将逃离，请尽快破坏！	幸運盲盒即將逃離，請盡快破壞！	ラッキーボックスが逃げてしまいます！逃さないようにお早めに破壊してください！	럭키 가챠가 곧 달아납니다. 신속하게 파괴해 주세요!	Quickly! The Lucky Gacha is about to escape! Destroy it now!						0	【蓝色tips】【联机】特殊怪物提示
108	撑过幻象无人机的攻击	撐過幻象無人機的攻擊	幻像ドローンの攻撃から生き残る	가상 드론 공격 막아내기	Survive the Phantom Drone attacks						0	【蓝色tips】【主线】8-12刻耳柏洛斯boss战
109	通过跳跃装置接近并破坏泰坦之核！	透過跳躍裝置接近並破壞泰坦之核！	ジャンプ装置でタイタンのコアを破壊しよう！	점프 장치로 접근해 타이탄 코어 박멸하기	Use the jumping mechanism to get close to the Titan Cores and destroy them!						0	【蓝色tips】【主线】10-12尤弥尔boss战
110	尽快摧毁3个高热立柱！	盡快摧毀3個高熱立柱！	3つの高熱柱をできるだけ早く破壊する！	최대한 빠르게 화염 기둥 3개 파괴하기!	Quickly destroy 3 Thermal Pillars!						0	【蓝色tips】【主线】DLC1祟boss战
111	尽快摧毁4个低温立柱！	盡快摧毀4個低溫立柱！	4つの低温柱をできるだけ早く破壊する！	최대한 빠르게 얼음 기둥 4개 파괴하기!	Quickly destroy 4 Frost Pillars!						0	【蓝色tips】【主线】DLC1祟boss战
112	使用常规技可快速锁定敌方的多个弱点	使用常規技可以快速鎖定敵方的多個弱點	通常技で敵の弱点部位をロックできる	일반 스킬 사용 시, 타깃의 약점 부위들을 빠르게 표기할 수 있다.	Standard Skill can quickly lock on to multiple weakspots of the enemy.						0	【蓝色tips】【主线】DLC1祟boss战
113	不要恋战，尽快向目标地点撤退	不要戀戰，盡快朝目標地點撤退	戦わずに目標地点まで撤退しろ	전투에 머물지 말고 즉시 목표 지점으로 철수 하십시오.	Don't do anything reckless. Retreat to the target location immediately.						0	【蓝色tips】【主线】DLC2-3开场
114	因过度劳累，暂时无法使用技能	因過勞，暫無法使用技能	過労のため一時的にスキルが使えなくなった	과로로 인해 잠시 스킬을 사용할 수 없습니다.	Exhausted. Unable to use skill.						0	【蓝色tips】【主线】DLC2-7被禁魔时
115	尽快进入掩体躲避猛烈的攻击！	盡快躲進掩護物以躲避猛烈攻擊！	猛攻を避けるため、できるだけ早く掩体に入れ！	엄폐물로 숨어 타깃의 맹공 피하기	Quickly take cover to dodge the fierce attack!						0	【蓝色tips】【主线】DLC4新约瑟夫boss战
116	破坏导弹舱、火箭筒和胸甲板，以解除约瑟夫的防御！	破壞飛彈艙、火箭筒和胸甲，以解除約瑟夫的防禦！	ミサイルポッド、バズーカ、チェストプレートを破壊し、ロシフの防御を解除せよ！	미사일 포트, 로켓 발사기, 갑옷을 파괴해 조셉의 디펜스 해체시키기	Destroy the missile compartment, rocket launcher, and chestplate to remove Joseph's defense!						0	【蓝色tips】【主线】DLC4新约瑟夫boss战
117	注意隐匿行踪，避开敌方视野	注意隱匿行蹤，避開敵方視野	痕跡を隠しつつ、敵の視界を避ける	행적을 감추고, 타깃의 시야에서 벗어나기	Stay hidden and avoid being seen by the enemy						0	【蓝色tips】【主线】DLC5潜行关提示
118	阶段目标完成，请持续隐匿行踪	階段目標完成，請持續隱匿行蹤	段階的な目標を達成しました、引き続き痕跡を隠してください	단계 목표를 완료하고 계속해서 행적 감추기	Objective complete, continue to keep yourself hidden						0	【蓝色tips】【主线】DLC5潜行关提示
119	尽快破坏所有泪滴，阻止敌人蓄能	盡快破壞所有淚滴，阻止敵人蓄能	可能な限り早く全ての涙を破壊し、敵のチャージを阻止する	타깃의 에너지 충전을 방지하려면 모든 눈물 방울을 파괴하세요!	Destroy all the Ice Tears quickly to stop the enemy from charging						0	【蓝色tips】【主线】DLC6耶洛沙之类boss战
120	已阻止蓄能，趁现在攻击敌人核心！	已阻止蓄能，趁現在攻擊敵人核心！	チャージを阻止しました。今こそ、敵のコアに攻撃を！	에너지 충전 저지 완료, 기회를 틈타 타깃의 코어를 공격하세요!	Enemy charging stopped. Attack the core!						0	【蓝色tips】【主线】DLC6耶洛沙之类boss战
121	警告！敌人蓄能完成，将发动猛烈攻击！	警告！敵人蓄能完成，將發動猛烈攻擊！	警告！敵チャージ完了！攻撃が激しくなる！	경고! 타깃 에너지 충전 완료, 곧 타깃의 맹공격이 발동됩니다.	Warning! Enemy charging complete. Strong attack incoming!						0	【蓝色tips】【主线】DLC6耶洛沙之类boss战
122	击败跳棋小队，破除“炎刃”威尔的无敌状态！	擊敗跳棋小隊，破除「炎刃」威爾的無敵狀態！	ハルマ小隊を倒して、「ファイアーブレード」ウィルの無敵状態を解除しよう！	체커 소대를 격파하고 [염도-윌] 무적 상태 해체시키기	Defeat the Checker Squad to remove Will - Flameblade's Invulnerable state!						0	【蓝色tips】DLC9威尔安德森亚种精神拟境挑战
123	尽快破坏所有充能柱，阻止敌人蓄能	盡快破壞所有充能柱，阻止敵人蓄能	可能な限り早く全てのチャージ装置を破壊し、敵のチャージを阻止する	최대한 빨리 충전 기둥을 파괴해서 타깃이 에너지 충전을 못하게 저지하기	Destroy all the charging poles quickly to stop the enemy from charging						0	【蓝色tips】【主线】DLC8派纯洁boss战
124	警告，敌人蓄能完成，即将发起猛烈攻击	警告，敵人蓄能完成，即將發起猛烈攻擊	警告！敵のチャージが完了し、まもなく激しい攻撃が開始される！	경고! 타깃이 에너지 충전을 완료해서 곧 맹렬한 공격을 가해올 예정입니다!	Warning: Enemy charging complete, strong attack incoming!						0	【蓝色tips】【主线】DLC8派纯洁boss战
125	尽快进入传送门，解除防御节点	盡快進入傳送門，解除防禦節點	可能な限り早く転送ゲートに入って、防御節点を解除する	최대한 빨리 워프 게이트로 진입해 방어 노드를 제거하세요	Enter the portal quickly and disable the defense node						0	【蓝色tips】【主线】DLC8派纯洁boss战
126	防御节点解除成功，即将回到小世界	防禦節點解除成功，即將回到小世界	防御節点の解除に成功しました、まもなく小世界に戻れる	방어 노드 제거 완료. 곧 작은 세계로 돌아갑니다	Defense node disabled. Returning to the realm.						0	【蓝色tips】【主线】DLC8派纯洁boss战
127	派的防御系统已被解除，可以对其发起攻击！	π的防禦系統已解除，可以對其發動攻擊！	πの防御システムが解除された、攻撃が可能！	π의 방어 시스템이 해제되었습니다. 이제 공격을 가해보세요!	π's defense system is down, attack her now!						0	【蓝色tips】【主线】DLC8派纯洁boss战
128	破坏数据修复器，阻止敌人回复	破壞資料修復器，阻止敵人回復	データ修復装置を破壊し、敵の回復を阻止する	데이터 복구기가 파괴되었습니다. 타깃이 회복하는 것을 저지하세요!	Destroy the data repairers to stop the enemy from healing						0	【蓝色tips】【主线】DLC8派纯洁boss战
129	保持不离开黄色区域中	保持不離開黃色區域	黄色いエリアから離れないようにする	옐로 구역에서 벗어나지 않기	Stay in the yellow area						0	【蓝色tips】DLC9新星开拓任务挑战
130	合理引导落雷位置，进入落雷后形成的蓝色安全区可躲避全范围高额伤害	合理引導落雷位置，進入落雷後形成的藍色安全區可躲避全範圍高額傷害	落雷の位置を誘導し、落雷後に形成される青いセーフエリアに入ると、全範囲の大ダメージを回避できる	낙뢰 위치를 합리적으로 유도하고, 낙뢰 후 형성된 블루 안전 구역으로 들어가면 모든 범위의 높은 대미지를 피할수 있다.	Strategically direct the Thunder Strike and use the blue safe zones to avoid huge DMG						0	【蓝色tips】DLC9主线boss战
131	诱导食夜影兽的俯冲攻击和兽势冲撞攻击撞向石柱！	誘導食夜影獸的俯衝攻擊和獸勢衝撞攻擊撞向石柱！	夜喰いの影獣のダイブアタックと野獣突進を柱にぶつけろ！	그림자 괴물의 급강하 공격과 돌진 공격이 돌기둥에 부딪히도록 유도하세요!	Bait Shadow Predator into hitting the stone pillars during its dive attack or savage slam!						0	【蓝色tips】DLC24主线boss战
132	舍塔无正觉正在蓄力，可全力攻击打断其蓄力	θ 無正覺正在蓄力，可全力攻擊打斷其蓄力	「θ 無正覺」は力をためている！全力攻撃で中断させよう！	θ·불의가 차지 중입니다. 전력을 다해 차지하는 것을 저지하세요	θ - Inversion is charging an attack, hit her hard to interrupt her!						0	【蓝色tips】DLC25主线boss战
133	请勿进入发光信念干扰区域	請勿進入發光信念干擾區域	精神妨害エリアは非常に危険です！近づかないようにしましょう！	발광 신념 교란 구역에는 들어가지 마세요.	Stay out of the glowing zones of Inverted Belief						0	【蓝色tips】DLC25主线boss战
134	墨菲斯·徒花试图利用仆从脱身，找到并对其攻击可将其大幅削弱	墨菲斯·徒花試圖利用僕從脫身，找到並對其攻擊可將其大幅削弱	「モルペウス・徒花」は従者に憑依している。それを見つけて攻撃しよう！	모르페우스-덧없는 꽃이 자신의 하수인을 이용해 빠져나가려 한다. 하수인을 찾아 공격하면 크게 약화시킬 수 있다.	Morpheus is hiding among the minions. Find and attack the possessed one to weaken her.						0	【蓝色tips】【主线】DLC26主线boss战-附身技能提示
135	墨菲斯·徒花试图利用能量壁脱身，对其攻击可将其大幅削弱	墨菲斯·徒花試圖利用能量壁脫身，對其攻擊可將其大幅削弱	「モルペウス・徒花」は壁に憑依している。それを見つけて攻撃しよう！	모르페우스-덧없는 꽃이 에너지 벽을 사용해 탈출하려 한다. 그를 공격하면 크게 약화시킬 수 있다.	Morpheus is using the energy wall to evade you. Attack it to weaken her.						0	【蓝色tips】【主线】DLC26主线boss战-不三不四技能提示
136	请根据指引正确走在合适的地面上，促使墨菲斯·徒花崩坏	請根據指引正確走在適合的地面上，促使墨菲斯·徒花崩壞	指示に従って正しいマスを歩いてください	안내에 따라 올바른 경로를 따라가면 모르페우스-덧없는 꽃을 무너뜨릴 수 있다.	Step on the blocks in the indicated order to cause Morpheus to collapse.						0	【蓝色tips】【主线】DLC26主线boss战-一帆风顺技能提示
137	这便是由谎言编织成的真相	這便是由謊言編織成的真相	これは嘘が化けた真実	이것은 거짓으로 만들어진 진실이다.	Behold the truth woven from lies.						0	【蓝色tips】【主线】DLC26主线boss战-第一次转场景提示（不三不四前序表演）
138	这便是由真相构筑成的谎言	這便是由真相構築成的謊言	これは真実が編み出した嘘	이것은 진실로 만들어진 거짓이다.	Behold the lie built upon truth.						0	【蓝色tips】【主线】DLC26主线boss战-第二次转场景提示（一帆风顺前序表演）
139	时序已启，请于15秒内循迹而行	時序已啟，請於15秒內循跡而行	あなたの番です。15秒以内に跡を辿ってください	시간의 흐름 시작, 15초 이내에 경로를 따라 진행하기	Time started. Move in the correct order within 15 sec.						0	DLC2.6主线boss战,幻梦迷宫技能开始提示
140	秩序重构，梦醒时分	秩序重構，夢醒時分	秩序再構築、いざ目覚める	질서가 재구성되고, 꿈에서 깨어날 시간이다.	Order restored, time to wake up.						0	DLC2.6主线boss战,幻梦迷宫技能成功提示
141	迷失于此，永坠梦渊	迷失於此，永墜夢淵	永遠に彷徨い、夢の深淵に沈む	이곳에서 길을 잃고, 영원히 꿈의 심연에 빠져든다.	Order collapsed, lost in the dream abyss.						0	DLC2.6主线boss战,幻梦迷宫技能失败提示
142	尽快进入场上的防护装置躲避蓄力全场地技能！	盡快進入場上的防護裝置躲避蓄力全場地技能！	防御装置に入って全範囲攻撃を回避しよう！	필드의 방호 장치에 재빨리 진입해 차지 광역 스킬을 회피하세요!	Get inside the protective device to evade the battlefield-wide attack!						0	【蓝色tips】【主线】DLC2.7海底观测者boss战最后技能提示
143	攻击噬孽机·卡律布狄斯口部！阻止其蓄力！	攻擊噬孽機·卡律布狄斯口部！阻止其蓄力！	口元を狙え！チャージを阻止しろ！	레비아탄-카리브디스의 입을 공격하세요! 차지를 막으세요!	Attack Leviathan's mouth to stop it from charging!						0	【蓝色tips】【主线】DLC2.8卡律布狄斯boss战蓄力技能提示
144	文明守护者正为文明轰鸣蓄力，请根据其行动顺序击破弱点部位！	文明守護者正為文明轟鳴蓄力，請根據其行動順序擊破弱點部位！	「文明の轟き」チャージ中！ 動き出した敵の弱点部位を破壊せよ！	문명의 수호자가 프리즈매틱 레퀴엠을 위해 차지하고 있습니다. 행동 순서에 따라 약점 부위를 격파하세요!	Civilization Guardians are charging up Prismatic Requiem. Target their weakspots in action order to break them down!						0	dlc3.0 主线人偶团队技能提示
145	攻击正在形成的炫梦孢子炮，以阻止其爆炸造成巨大范围伤害	攻擊正在形成的炫夢孢子炮，以阻止其爆炸造成巨大範圍傷害	発射準備中の「胞子砲」を破壊して、大ダメージを回避！	생성 중인 몽환의 포자포를 공격하여 포자포가 폭발하면서 주는 광범위한 대미지를 막으세요.	Attack the Oneiric Sporebloom while it's channeling to prevent its explosion from causing massive AoE DMG.						0	【蓝色tips】【主线】DLC3.2 SpH-L12 boss战蓄力技能提示
146	全力攻击西西弗斯中断其蓄力！	全力攻擊薛西弗斯中斷其蓄力！	全力でシシュフォスを攻撃し、チャージを中断させましょう！	전력으로 시시포스를 공격하여 차지를 방해하세요!	Hit Sisyphus with everything you got to interrupt its charge!						0	【蓝色tips】【主线】DLC3.4 西西弗斯 boss战蓄力技能提示
