字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
gold_not_enough	资金不足	資金不足	資金不足	자금 부족	Insufficient funds						0	
girlcard_not_found	当前队员不存在	當前隊員不存在	当該の隊員が見つかりません	팀원이 존재하지 않습니다.	Operative does not exist						0	
girlcard_cmd_err	所需材料不足	所需材料不足	必要な素材が足りません	필요한 재료 부족	Insufficient materials						0	
girlcard_update_failed	升级失败	升級失敗	レベルアップ失敗	레벨업 실패	Upgrade failed						0	
NotEnoughItem	道具不足	道具不足	アイテム不足	아이템 부족	Insufficient items						0	
cost_money_failed	主货币支付失败	主貨幣支付失敗	決済が失敗しました	메인 화폐 지불 실패	Payment failed						0	
BadParam	请求参数错误	請求參數錯誤	リクエストのパラメーターにエラーが発生しました	데이터 요청 중 오류 발생	Error requesting parameter						0	
ItemNotExists	物品不存在	物品不存在	アイテムが見つかりません	아이템이 존재하지 않습니다.	Item does not exist						0	
Recycle.ItemNotExists	回收失败，物品不存在	回收失敗，物品不存在	回収失敗、アイテムが見つかりません	회수 실패: 아이템이 존재하지 않습니다.	Salvage failed. Item does not exist						0	
Recycle.ItemNotEnough	回收失败，物品不足	回收失敗，物品不足	回収失敗、アイテムが足りません	회수 실패: 아이템이 부족합니다.	Salvage failed. Insufficient materials						0	
Recycle.ItemNotExpiration	回收失败，物品尚未过期，不可回收	回收失敗，物品尚未過期，不可回收	回収失敗、有効期限が切れていないため、回収できません	회수 실패: 아이템 유효 기간이 만료되지 않아 회수할 수 없습니다.	Salvage failed, materials have expired and cannot be salvaged						0	
Recycle.ItemCanNotRecycle	回收失败，物品不可回收	回收失敗，物品不可回收	回収失敗、このアイテムは回収できません	회수 실패: 회수할 수 없는 아이템입니다.	Salvage failed. This item cannot be salvaged.						0	
LoginNeed	数据异常，请重新登录。是否返回？	數據異常，請重新登入。是否返回？	データに異常発生、再度ログインしてください。戻りますか？	데이터 이상, 다시 로그인 바랍니다.	Data error. Please log in again. Return?						0	
MissServerLoginNeed	找不到服务，请返回登录，是否返回？	找不到服務，請返回登入，是否返回？	サービスが見つかりません、戻ってログインしますか？	서비스를 찾을 수 없어 다시 접속하셔야 합니다. 돌아가시겠습니까?	Service not found. Please return to login. Return?						0	
function_ban	功能维护中	功能維護中	メンテナンス中	기능 점검 중	Feature under maintenance						0	
101	网络写占用	網路寫入占用	ネットワーク書き込み占用中	네트워크 쓰기 사용 중	Network transmission busy						0	
102	网络读占用	網路讀取占用	ネットワーク読み込み占用中	네트워크 읽기 사용 중	Network fetching busy						0	
103	网络超时	網路超時	ネットワークタイムアウト	네트워크 시간 초과	Network timeout						0	
104	网络链接正在关闭	網路連結正在關閉	ネットワークリンク切断中	네트워크 연결 종료 중	Network connection is closing						0	
105	网络链接已经关闭	網路連結已經關閉	ネットワークリンクが切断されました	네트워크 연결이 종료되었습니다.	Network connection closed						0	
106	网络链接无效	網路連結無效	無効なネットワークリンクです	유효하지 않은 네트워크 연결입니다.	No internet connection						0	
107	网络包序列化失败	網路包序列化失敗	データのシリアル化が失敗しました	네트워크 패킷 직렬화 실패	Network packet serialization failed						0	
108	网络包反序列化失败	網路包反序列化失敗	データの逆シリアル化が失敗しました	네트워크 패킷 역직렬화 실패	Network packet de-serialization failed						0	
109	网络锁定失败	網路鎖定失敗	ネットワークのロックが失敗しました	네트워크 고정 실패	Network lock failed						0	
201	找不到服务	找不到服務	サービスが見つかりません	서비스를 찾을 수 없습니다.	Service not found						0	
202	服务重复	服務重複	サービスが重複しています	중복된 서비스입니다.	Repeat service						0	
203	服务没有相应的方法	服務沒有相應的方法	サービスに対応する方法が見つかりません	서비스 대응 방법이 없습니다.	No corresponding method for service						0	
204	参数无效	參數無效	無効なパラメータです	데이터 오류	Invalid parameters						0	
205	数据库操作失败	資料庫操作失敗	データベース操作に失敗しました	데이터베이스 조작 실패	Database operation failure						0	
206	服务内部错误	服務內部錯誤	サービス内部エラー	서비스 내부 오류	Internal service error						0	
207	重复操作	重複操作	操作が重複しています	중복된 조작입니다.	Repeat operation						0	
208	维护状态中	維護狀態中	メンテナンス実施中	점검 중	Currently under maintenance						0	
209	服务未就绪	服務未就緒	サービスの準備がまだ完了していません	서비스가 준비되지 않았습니다.	Service is not ready						0	
301	未登录	未登入	ログインしていません	로그인 상태가 아닙니다.	Not logged in						0	
302	重复登录	重複登入	重複ログインできません	중복 로그인	Repeat login						0	
303	客户端版本无效	用戶端版本無效	無効なクライアントバージョンです	유효하지 않은 클라이언트 버전입니다.	Invalid client version						0	
304	登录认证失败	登入認證失敗	ログイン認証に失敗しました	로그인 인증 실패	Login authentication failure						0	
305	登录人数超出限制	登入人數超出限制	ログイン人数が制限を超えました	로그인 인원이 최대 한도를 초과했습니다.	The number of players logging in has exceeded capacity						0	
306	不允许登录	不允許登入	ログインができません	로그인 불가	Login denied						0	
307	未受邀请	未受邀請	招待されていません	초대받지 못했습니다.	Not invited						0	
308	防沉迷条件不匹配	防沉迷條件不匹配	依存症対策条件が一致していません	과몰입 방지 조건을 만족하지 않습니다.	Anti-addiction requirements not met						0	
309	防沉迷配置出错	防沉迷配置出錯	依存症対策設定エラー	과몰입 방지 설정 오류	Anti-addiction config. error						0	
310	用户未实名认证，请先完成实名认证	使用者未實名認證，請先完成實名認證	実名認証されていません。先に実名認証を完了してください	실명 인증을 하지 않았습니다. 실명 인증을 먼저 진행해 주세요.	You have not authenticated your real (legal) name, please complete real-name authentication before proceeding						0	
311	游客1小时体验时间到	遊客1小時體驗時間到	未登録ユーザーの1時間の体験時間が切れました	게스트 체험 1시간이 종료되었습니다.	Guest access limit of 1 hour reached						0	
312	同一设备，15天内不得重复体验游客模式	同一設備，15天內不得重複體驗遊客模式	同じデバイスでの体験プレイは15日に1回しかできません	15일 내, 동일 기기로 게스트 모드를 반복 체험할 수 없습니다.	Guest accounts cannot be created again within 15 days.						0	
313	检测到您为未成年用户，不在法定规定时间内不提供游戏服务	檢測到您為未成年使用者，不在法定規定時間內暫無法遊玩	未成年ユーザーであるため、法定時間外のプレイはできません	미성년자 사용자로 감지되어 법정으로 규정된 이용 시간 외에는 게임 서비스를 제공할 수 없습니다.	This account has been identified as being owned by a minor, hence game services will be unavailable to this account within the statutory time limits						0	
314	检测到您为未成年用户，暂无法提供游戏服务	檢測到您為未成年使用者，暫無法遊玩	未成年ユーザーであるため、しばらくはプレイできません	미성년자 사용자로 감지되어 게임 서비스를 제공할 수 없습니다.	This account has been identified as being owned by a minor, hence game services will be unavailable to this account within the statutory time limits						0	
315	踢除失败	踢除失敗	除名失敗	추방 실패	Failed to kick						0	
316	赠送感知失败	贈送感知失敗	センス送信失敗	감지 선물 실패	Failed to gift Presence						0	
317	当前排队登录的人数过多，请稍后再试	當前排隊登入的人數過多，請稍後再試	ログイン列混雑中、後でもう一度試してください	로그인 대기 인원 초과로 잠시 후 다시 시도 바랍니다.	Server is full, please try again later.						0	
318	注册已关闭，尽情期待。	註冊已結束，敬請期待後續活動。	登録は終了しました、お楽しみに。	회원가입이 종료되었습니다. 앞으로도 많은 관심 부탁드립니다.	Registration is closed. Please stay tuned for future updates.						0	
319	当前服务器登入人数已满，请稍后再试	當前伺服器登入人數已滿，請稍後再試	現在サーバー満員！しばらくしてから再試行してください。	현재 서버에 인원이 가득 차 있습니다. 잠시 후 다시 시도 바랍니다.	The current server has reached login capacity, please try again later						0	
320	登录认证失败，您的账号已被另一台设备绑定	登入認證失敗，您的帳號已綁定其它設備	ログイン認証に失敗しました。このアカウントは別の端末にバインドされています。	로그인 인증 실패, 해당 계정은 이미 다른 디바이스에 연동되어 있습니다.	Login authentication failed. Your account has already been linked to another device.						0	
321	版本过低，请更新客户端	版本過低，請更新用戶端	ゲームバージョンが古すぎて遊べません。最新バージョンに更新してください	버전 업데이트가 필요합니다.	Current game version is out of date. Please update client						0	
322	为维护未成年人健康上网环境，本游戏暂不支持实名认证18岁以下的用户登录体验										1000	
323	因您的账号存在违规退单，账号进入暂时封停状态。请先前往下方链接进行补款。\n账单金额 %s USD	因您的帳號有違規退單，帳號進入暫時封停狀態。請先前往下方連結進行補款。\n帳單金額 %s USD	返品理由が正当と認められなかったため、アカウントを停止させていただきました。下記のリンクからお支払いください。\n金額 %s USD	해당 계정에 불법으로 환불한 건이 있어 일시적으로 정지되었습니다. 하기 링크를 통해 먼저 결제를 진행해 주시기 바랍니다.\n청구서 금액 %s USD	Your account is in violation due to illicit refund activity and has been temporarily suspended. Please use the below link to go pay the missing amount.\nPayment Amount: %s USD						0	
401	当前昵称已存在，请重新输入	當前暱稱已存在，請重新輸入	既存のニックネームです。再入力してください	이미 존재하는 아이디입니다. 다시 입력 바랍니다.	Nickname already registered, please enter again						0	
402	含有敏感词汇，请重新输入	含有敏感詞彙，請重新輸入	不正ワードが含まれています。再入力してください	부적절한 단어 포함. 다시 입력 바랍니다.	Sensitive words detected, please re-enter						0	
403	含有敏感词汇，请重新输入	含有敏感詞彙，請重新輸入	不正ワードが含まれています。再入力してください	부적절한 단어 포함. 다시 입력 바랍니다.	Sensitive words detected, please re-enter						0	
404	所需数据金不足，修改失败	所需數據金不足，修改失敗	必要なデジギボスが不足しているため、変更失敗	디지털 코인 부족으로 변경 실패	Required DigiCash is not enough, update failed						0	
405	修改签名失败	修改簽名失敗	サーチコメント変更に失敗しました	상태 메시지 변경 실패	Failed to change signature						0	
410	当前好友申请已存在	當前好友申請已存在	既存のフレンド申請です	이미 친구 신청이 전송되었습니다.	Friend request already sent						0	
