字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
Level1_Name	难度1	難度1	難易度Ⅰ	난이도1	Difficulty 1						0	
Level1_Des	再获荣誉的机会	再獲榮譽的機會	再び名誉を得る機会	명예를 되찾을 기회	Another chance at glory.						0	
Level2_Name	难度2	難度2	難易度Ⅱ	난이도2	Difficulty 2						0	
Level2_Des	海岸与烽火	海岸與烽火	海岸と烽火	해안과 봉화	The shoreline and the beacons of war.						0	
Level3_Name	难度3	難度3	難易度Ⅲ	난이도3	Difficulty 3						0	
Level3_Des	蜂蜜酒	蜂蜜酒	ミード	벌꿀주	Mead.						0	
Level4_Name	难度4	難度4	難易度Ⅳ	난이도4	Difficulty 4						0	
Level4_Des	宴会喧嚣	宴會喧囂	宴会騒ぎ	시끄러운 연회장	Rowdy banquet.						0	
Level5_Name	难度5	難度5	難易度Ⅴ	난이도5	Difficulty 5						0	
Level5_Des	黑夜中的巨影	黑夜中的巨影	闇夜の巨影	칠흑 속의 거대한 그림자	The massive shadow in the night.						0	
Level6_Name	难度6	難度6	難易度Ⅵ	난이도6	Difficulty 6						0	
Level6_Des	王的承诺	王的承諾	王の約束	왕의 약속	A king's promise.						0	
Level7_Name	难度7	難度7	難易度Ⅶ	난이도7	Difficulty 7						0	
Level7_Des	英雄！英雄！	英雄！英雄！	英雄！英雄様！	영웅! 영웅!	Hero! Hero!						0	
Level8_Name	难度8	難度8	難易度Ⅷ	난이도8	Difficulty 8						0	
Level8_Des	湖中的女声	湖中的女聲	湖に響く女の声	호수의 여신	Female voice by the lake.						0	
Level9_Name	难度9	難度9	難易度Ⅸ	난이도9	Difficulty 9						0	
Level9_Des	契约破裂	契約破裂	契約破棄	파기된 계약	Broken pacts.						0	
Level10_Name	难度10	難度10	難易度Ⅹ	난이도10	Difficulty 10						0	
Level10_Des	一个会犯错的凡人	一個會犯錯的凡人	間違いを犯す人間	가끔은 실수하는 평범한 사람	Merely mortal.						0	
Defense_Mission	抵御%d波袭击	抵禦%d波襲擊	敵襲を%dWAVE防ぐ	%d웨이브 기습 방어	Defend against %d wave(s) of attack						0	
8300037	减少20%受到的伤害	減少20%受到的傷害	被ダメージ-20%。	피해 대미지가 20% 감소한다.	Decreases DMG taken by 20%.						0	
8300013	换弹速度提升100%	換彈速度提升100%	装填スピード+100%。	재장전 속도가 100% 증가한다.	Increases Reload SPD by 100%						0	
8300042	耐力上限提升50%	耐力上限提升50%	スタミナ上限+50%。	최대 스태미나가 50% 증가한다.	Increases max Stamina by 50%.						0	
8300003	暴击率增加20%	暴擊率增加20%	会心率+20%。	크리티컬 확률이 20% 상승한다.	Increases CRIT Rate by 20%.						0	
8020903	技能冷却时间减少30%，射速提高40%	技能冷卻時間減少30%，射速提高40%	スキルのクールタイム-30%、射撃速度+40%。	스킬 쿨타임이 30% 감소하고, 사격 속도가 40% 증가한다.	Decreases skill cooldown by 30% and increases Rate of Fire by 40%.						0	
8300012	弹夹容量提升30%	彈匣容量提升30%	マガジン容量+30%。	탄창 용량이 30% 증가한다.	Increases Magazine Capacity by 30%.						0	
8300005	暴击后会提高20%射击速度，持续5秒	暴擊後會提高20%射擊速度，持續5秒	会心の一撃後、射撃速度+20%、5秒持続する。	크리티컬 후, 사격 속도가 20% 증가한다. 지속 시간: 5초.	After a CRIT hit, increases Rate of Fire by 20% for 5 sec.						0	
8300023	技能伤害提高20%	技能傷害提高20%	スキルダメージ+20%。	스킬 대미지가 20% 증가한다.	Increases Skill DMG by 20%.						0	
8300038	使用技能后恢复5%生命值	使用技能後恢復5%生命值	スキルを使うと、HPを5%回復する。	스킬 사용 후, 최대 HP를 5% 회복한다.	After using a skill, recover 5% HP.						0	
8300034	使用技能后，减少50%受到伤害，持续2秒	使用技能後，減少50%受到傷害，持續2秒	スキルを使うと、被ダメージ-50%、2秒持続する。	스킬 사용 후, 피해 대미지가 50% 감소한다. 지속 시간: 2초.	After using a skill, decreases DMG taken by 50% for 2 sec.						0	
8300004	暴击伤害增加30%	暴擊傷害增加30%	会心ダメージ+30%。	크리티컬 대미지가 30% 증가한다.	Increases CRIT DMG by 30%.						0	
8300019	换弹后第一发子弹的伤害增加30%	換彈後第一發子彈的傷害增加30%	リロード後の1発目の弾丸のダメージ+30%。	재장전 후 첫 번째 탄약의 대미지가 30% 증가한다.	After reloading, increases the DMG of the first bullet by 30%.						0	
8410026	爆发能量为100时，暴击伤害提升80%	爆發能量為100時，暴擊傷害提升80%	爆発EPが100の場合、会心ダメージ+80%。	부스터가 100에 도달할 시, 크리티컬 대미지가 80% 증가한다.	Increases CRIT DMG by 80% when U-Energy is at 100.						0	
8410028	使用常规技能后，射击速度提升30%，持续5秒	使用常規技能後，射擊速度提升30%，持續5秒	通常技を使うと、射撃速度+30%、5秒持続する。	일반 스킬 사용 후, 사격 속도가 30% 증가한다. 지속 시간:5초.	Increases Rate of Fire by 30% for 5 sec after using Standard Skill.						0	
8410007	暴击伤害提升50%	暴擊傷害提升50%	会心ダメージ+50%。	크리티컬 대미지가 50% 증가한다.	Increases CRIT DMG by 50%.						0	
8410003	暴击率提升25%	暴擊率提升25%	会心率+25%。	크리티컬 확률이 25% 상승한다.	Increases CRIT Rate by 25%.						0	
8410016	电击类伤害提升60%	電擊類型傷害提升60%	電撃系ダメージ+60%。	번개 유형 대미지가 60% 증가한다.	Increases Electrical DMG by 60%.						0	
8510004	使用技能后，当前生命回复最大生命3%，触发间隔3秒	使用技能後，當前生命回復最大生命3%，觸發間隔3秒	スキルを使うと、最大HPの3%を回復する、クールタイム：3秒	스킬 사용 후, 최대 HP의 3%를 회복한다. 쿨타임: 3초	After using skill, restores HP by 3% of Max HP. Cooldown of 3 sec.						0	
8510006	动能类型伤害提升35%	動能類型傷害提升35%	動力系ダメージ+35%	KP 유형 대미지가 35% 증가한다	Kinetic DMG +35%						0	
8630001	技能造成伤害后，射击伤害提升40%，持续5秒	技能造成傷害後，射擊傷害提升40%，持續5秒	スキルダメージ後、射撃ダメージが40%上昇し、5秒持続する。	스킬로 대미지를 가한 후, 사격 대미지가 40% 증가한다. 지속 시간: 5초.	When a skill deals DMG, increases Ballistic DMG by 40% for 5 sec.						0	
8630002	射击命中目标后，有15%的概率攻击力提升2%，持续5秒，该效果最多叠加20层	射擊命中目標後，有15%的機率攻擊力提升2%，持續5秒，該效果最多疊加20層	射撃が目標に命中すると、15%の確率で攻撃力+2%、5秒間持続し、最大20スタックチャージする。	사격으로 타깃을 명중할 시, 15% 확률로 공격력을 2% 증가시킨다. 해당 효과는 최대 20스택까지 중첩할 수 있다. 지속 시간: 5초.	Shot hit has a 15% chance to increase ATK by 2% for 5 sec. Max 20 stacks.						0	
