字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
StoryName1	准备星祈树1	準備星祈樹1	星祈樹を準備1	성원 나무 준비하기 1	Starwish Tree Prep I						0	3.4星祈心愿
StoryName2	准备星祈树2	準備星祈樹2	星祈樹を準備2	성원 나무 준비하기 2	Starwish Tree Prep II						0	3.4星祈心愿
StoryName3	准备星祈树3	準備星祈樹3	星祈樹を準備3	성원 나무 준비하기 3	Starwish Tree Prep III						0	3.4星祈心愿
StoryName4	准备星祈树4	準備星祈樹4	星祈樹を準備4	성원 나무 준비하기 4	Starwish Tree Prep IV						0	3.4星祈心愿
StoryName5	搜寻彩球1	搜尋彩球1	オーナメントボールを捜す1	장식 볼 찾기 1	Find Baubles I						0	3.4星祈心愿
StoryName6	搜寻彩球2	搜尋彩球2	オーナメントボールを捜す2	장식 볼 찾기 2	Find Baubles II						0	3.4星祈心愿
StoryName7	搜寻彩球3	搜尋彩球3	オーナメントボールを捜す3	장식 볼 찾기 3	Find Baubles III						0	3.4星祈心愿
StoryName8	搜寻彩球4	搜尋彩球4	オーナメントボールを捜す4	장식 볼 찾기 4	Find Baubles IV						0	3.4星祈心愿
StoryName9	增添装饰1	增添裝飾1	装飾を増やす1	장식 추가하기 1	Holiday Touch I						0	3.4星祈心愿
StoryName10	增添装饰2	增添裝飾2	装飾を増やす2	장식 추가하기 2	Holiday Touch II						0	3.4星祈心愿
StoryName11	增添装饰3	增添裝飾3	装飾を増やす3	장식 추가하기 3	Holiday Touch III						0	3.4星祈心愿
StoryName12	增添装饰4	增添裝飾4	装飾を増やす4	장식 추가하기 4	Holiday Touch IV						0	3.4星祈心愿
StoryName13	找出礼物1	找出禮物1	プレゼントを見つける1	선물 찾아내기 1	Find the Gift I						0	3.4星祈心愿
