字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
refreshtime	刷新时间：	更新時間：	リセット時間：	리셋 시간:	Refresh In: 						0	
TxtEventTime	开放时间：	開放時間：	開放時間：	오픈 시간:	Duration:						0	
sign	签到	簽到	サインイン	  출석체크	Check In						0	
signed	已领取	已領取	受取済み	수령 완료	Claimed						0	
month	月	月	月	월	Check-						0	
1	一	一	一	1	Jan						0	
2	二	二	二	2	Feb						0	
3	三	三	三	3	Mar						0	
4	四	四	四	4	Apr						0	
5	五	五	五	5	May						0	
6	六	六	六	6	Jun						0	
7	七	七	七	7	Jul						0	
8	八	八	八	8	Aug						0	
9	九	九	九	9	Sep						0	
10	十	十	十	10	Oct						0	
11	十一	十一	十一	11	Nov						0	
12	十二	十二	十二	12	Dec						0	
name1	任务一	任務一	ミッション1	미션1	Mission 1						0	
name2	任务二	任務二	ミッション2	미션2	Mission 2						0	
name3	任务三	任務三	ミッション3	미션3	Mission 3						0	
name4	任务四	任務四	ミッション4	미션4	Mission 4						0	
name5	任务五	任務五	ミッション5	미션5	Mission 5						0	
name6	任务六	任務六	ミッション6	미션6	Mission 6						0	
name7	任务七	任務七	ミッション7	미션7	Mission 7						0	
name8	任务八	任務八	ミッション8	미션8	Mission 8						0	
name9	任务九	任務九	ミッション9	미션9	Mission 9						0	
name10	任务十	任務十	ミッション10	미션10	Mission 10						0	
name11	任务十一	任務十一	ミッション11	미션11	Mission 11						0	
name12	任务十二	任務十二	ミッション12	미션12	Mission 12						0	
name13	任务十三	任務十三	ミッション13	미션13	Mission 13						0	
name14	任务十四	任務十四	ミッション14	미션14	Mission 14						0	
name15	任务十五	任務十五	ミッション15	미션15	Mission 15						0	
name16	任务十六	任務十六	ミッション16	미션16	Mission 16						0	
name17	任务十七	任務十七	ミッション17	미션17	Mission 17						0	
name18	任务十八	任務十八	ミッション18	미션18	Mission 18						0	
name19	任务十九	任務十九	ミッション19	미션19	Mission 19						0	
name20	任务二十	任務二十	ミッション20	미션20	Mission 20						0	
name21	任务二一	任務二一	ミッション21	미션21	Mission 21						0	
name22	任务二二	任務二二	ミッション22	미션22	Mission 22						0	
name23	任务二三	任務二三	ミッション23	미션23	Mission 23						0	
name24	任务二四	任務二四	ミッション24	미션24	Mission 24						0	
name25	任务二五	任務二五	ミッション25	미션25	Mission 25						0	
name26	任务二六	任務二六	ミッション26	미션26	Mission 26						0	
name27	任务二七	任務二七	ミッション27	미션27	Mission 27						0	
name28	任务二八	任務二八	ミッション28	미션28	Mission 28						0	
name29	任务二九	任務二九	ミッション29	미션29	Mission 29						0	
name30	任务三十	任務三十	ミッション30	미션30	Mission 30						0	
template_2_des	每日登录即可领取对应奖励\n第二日即可领取狙击角色-<span color="#f7be37">茉莉安·雨燕</>	每日登入即可領取對應獎勵\n第二日即可領取狙擊角色-<span color="#f7be37">茉莉安·雨燕</>	毎日ログインするだけで報酬を受け取れる。\n2日目でスナイパー-<span color="#f7be37">マリアン-アマツバメ</>を入手可能。	매일 로그인 시 차수에 해당하는 보상 수령 가능.\n로그인 2일 차에는 저격 캐릭터: <span color="#f7be37">마리안·스위프트</>를 수령할 수 있다.	Check in to receive the corresponding rewards.\nReceive Sniper <span color="#f7be37">Marian Swift</> on Day 2.						0	
template_3_des	每日登录即可领取对应奖励\n第七日即可领取狙击角色-<span color="#f7be37">茉莉安·雨燕</>\n第十四日即可领取突击步枪-<span color="#f7be37">审判前夜</>	每日登入即可領取對應獎勵\n第七日即可領取狙擊角色-<span color="#f7be37">茉莉安·雨燕</>\n第十四日即可領取突擊步槍-<span color="#f7be37">審判前夜</>	毎日ログインするだけで報酬を受け取れる。\n7日目でスナイパー-<span color="#f7be37">マリアン-アマツバメ</>を入手可能。\n14日目でアサルトライフル-<span color="#f7be37">ジャッジメントイブ</>を入手可能。	매일 로그인 시 차수에 해당하는 보상 수령 가능.\n로그인 7일 차에는 저격 캐릭터: <span color="#f7be37">마리안·스위프트</>를 수령할 수 있으며,\n로그인 14일 차에는 돌격 소총-<span color="#f7be37">심판의 전야</>를 수령할 수 있다.	Log in daily to receive the corresponding rewards.\nYou can receive the sniper <span color="#f7be37">Marian Swift</> on the 7th day.\nAnd assault rifle <span color="#f7be37">Trial's Eve</> on the 14th day.						0	
template_4_des	每日登录即可领取对应奖励\n累计签到七天即可领取狙击角色:肴-养生专家\n累计签到十四天即可领取专属时装:肴-工作宗旨	每日登入即可領取對應獎勵\n累計簽到七天即可領取狙擊角色:肴-養生專家\n累計簽到十四天即可領取專屬時裝:肴-工作宗旨	毎日ログインするだけで報酬を受け取れる\n7日目でスナイパー「肴-セルフケアラー」を入手可能。\n14日目で衣装「肴-仕事の目的」を入手可能。	매일 로그인 시 차수에 해당하는 보상 수령 가능.\n로그인 7일 차에는 저격 캐릭터: 야오-케어 관리사를 수령할 수 있으며,\n로그인 14일 차에는 전용 스킨: 야오-워크 모토를 수령할 수 있다.	Log in daily to claim the corresponding rewards\nObtain the sniper: Yao - Quiet Quitter on day 7\nObtain the exclusive outfit: Yao - Work Goal on day 14						0	
template_5_des	活动期间，每日登录即可领取对应奖励	活動期間，每日登入即可領取對應獎勵	イベント期間中、毎日ログインするだけで報酬を受け取れる	이벤트 기간에는 매일 로그인 시 그에 상응하는 보상을 수령할 수 있다.	Log in daily to claim rewards during the event						0	
template_6_des	1、活动期间，完成每日活动任务，可获取强力队员和大量物资补给\n2、每天04:00会开启新阶段的活动任务，共3个阶段\n3、需要完成当前阶段任务，才可进行下一阶段的对应任务	1. 活動期間，完成每日活動任務，可獲取強力隊員和大量物資補給\n2. 每天04:00（UTC+8）開啟新階段的活動任務，共3個階段\n3. 需要完成當前階段任務，才可進行下一階段的對應任務。	1.イベント期間中、デイリーミッションを完了することで強い隊員と豊富な物資を獲得できます。\n2.イベントミッションは総計3段階があり、毎日4:00(UTC+8)に新段階が開放されます。\n3.新段階のミッションに進むには、現在の段階のミッションを全部完了する必要があります。	1. 이벤트 기간에는 매일 이벤트 미션을 완료하여 강력한 팀원과 대량의 물자를 보급받을 수 있다.\n2. 새로운 단계의 이벤트 미션은 매일 04:00(UTC+8)에 시작하며, 총 3단계로 진행된다.\n3. 현재 단계의 미션을 완료해야 다음 단계의 미션을 진행할 수 있다.	1. During the event, you can obtain a powerful operative and supplies through completing the daily event tasks.\n2. Every day at 04:00 (UTC+8), a new phase of event tasks will be unlocked, with a total of 3 phases.\n3. The tasks in the next phase can be unlocked only after the tasks in the current phase have been completed.						1000	
template_7_des	每日登录即可领取对应奖励\n累计签到七天即可领取狙击角色:芙提雅-小太阳\n累计签到十四天即可领取狙击角色:肴-养生专家	每日登入即可領取對應獎勵\n累計簽到七天即可領取狙擊角色:芙提雅-小太陽\n累計簽到十四天即可領狙擊角色:肴-養生專家	毎日ログインするだけで報酬を受け取れる。\n7日目でスナイパー「フリティア-おひさまちゃん」を入手可能。\n14日目でスナイパー「肴-セルフケアラー」を入手可能。	매일 로그인 시 차수에 해당하는 보상 수령 가능.\n로그인 7일 차에는 돌격 소총 캐릭터: 프티야-리틀썬을 수령할 수 있으며,\n로그인 14일 차에는 저격 캐릭터 야오-케어 관리사를 수령할 수 있다.	Log in daily to claim the corresponding rewards\nObtain Assault Rifle Operative: Fritia - Little Sunshine on day 7\nObtain Sniper Operative: Yao - Quiet Quitter on day 14						0	
template_8_des	活动期间，完成活动任务，可获取大量物资补给	活動期間，完成活動任務即可獲得大量物資補給	期間中にタスクをクリアして、補給物資を獲得！	이벤트 기간에는 이벤트 미션을 완료하면 대량의 물자를 보급 받을 수 있다.	Complete event tasks to obtain generous supplies!						0	
template_9_des	1.本活动开放时间为8月7日维护后-8月21日4：00\n2.本活动仅对7天以上未登录且等级≥20级的分析员开放，用以物资补偿，仅开放一次	1.本活動開放時間為8月7日維護後至8月21日4:00(UTC+8)\n2.本活動僅開放給7天以上未登入且等級≥20級的分析員，用途為物資補償。本活動僅開放一次。	1.イベント期間：8月7日メンテナンス終了後-8月21日4:00(UTC+8)まで\n2.イベント対象：7日以上ログインしていないLv.20以上の分析員に物資が補填されます、このイベントは1回のみ開催されます。	1. 이벤트 기간: 8월 7일 점검 후~8월 21일 04:00(UTC+8)시까지.\n2. 해당 이벤트는 7일 이상 로그인하지 않은 분석가 중 레벨 20 이상인 분석가에게만 오픈되며, 물자 보상으로 오직 1회만 오픈할 수 있다.	1. This event will be open from the end of maintenance on 8/7 to 8/21 4:00 AM (UTC+8).\n2. This resupply event is only open to Adjutants that haven't logged in for 7 or more days and are at Adjutant Lv. 20 or above. Can only participate in this event once.						0	
template_10_des	我们为分析员准备了提高安全系数的方案，请按照引导完成任务，保障安全和体验的同时，还能获得奖励！	我們為分析員準備了提高安全係數的方案，請依照指示完成任務，確保安全以及體驗任務的同時，還能獲得獎勵!	分析員のために安全性を向上させる案を用意しました。ガイドに従ってミッションを遂行してください。安全性と体験を両立しながら、報酬を獲得しましょう！	분석가님을 위해 안전계수 향상 방안을 마련했습니다. 안내에 따라 미션을 완료하고 안전하게 체험을 즐기면서 보상을 받아 가세요!	To provide a safer and better experience for the game, follow the instructions to complete tasks. You can earn great rewards while making your experience more secure!						0	
template_11_des	我们为分析员提供了更多获取官方情报的途径，按照引导完成任务即可获得奖励！	我們為分析員準備了更多獲得官方情報的方式，依照指示完成任務即可獲得獎勵!	さらなる公式情報を得るための方法を分析員に提供します。ガイドに従ってミッションを完了することで、報酬を獲得できます！	분석가님을 위해 공식 정보를 받아보실 수 있는 경로를 준비했습니다. 안내에 따라 미션을 완료하면 보상을 얻을 수 있습니다!	We have provided more ways for you to get official intel for your next missions! Follow the instructions to complete tasks and earn rewards!						0	
template_12_des	【基础规则】\n活动期间，分析员每日登录游戏后即可在【活动分页】领取签到奖励\n【补签规则】\n1.在活动开启一段时间后，如分析员在本期活动中存在漏签，可以通过补签功能领取签到奖励。\n2.分析员完成【活动】面板内的任务即可获得【溯星币】。每1枚【溯星币】可自动转换为1次补签机会。\n3.当分析员拥有大于等于1枚数量的【溯星币】时，点击签到奖励内容，即可按签到顺序获得对应奖励。签到奖励无法跳过或任选。\n4.当分析员已经领取完成当前活动的所有签到奖励或签到活动结束时，补签次数将归0。\n	【基礎規則】\n活動期間，分析員每日登入遊戲後即可在【活動分頁】領取簽到獎勵\n【補簽規則】\n1.在活動開啟一段時間後，如分析員在本期活動中存在漏簽，可以透過補簽功能領取簽到獎勵。\n2.分析員完成【活動】界面內的任務即可獲得【溯星幣】。每1枚【溯星幣】可自動轉換為1次補簽機會。\n3.當分析員擁有大於等於1枚數量的【溯星幣】時，點選簽到獎勵內容，即可按照簽到順序獲得對應獎勵。簽到獎勵無法跳過或任選。\n4.當分析員已經領取完成目前活動的所有簽到獎勵或簽到活動結束時，補簽次數將歸0。\n	【基本ルール】\nイベント期間中、毎日ログインすると【イベント画面】でログイン報酬を受領できます。\n【補填ルール】\n1.今期のイベント中にログインできなかった日があった場合、イベントが開放されてから一定時間が経過した後、ログイン補填機能を使ってログイン報酬を受領できます。\n2.【イベント】内のミッションをクリアすると【遡行コイン】を獲得できます。遡行コイン1枚ごとに自動的に補填機会1回分に変換されます。\n3.1枚以上の【遡行コイン】を持っている場合、ログイン報酬をタップすると、報酬を順番に獲得できます。ログイン報酬はスキップしたり自由に選択したりすることはできません。\n4.分析員がイベントのログイン報酬を全て受け取るか、あるいはイベントが終了した場合、補填回数は0になります。\n	[기본 출석 설정]\n이벤트 기간 동안, 매일 게임에 로그인한 후 [이벤트 페이지]에서 출석 보상을 받으실 수 있습니다.\n[보충 출석 설정]\n1. 이벤트가 열리고 일정 시간이 지난 후, 본 이벤트에서 출석을 누락한 날이 있으면 보충 기능을 통해 출석 보상을 받을 수 있습니다.\n2. [이벤트] 화면 안에 있는 미션을 완료할 시 [스타 코인]을 획득할 수 있습니다. [스타 코인]은 1회의 보충 출석 기회로 전환됩니다.\n3. [스타 코인]을 1개 이상 보유한 경우, 출석 보상 내용을 클릭하면 출석 순서에 따라 해당 보상을 획득할 수 있습니다. 출석 보상은 건너뛰거나 선택할 수 없습니다. \n4. 현재 이벤트에서 모든 출석 보상을 받았거나 출석 이벤트가 종료된 경우, 보충 출석 횟수는 0으로 초기화됩니다.	Basic Rules\nDuring the event period, you can go to the event tab after logging in each day to claim login rewards.\nLogin Rules\n1. Later in the event period, you can make up missed logins during the event so that you may claim the login rewards.\n2. Complete the tasks on the event tab to obtain Startrace Coins. Every 1 Startrace Coin can be converted into 1 make-up login.\n3. When you have 1 or more Startrace Coins, click on the login rewards to obtain the corresponding rewards in sequence. Cannot skip or freely select login rewards.\n4. After you obtain all login rewards or the login event ends, make-up login number will return to 0.\n						0	
