字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
DesignationName1_1	绝望的温度	絕望的溫度	絶望の温度	절망의 온도	Temperature of Desperation						0	通用结算-总伤害占比评价Tag
DesignationName1_2	火线精英Ⅱ	火線精英Ⅱ	火線エリートⅡ	불화선 엘리트Ⅱ	Firefight Elite II						0	通用结算-总伤害占比评价Tag
DesignationName1_3	火线精英Ⅲ	火線精英Ⅲ	火線エリートⅢ	불화선 엘리트Ⅲ	Firefight Elite III						0	通用结算-总伤害占比评价Tag
DesignationName1_4	火线精英Ⅳ	火線精英Ⅳ	火線エリートⅣ	불화선 엘리트Ⅳ	Firefight Elite IV						0	通用结算-总伤害占比评价Tag
DesignationName1_5	火线精英Ⅴ	火線精英Ⅴ	火線エリートⅤ	불화선 엘리트Ⅴ	Firefight Elite V						0	通用结算-总伤害占比评价Tag
DesignationName2_1	游医Ⅰ	遊醫Ⅰ	旅の医師Ⅰ	떠돌이 의사Ⅰ	Traveling Doctor I						0	通用结算-累计治疗量评价Tag
DesignationName2_2	游医Ⅱ	遊醫Ⅱ	旅の医師Ⅱ	떠돌이 의사Ⅱ	Traveling Doctor II						0	通用结算-累计治疗量评价Tag
DesignationName2_3	游医Ⅲ	遊醫Ⅲ	旅の医師Ⅲ	떠돌이 의사Ⅲ	Traveling Doctor III						0	通用结算-累计治疗量评价Tag
DesignationName2_4	游医Ⅳ	遊醫Ⅳ	旅の医師Ⅳ	떠돌이 의사Ⅳ	Traveling Doctor IV						0	通用结算-累计治疗量评价Tag
DesignationName2_5	游医Ⅴ	遊醫Ⅴ	旅の医師Ⅴ	떠돌이 의사Ⅴ	Traveling Doctor V						0	通用结算-累计治疗量评价Tag
DesignationName3_1	极致一击Ⅰ	極限一擊I	最強の一撃Ⅰ	회심의 일격Ⅰ	Perfect Strike I						0	通用结算-单次技能伤害Tag
DesignationName3_2	极致一击Ⅱ	極限一擊Ⅱ	最強の一撃Ⅱ	회심의 일격Ⅱ	Perfect Strike II						0	通用结算-单次技能伤害Tag
DesignationName3_3	极致一击Ⅲ	極限一擊Ⅲ	最強の一撃Ⅲ	회심의 일격Ⅲ	Perfect Strike III						0	通用结算-单次技能伤害Tag
DesignationName3_4	极致一击Ⅳ	極限一擊Ⅳ	最強の一撃Ⅳ	회심의 일격Ⅳ	Perfect Strike IV						0	通用结算-单次技能伤害Tag
DesignationName3_5	极致一击Ⅴ	極限一擊Ⅴ	最強の一撃Ⅴ	회심의 일격Ⅴ	Perfect Strike V						0	通用结算-单次技能伤害Tag
DesignationName4_1	贯星Ⅰ	貫星Ⅰ	貫星Ⅰ	관성Ⅰ	Stars Aligned I						0	通用结算-单次射击伤害Tag
DesignationName4_2	贯星Ⅱ	貫星Ⅱ	貫星Ⅱ	관성Ⅱ	Stars Aligned II						0	通用结算-单次射击伤害Tag
DesignationName4_3	贯星Ⅲ	貫星Ⅲ	貫星Ⅲ	관성Ⅲ	Stars Aligned III						0	通用结算-单次射击伤害Tag
DesignationName4_4	贯星Ⅳ	貫星Ⅳ	貫星Ⅳ	관성Ⅳ	Stars Aligned IV						0	通用结算-单次射击伤害Tag
DesignationName4_5	贯星Ⅴ	貫星Ⅴ	貫星Ⅴ	관성Ⅴ	Stars Aligned V						0	通用结算-单次射击伤害Tag
DesignationName8	技力均衡III	技力均衡III	戦力均衡Ⅲ	스킬 밸런스III	Balanced Skillset III						0	暂时移除的Tag
DesignationName9	技力均衡II	技力均衡II	戦力均衡Ⅱ	스킬 밸런스II	Balanced Skillset II						0	暂时移除的Tag
DesignationName10	技力均衡I	技力均衡I	戦力均衡Ⅰ	스킬 밸런스I	Balanced Skillset I						0	暂时移除的Tag
DesignationName11	爆发气氛III	爆發氣氛III	爆発ムードⅢ	폭발적인 분위기III	Explosive Energy III						0	暂时移除的Tag
DesignationName12	爆发气氛II	爆發氣氛II	爆発ムードⅡ	폭발적인 분위기II	Explosive Energy II						0	暂时移除的Tag
DesignationName13	爆发气氛I	爆發氣氛I	爆発ムードⅠ	폭발적인 분위기I	Explosive Energy I						0	暂时移除的Tag
DesignationName14	厚心III	厚心III	厚い心Ⅲ	굳센 마음III	Big Heart III						0	暂时移除的Tag
DesignationName15	厚心II	厚心II	厚い心Ⅱ	굳센 마음II	Big Heart II						0	暂时移除的Tag
DesignationName16	厚心I	厚心I	厚い心Ⅰ	굳센 마음I	Big Heart I						0	暂时移除的Tag
DesignationDes1	总伤害	總傷害	総ダメージ	총 대미지	Total DMG						0	
DesignationDes2	治疗量	治療量	治療量	치유량	Total Healing						0	
DesignationDes3	常规技使用次数	常規技使用次數	通常技使用回数	일반 스킬 사용 횟수	Standard Skill Times Used						0	
DesignationDes4	爆发技使用次数	爆發技使用次數	爆発技使用回数	특수 스킬 사용 횟수	Ultimate Skill Times Used						0	
DesignationDes5	受到伤害总量	受到傷害總量	合計被ダメージ	받은 대미지 총량	Total DMG Received						0	
DesignationDes6	最高技能伤害	最高技能傷害	最大スキルダメージ	최고 스킬 대미지	Highest Skill DMG						0	
DesignationDes7	最高射击伤害	最高射擊傷害	最大射撃ダメージ	최고 사격 대미지	Highest Shot DMG						0	
DesignationDes8	伤害占比	傷害占比	ダメージ割合	대미지 비율	DMG Percent						0	
CombineHelpDes1	火线突击已开启，可挑战各类随机关卡	火線突擊已開啟，可挑戰各類隨機關卡	「火線突撃」開催中、さまざまなランダムステージを挑戦できます	불화선 돌격 오픈 완료, 다양한 유형의 랜덤 스테이지를 도전하실 수 있습니다.	Torrent of Fire is open. Challenge various random stages.						0	
CombineHelpDes2	部分关卡会有概率出现紧急任务和突发事件	部分關卡會有機率出現緊急任務和突發事件	一部のステージでは、緊急任務や突発事件に遭遇する可能性があります	일부 스테이지에서 긴급 미션과 돌발 사건이 발생할 수 있습니다.	Some stages have a chance that Urgent Objectives and Random Events will appear.						0	
CombineHelpDes3	成功挑战关卡和完成突击日志中的任务会获得突击经验，可提升突击等级获得相应奖励	成功挑戰關卡和完成突擊日誌中的任務會獲得突擊經驗，可提升突擊等級以獲得相應獎勵	ステージをクリアしたり、突撃日誌の任務を完成したりすることで、突撃EXPを獲得し、突撃レベルを上げて報酬を入手できます	스테이지 도전과 돌격 일지의 미션을 성공적으로 완료하면 돌격 EXP를 얻게 되며, 이를 사용하여 돌격 레벨을 높이고 상응하는 보상을 받을 수 있습니다.	Complete stages and Assault Log objectives to obtain Assault EXP. Increase your Assault Level to earn rewards.						0	
CombineHelpDes4	当无法顺利挑战关卡时，可尝试让试用队员上阵	當無法順利挑戰關卡時，可嘗試讓試用隊員上陣	強い敵に遭遇してうまくクリアできない場合、お試し隊員を出陣させてみましょう	스테이지 도전을 성공적으로 완수하지 못할 때 체험 캐릭터를 사용해 보세요.	When you have trouble completing a stage, you can try using a trial operative.						0	
RotateFailTip	关卡切换失败，请重新进入	關卡切換失敗，請重新進入	ステージ切替失敗、もう一度スタートしてください	스테이지 변경 실패, 다시 시도해 주세요.	Stage switch failed, please try again						0	
