字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
buff_101_name	「雀跃」	「雀躍」	雀躍	[라이트 핏]	Light Feet						0	
buff_102_name	「精胜于量」	「精勝於量」	量より質	[퀄리티]	Quality Over Quantity						0	
buff_103_name	「机会有限」	「機會有限」	限られた好機	[리미티드 찬스]	Opportunity Doesn't Wait						0	
buff_104_name	「伤不着我」	「傷不著我」	攻撃回避	[디퍼런스]	You Can't Hurt Me						0	
buff_105_name	「零点火力」	「零點火力」	零点火力	[제로 파이어]	Zero Hour Firepower						0	
buff_106_name	「技能强化」	「技能強化」	スキル強化	[스트랭스 스킬]	Skill Enhancement						0	
buff_107_name	「正当防卫」	「正當防衛」	正当防衛	[라이트 디펜스]	Righteous Defense						0	
buff_108_name	「靶心」	「靶心」	真星	[정곡]	Bull's Eye						0	
buff_109_name	「彩虹猛攻」	「彩虹猛攻」	レインボー猛襲	[레인보우 어택]	Rainbow Onslaught						0	
buff_110_name	「技能防护」	「技能防護」	プロテクト	[스킬 디펜스]	Skill Protection						0	
buff_111_name	「综合防御」	「綜合防禦」	総合防御	[종합 디펜스]	General Defense						0	
buff_112_name	「兼顾治疗」	「兼顧治療」	同時治療	[페러럴 힐링]	Simultaneous Healing						0	
buff_113_name	「安全体型」	「安全體型」	安全体型	[세이프티 바디]	Robust Physique						0	
buff_114_name	「沸点」	「沸點」	沸点	[비등점]	Boiling Point						0	
buff_115_name	「及时治疗」	「及時治療」	即時治療	[힐링 타임]	Timely Treatment						0	
buff_116_name	「无法共生」	「無法共生」	共生不可	[디스코던트]	Discordant						0	
buff_117_name	「耐力充足」	「耐力充足」	スタミナ充足	[홀드 아웃]	Full of Beans						0	
buff_118_name	「灵巧闪避」	「靈巧閃避」	回避マスター	[스마트 턴]	Alacrity						0	
buff_119_name	「安心一刻」	「安心一刻」	安んずる一時	[피스 모멘트]	Moment of Peace						0	
buff_120_name	「无路可退」	「無路可退」	逃げ道なし	[배수진]	Cornered Beast						0	
