字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
gun1256	友好邻里	友好鄰里	グッドネイバー	베스트 네이버	Friendly Neighbor						0	
gun1256_des	阴极科技最早出品的冲锋枪，性能已经不及新一代，但价格低廉，经久耐用，依然很受欢迎	陰極科技最早出品的衝鋒槍，性能已經不及新一代，但價格低廉，經久耐用，依然很受歡迎	カソードテクノロジー初のサブマシンガン、新世代の性能には及ばないが、価格が安く、耐久性があり、依然として人気がある。	케소드 테크윈이 최초로 출시한 기관단총. 신세대 제품에 비해 성능은 다소 떨어지지만, 가성비에 내구성까지 뛰어나 여전히 많은 인기를 끌고 있다.	The earliest submachine gun of Cathode Technologies. Despite not performing as well as newer generations, it is still exceedingly popular because it's cheap and durable.						0	
gun1001	无声雷电	無聲雷電	沈黙ライトニング	라이트닝 컨덕터	Quiet Lightning						0	
gun1001_des	阴极科技订制生产的高精度冲锋枪，各项性能均按照星期三的使用习惯专门调校	陰極科技訂製生產的高精度衝鋒槍，各項性能均按照星期三的使用習慣專門調校	カソードテクノロジーの特注で生産された高精度サブマシンガン。ウェンズデーの癖に合わせて各性能が調整されている。	케소드 테크윈에서 주문 제작으로 생산한 고정밀 기관단총. 웬스데이의 사용 습관에 따라 각 성능을 특수 조정했다.	This highly accurate SMG is customized with Cathode Technologies and has been specifically modded according to the preferences of its operator, Wednesday.						0	
gun1002	铸铁卫士	鑄鐵衛士	鋼鉄ガーディアン	아이언 가드	Iron Guardian						0	
gun1002_des	前线工委出品的现代化改造枪械，最大限度保留了原型性能可靠生产快捷的特点，并可通过模块替换快速换用不同类型的子弹	前線工委出品的現代化改造槍械，最大限度保留了原型性能可靠生產快捷的特點，並可透過模組替換快速換用不同類型的子彈	前線労働委員会が生産した現代化改造銃器。オリジナルの頼もしい性能と迅速な生産というメリットを最大限に維持し、モジュール交換によって異なるタイプの弾丸を迅速に交換可能。	전선 공업위원회에서 출시한 모던식 개량 총기. 프로토타입 시 믿음직스러웠던 성능과 생산 속도가 빨랐던 특징을 최대한으로 살렸으며, 모듈 교체를 통해 다양한 종류의 탄약을 신속하게 교체하고 사용할 수 있다.	A modernized firearm produced by the Frontline Consortium. It retains all the positive aspects of its prototype version and now is one of the world's most mass-produced weapons. It's valued for its ability to use many different caliber ammunition through essential modifications.						0	
gun1003	旧日叹息	舊日嘆息	サイズオブパースト	패스트 싸이	The Past's Sigh						0	
gun1003_des	前线工委出品，换装木质部件的复古版本冲锋枪，为了让大家牢记人类曾拿着这样的工具相互攻击	前線工委出品，換裝木質部件的複古版本衝鋒槍，為了讓大家牢記人類曾拿著這樣的工具相互攻擊	人間がこのような道具を持って攻撃しあった歴史を忘れないため、前線労働委員会が生産した、木製パーツを付け替えたレトロ版サブマシンガン。	전선 공업위원회에서 출시한 목제 부품으로 교체된 클래식 버전 기관단총. 인류가 해당 무기로 서로를 공격했었던 과거를 성찰하고자 제작되었다.	The Frontline Consortium designed this SMG with wooden parts to give operators and their targets a reminder that humans once waged combat using far more primitive technology than what is used now.						0	
gun1004	黑旗鱼	黑旗魚	ファントムテトラ	흑새치	Onyx Swordfish						0	
gun1004_des	前线工委出品的现代化改造枪械，全枪采用复合材料并使用动能溶胶替代传统润滑油，运作更加稳定顺滑	前線工委出品的現代化改造槍械，全槍採用複合材料並使用動能溶膠替代傳統潤滑油，運作更加穩定順滑	前線労働委員会が生産した現代化改造銃器。複合材料を採用し、かつ従来の潤滑油の代わりにフィジカルコロイド溶液を使用し、より安定したスムーズな動作を実現した。	전선 공업위원회에서 출시한 모던식 개량 총기. 복합 재료를 사용했으며 기존의 윤활유 대신 활성 겔을 사용해 더욱 매끄럽고 안정적으로 작동한다.	This sleek and modern weapon is a testament to the Frontline Consortium's ingenuity and technological prowess. This gun is made with composite materials and uses the physical sprayer instead of traditional lubricants, allowing operators to have a much more stable and smooth experience.						0	
gun1005	归来	歸來	リターン	홈커밍	Homecoming						0	
