字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
gold_not_enough	资金不足	資金不足	資金不足	자금 부족	Insufficient funds						0	
cash_not_enough	资金不足	資金不足	資金不足	자금 부족	Insufficient funds						0	
girlcard_not_found	当前队员不存在	當前隊員不存在	該当の隊員が見つかりません	팀원이 존재하지 않습니다.	Operative does not exist						0	
girlcard_cmd_err	所需材料不足	所需材料不足	必要な素材が足りません	필요한 재료 부족	Insufficient materials						0	
girlcard_update_failed	升级失败	升級失敗	レベルアップ失敗	레벨업 실패	Upgrade failed						0	
NotEnoughItem	道具不足	道具不足	アイテム不足	아이템 부족	Insufficient items						0	
material_not_enough	请选择材料	請選擇材料	素材を選択してください	재료를 선택해 주세요.	Please select materials						0	
refresh_run_out	本日刷新次数已耗尽	本日更新次數已耗盡	本日のリセット回数が切れました	금일 리셋 가능 횟수: 소진 완료	You've used all your daily refreshes						0	
role_material_not_enough	提取物不足	提取物不足	抽出物不足	추출물 부족	Insufficient Extracts						0	
role_unlock_ok	角色解锁成功	角色解鎖成功	隊員解放成功	캐릭터 오픈 완료	Operative unlock successful						0	
cost_money_failed	主货币支付失败	主貨幣支付失敗	決済が失敗しました	메인 화폐 지불 실패	Payment failed						0	
BadParam	请求参数错误	請求參數錯誤	リクエストのパラメーターにエラーが発生しました	데이터 요청 중 오류 발생	Error requesting parameter						0	
ItemNotExists	物品不存在	物品不存在	アイテムが見つかりません	아이템이 존재하지 않습니다.	Item does not exist						0	
Recycle.ItemNotExists	回收失败，物品不存在	回收失敗，物品不存在	回収失敗しました。アイテムが見つかりません	회수 실패: 아이템이 존재하지 않습니다.	Salvage failed. Item does not exist						0	
Recycle.ItemNotEnough	回收失败，物品不足	回收失敗，物品不足	回収失敗しました。アイテムが足りません	회수 실패: 아이템이 부족합니다.	Salvage failed. Insufficient materials						0	
Recycle.ItemNotExpiration	回收失败，物品尚未过期，不可回收	回收失敗，物品尚未過期，不可回收	回収失敗しました。有効期限が切れていないため、回収できません	회수 실패: 아이템 유효 기간이 만료되지 않아 회수할 수 없습니다.	Salvage failed, materials have expired and cannot be salvaged						0	
LoginNeed	数据异常，请重新登录。是否返回？	數據異常，請重新登入。是否返回？	データに異常が発生しました。再度ログインしてください。戻りますか？	데이터 이상, 다시 로그인 바랍니다.	Data error. Please log in again. Return?						0	
NetError	网络不可用	網路不可用	ネットワークに接続できません	네트워크 사용 불가	Network unavailable						0	
LoginError	登录失败	登入失敗	ログイン失敗	로그인 실패	Login failed						0	
101	网络写占用	網路寫入占用	ネットワーク書き込み占用中	네트워크 쓰기 사용 중	Network transmission busy						0	
102	网络读占用	網路讀取占用	ネットワーク読み込み占用中	네트워크 읽기 사용 중	Network fetching busy						0	
103	网络超时	網路超時	ネットワークタイムアウト	네트워크 시간 초과	Network timeout						0	
104	网络链接正在关闭	網路連結正在關閉	ネットワークリンク切断中	네트워크 연결 종료 중	Network connection is closing						0	
105	网络链接已经关闭	網路連結已經關閉	ネットワークリンクが切断されました	네트워크 연결이 종료되었습니다.	Network connection closed						0	
106	网络链接无效	網路連結無效	無効なネットワークリンクです	유효하지 않은 네트워크 연결입니다.	No internet connection						0	
107	网络包序列化失败	網路包序列化失敗	データのシリアル化が失敗しました	네트워크 패킷 직렬화 실패	Network packet serialization failed						0	
108	网络包反序列化失败	網路包反序列化失敗	データの逆シリアル化が失敗しました	네트워크 패킷 역직렬화 실패	Network packet de-serialization failed						0	
109	网络锁定失败	網路鎖定失敗	ネットワークのロックが失敗しました	네트워크 고정 실패	Internet lock failed						0	
201	找不到服务	找不到服務	サービスが見つかりません	서비스를 찾을 수 없습니다.	Service not found						0	
202	服务重复	服務重複	サービスが重複しています	중복된 서비스입니다.	Repeat service						0	
203	服务没有相应的方法	服務沒有相應的方法	サービスに対応する方法が見つかりません	서비스 대응 방법이 없습니다.	No corresponding method for service						0	
204	参数无效	參數無效	無効なパラメータです	데이터 오류	Invalid parameters						0	
205	数据库操作失败	資料庫操作失敗	データベース操作に失敗しました	데이터베이스 조작 실패	Database operation failure						0	
206	服务内部错误	服務內部錯誤	サービスエラー	서비스 내부 오류	Internal service error						0	
207	重复操作	重複操作	操作が重複しています	중복된 조작입니다.	Repeat operation						0	
301	未登录	未登入	ログインしていません	로그인 상태가 아닙니다.	Not logged in						0	
302	重复登录	重複登入	重複ログインできません	중복 로그인	Repeat login						0	
303	客户端版本无效	用戶端版本無效	無効なクライアントバージョンです	유효하지 않은 클라이언트 버전입니다.	Invalid client version						0	
304	登录认证失败	登入認證失敗	ログイン認証に失敗しました	로그인 인증 실패	Login authentication failure						0	
305	登录人数超出限制	登入人數超出限制	ログイン人数が制限を超えました	로그인 인원이 최대 한도를 초과했습니다.	The number of players logging in has exceeded capacity						0	
306	不允许登录	不允許登入	ログインができません	로그인 불가	Login denied						0	
317	当前排队登录的人数过多，请稍后再试	當前排隊登入的人數過多，請稍候再試	現在ログイン列が混雑しています。しばらくしてからもう一度試してください	로그인 대기 인원 초과로 잠시 후 다시 시도 바랍니다.	Server is full, please try again later.						0	
318	注册已关闭，尽情期待。	註冊已關閉，盡請期待	登録は終了しました、お楽しみに。	회원가입이 종료되었습니다. 앞으로도 많은 관심 부탁드립니다.	Registration is closed. Please stay tuned for future updates.						0	
319	当前服务器登入人数已满，请稍后再试	當前伺服器登入人數已滿，請稍後再試	現在サーバー満員！しばらくしてから再試行してください。	현재 서버에 인원이 가득 차 있습니다. 잠시 후 다시 시도 바랍니다.	The current server has reached login limit, please try again later						0	
320	登录认证失败，您的账号已被另一台设备绑定	登入認證失敗，您的帳號已綁定其它設備	ログイン認証に失敗しました。このアカウントは別の端末にバインドされています。	로그인 인증 실패, 해당 계정은 이미 다른 디바이스에 연동되어 있습니다.	Login authentication failed. Your account has already been linked to another device.						0	
321	版本过低，请更新客户端	版本過低，請更新用戶端	バージョンが古いです。アプリケーションを更新してください	버전 업데이트가 필요합니다.	Current game version is out of date. Please update client.						0	
322	为维护未成年人健康上网环境，本游戏暂不支持实名认证18岁以下的用户登录体验										1000	
401	当前昵称已存在，请重新输入	當前暱稱已存在，請重新輸入	このニックネームは既に存在します。再入力してください	이미 존재하는 아이디입니다. 다시 입력 바랍니다.	Nickname already registered, please enter again						0	
402	含有敏感词汇，请重新输入	含有敏感詞彙，請重新輸入	不正ワードが含まれています。再入力してください	부적절한 단어 포함. 다시 입력 바랍니다.	Sensitive words detected, please re-enter						0	
403	含有敏感词汇，请重新输入	含有敏感詞彙，請重新輸入	不正ワードが含まれています。再入力してください	부적절한 단어 포함. 다시 입력 바랍니다.	Sensitive words detected, please re-enter						0	
404	所需数据金不足，修改失败	所需數據金不足，修改失敗	必要なデジギボスが不足しているため、変更失敗	디지털 코인 부족으로 변경 실패	Required DigiCash is not enough, update failed						0	
405	修改签名失败	修改簽名失敗	サーチコメント変更に失敗しました	상태 메시지 변경 실패	Change signature failed						0	
424	修改权限被限制，请于解限后重试	修改權限被限制，請於解限後重試	編集権限が制限されています、制限解除後に再度お試しください	수정 권한이 제한되었습니다. 제한이 해제된 후 재시도해 주세요.	Your access to modify has been restricted. Please try again after the restriction is lifted.						0	
501	重复订单	重複訂單	重複注文	중복된 주문입니다.	Repeat order						0	
502	订单无效	訂單無效	無効な注文です	유효하지 않은 주문입니다.	Order invalid						0	
503	问卷重复	問卷重複	アンケートが重複しています	중복된 설문조사입니다.	Repeat survey						0	
601	找不到社团	找不到社團	サークルが見つかりません	길드를 찾을 수 없습니다.	Guild not found						0	
602	已经加入了社团	已經加入了社團	すでにサークルに入っています	이미 길드에 가입되었습니다.	Already joined						0	
603	社团成员已满	社團成員已滿	サークルメンバーが上限に達しました	길드 단원이 가득 찼습니다.	Already full						0	
604	无社团操作权限	無社團操作權限	サークル操作権限を持っていません	길드 조작 권한 미보유	No authorization						0	
605	找不到要加入的社团	找不到要加入的社團	対象サークルが見つかりません	가입하고자 하는 길드를 찾을 수 없습니다.	Guild not found						0	
606	找不到社团成员	找不到社團成員	サークルメンバーが見つかりません	길드 단원을 찾을 수 없습니다.	Guild member not found						0	
607	非活跃社团	非活躍社團	インアクティブなサークル	활동 중인 길드가 아닙니다.	Inactive guilds						0	
608	不能从社团中踢掉自己	不能從社團中踢掉自己	サークルから自分を除名することはできません	길드에서 본인을 추방할 수 없습니다.	You cannot kick yourself from the guild						0	
801	幸运盲盒出现！击破可获取良性效果！	幸運盲盒出現！擊破可獲取良性效果！	ラッキーボックスが現れました！撃破するとバフが付与されます！	럭키 가챠 출현! 파괴 시 버프 획득 가능!	Wow! It's a Lucky Gacha! Break it to gain buffs!						0	
802	幸运盲盒即将逃离，请尽快破坏！	幸運盲盒即將逃離，請盡快破壞！	ラッキーボックスが逃げてしまいます！逃さないようにお早めに破壊してください！	럭키 가챠가 곧 달아납니다. 신속하게 파괴해 주세요!	Quickly! The Lucky Gacha is about to escape! Destroy it now!						0	
803	『伤害提升』本区域敌方已受到泰坦容器影响	『傷害提升』本區域敵方已受到泰坦容器影響	『ダメージ上昇』このエリアの敵はすでにタイタン容器の影響を受けている	[대미지 증가] 해당 구역의 타깃들은 타이탄 용기의 영향을 받습니다.	Damage Increase: Enemies in this area are affected by the Titan Vessel.						0	
804	『恢复提升』本区域敌方已受到泰坦容器影响	『恢復提升』本區域敵方已受到泰坦容器影響	『回復上昇』このエリアの敵はすでにタイタン容器の影響を受けている	[회복 증가] 해당 구역의 타깃들은 타이탄 용기의 영향을 받습니다.	Recovery Increase: Enemies in this area are affected by the Titan Vessel.						0	
