字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
type1	明灯新仪	明燈新儀	明灯新祭	등불 의식	Mingdeng Ritual						0	
type2	灯火照途明	燈火照途明	道照らす灯	등불의 계시	Lighting the Way						0	
type3	天楼纷争	天樓紛爭	スカイタワーでの紛争	스카이 타워 분쟁	The Towers Dispute						0	
type4	中宵夜巡	中宵夜巡	夜間巡回	야밤의 순찰	Midnight Patrol						0	
Story01											0	
Story02											0	
Story03											0	
Story04											0	
Story05											0	
Story06											0	
Story07											0	
Story08											0	
Story09											0	
Story10											0	
Story11											0	
Story12											0	
Story13											0	
Name1	无休假期	無休假期	無休の休日	휴식 없는 휴가	Holiday Overtime						0	
Describe1	活动期间，累计消耗感知%d点	活動期間，累計消耗感知%d點	イベント期間中、センスを合計%d点消費	이벤트 기간에 감지 누적 %dpt 소모하기	Consume a total of %d Presence during the event						0	
Name2	金玉满堂	金玉滿堂	金玉満堂	금옥만당	Abundant Wealth						0	
Describe2	活动期间，累计消耗吉语币%d个	活動期間，累計消耗吉語幣%d個	イベント期間中、吉語銭を合計%d枚消費	이벤트 기간에 길어 코인 누적 %dpt 소모하기	Consume a total of %d Lucky Coin(s) during the event						0	
Name3	日新月异	日新月異	日進月歩	일취월장	Ever-Changing						0	
Describe3	活动期间，登录游戏%d次	活動期間，登入遊戲%d次	イベント期間中、ゲームに%d日ログインする	이벤트 기간에 게임 %d회 로그인하기	Log in on %d day(s) during the event						0	
Name4	新兵检阅	新兵檢閱	新兵検閲	신병 검열	Rookie Review						0	
Describe4_1	通关一次队员试用——狂猎	通關一次隊員試用——狂獵	隊員お試し―ワイルドハントを1回クリアする	캐릭터 체험-와일드 헌터 1회 클리어하기	Clear Operative Trial: Wild Hunt once						0	
Describe4_2	通关一次队员试用——冬至	通關一次隊員試用——冬至	隊員お試し―冬至を1回クリアする	캐릭터 체험-동지 1회 클리어하기	Clear Operative Trial: Winter Solstice once						0	
Describe4_3	通关一次队员试用——云篆	通關一次隊員試用——雲篆	隊員お試し―雲篆を1回クリアする	캐릭터 체험-미스트 1회 클리어하기	Clear Operative Trial: Ethereal Cloud once						0	
Describe4_4	通关一次队员试用——瑟瑞斯	通關一次隊員試用——瑟瑞斯	隊員お試し―シーリスを1回クリアする	캐릭터 체험-세리스 1회 클리어하기	Clear Operative Trial: Siris once						0	
Name5	戴月披星	戴月披星	戴月披星	고된 하루	Steadfast Diligence						0	
