字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
NitaMonolopyLackOfTreeEX	筑梦值不足	築夢值不足	築夢値不足	꿈나무 진도가 부족합니다.	Insufficient Dreamwood						0	2.7妮塔大富翁
NitaMonopolyFlushCountNotEnough	刷新次数不足	刷新次數不足	リセット回数不足	리셋 횟수가 부족합니다.	Insufficient refresh attempts						0	2.7妮塔大富翁
NitaMonopolyMoneyNotEnough	小金栗不足	小金栗不足	金のどんぐり不足	황금 밤이 부족합니다.	Insufficient Gold Chestnuts						0	2.7妮塔大富翁
NitaMonopolyTreeLock	筑梦值达到%d后解锁	築夢值達到%d後解鎖	築夢値が%dに達すると開放	꿈나무 진도가 %d에 달성 후 오픈됩니다.	Unlocks at %d Dreamwood						0	2.7妮塔大富翁
NitaMonopoly_ui_01	妮塔之邀	妮塔之邀	ニタの誘い	니타의 초대	Nita's Invitation						0	2.7妮塔大富翁
NitaMonopoly_ui_02	潜能随心跳迸发的妮塔，身着特制战术套装「悸响」飒爽登场！在限定时间内登录游戏，若队伍中没有妮塔-悸响，就能邀请妮塔-悸响加入队伍！参与后续活动，还能获得激活妮塔-悸响全部武格驱动的道具，和专属定制后勤花楸小队，以及满改造武器悠古节拍！	潛能隨心跳迸發的妮塔，身著特製戰術套裝「悸響」颯爽登場！在限定時間內登入遊戲，若隊伍中沒有妮塔-悸響，就能邀請妮塔-悸響加入隊伍！參與後續活動，還能獲得啟動妮塔-悸響全部武格驅動的道具、專屬訂製後勤花楸小隊，以及滿改造武器悠古節拍！	心拍に合わせて潜在能力を発揮するニタが、特製戦術装備「ドゥンドゥビ」を身にまとい、颯爽と登場！\n限定時間内にゲームにログインし、「ニタ-ドゥンドゥビ」をチームに招待できます！（「ニタ-ドゥンドゥビ」を所持していない場合のみ）\n後続のイベントに参加すると、「ニタ-ドゥンドゥビ」のアウクトゥスをフル起動するアイテム・専属特注版の後方支援「ソーバスチーム」・フル進化分の武器「ルーツビート」を獲得できます！	심장 박동 수에 따라 잠재력이 증가하는 니타가 전술 슈트 [펄스]를 장착하고 등장합니다! 만약 팀에 니타-펄스가 없다면, 제한 시간 내에 게임에 로그인하여 니타-펄스를 팀에 초대해 보세요! 후속 이벤트에 참여하면 니타-펄스의 모든 아욱투스 드라이브를 활성화할 수 있는 아이템과 전용 커스텀 지원 소르바스 소대를 획득할 수 있으며, 최대 개조 무기 무한의 리듬도 획득할 수 있습니다!	Nita — fueled by every heartbeat — arrives in style with her special "Pulse" exosuit! Log in during the event to invite Nita - Pulse to your squad if she's not already there! Continue participating to unlock all of her Auctus Drive, her signature logistics Sorbus Squad, and her fully modified weapon Timeless Rhythm!						0	2.7妮塔大富翁
NitaMonopoly_ui_03	参与活动，就能获得激活妮塔-悸响全部武格驱动的道具，和专属定制后勤花楸小队，还能获得满改造武器悠古节拍！分析员，我们快开工吧！（妮塔-悸响可从怦然密语活动免费获取）	參與活動，就能獲得啟動妮塔-悸響全部武格驅動的道具、專屬訂製後勤花楸小隊，還能獲得滿改造武器悠古節拍！分析員，我們快開工吧！（妮塔-悸響可從怦然密語活動免費取得）	イベントに参加すると、「ニタ-ドゥンドゥビ」のアウクトゥスをフル起動するアイテム・専属特注版の後方支援「ソーバスチーム」・フル進化された武器「ルーツビート」を獲得できます！\n分析員、はやく始めよう！	이벤트에 참여하면 니타-펄스의 모든 아욱투스 드라이브를 활성화할 수 있는 아이템과 전용 커스텀 지원 소르바스 소대를 획득할 수 있으며, 최대 개조 무기 무한의 리듬도 획득할 수 있습니다! 분석가님, 얼른 시작해 볼까요? (니타-펄스는 펄스 퍼즐 이벤트에서 무료로 획득할 수 있습니다)	Participate in the event to unlock all of Nita - Pulse's Auctus Drive, her signature logistics Sorbus Squad, and her fully modified weapon Timeless Rhythm! Adjutant, let's get rolling! (Nita - Pulse can be obtained for free in the Pulse Puzzles event)						0	2.7妮塔大富翁
NitaMonopoly_ui_04	参与活动，就能获得激活妮塔-悸响全部武格驱动的道具，和专属定制后勤花楸小队，还能获得满改造武器悠古节拍！分析员，我们快开工吧！（妮塔-悸响可从怦然密语活动免费获取）	參與活動，就能獲得啟動妮塔-悸響全部武格驅動的道具、專屬訂製後勤花楸小隊，還能獲得滿改造武器悠古節拍！分析員，我們快開工吧！（妮塔-悸響可從怦然密語活動免費取得）	イベントに参加すると、「ニタ-ドゥンドゥビ」のアウクトゥスをフル起動するアイテム・専属特注版の後方支援「ソーバスチーム」・フル進化された武器「ルーツビート」を獲得できます！\n分析員、はやく始めよう！	이벤트에 참여하면 니타-펄스의 모든 아욱투스 드라이브를 활성화할 수 있는 아이템과 전용 커스텀 지원 소르바스 소대를 획득할 수 있으며, 최대 개조 무기 무한의 리듬도 획득할 수 있습니다! 분석가님, 얼른 시작해 볼까요? (니타-펄스는 펄스 퍼즐 이벤트에서 무료로 획득할 수 있습니다)	Participate in the event to unlock all of Nita - Pulse's Auctus Drive, her signature logistics Sorbus Squad, and her fully modified weapon Timeless Rhythm! Adjutant, let's get rolling! (Obtain Nita - Pulse early in the Pulse Puzzles event)						0	2.7妮塔大富翁
NitaMonopoly_ui_05	奖励预览	獎勵預覽	報酬プレビュー	보상 미리보기	Rewards Preview						0	2.7妮塔大富翁
NitaMonopoly_ui_06	个人剧情	個人劇情	エピソード	개인 스토리	Personal Files						0	2.7妮塔大富翁
NitaMonopoly_ui_07	前往筑梦	前往築夢	夢を築く	꿈나무 바로가기	Start Now						0	2.7妮塔大富翁
NitaMonopoly_ui_08	{1}后筑梦值上限增加到{2}	{1}後築夢值上限增加到{2}	{1}後、築夢値の上限が{2}に増加する	{1} 후 꿈나무 진도 상한이 {2}까지 증가한다.	Dreamwood cap increases to {2} in {1}						0	2.7妮塔大富翁
NitaMonopoly_ui_09	筑梦值%s/%d	築夢值%s/%d	築夢値%s/%d	꿈나무 진도 %s/%d	Dreamwood: %s/%d						0	2.7妮塔大富翁
NitaMonopoly_ui_10	已获得全部奖励	已獲得全部獎勵	報酬獲得済み	이미 모든 보상을 획득했습니다.	All rewards collected						0	2.7妮塔大富翁
NitaMonopoly_ui_11	奇物	奇物	奇物	기물	Curios						0	2.7妮塔大富翁
NitaMonopoly_ui_12	水果	水果	果物	과일	Fruits						0	2.7妮塔大富翁
NitaMonopoly_ui_13	乔木	喬木	高木	교목	Arbors						0	2.7妮塔大富翁
