字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
Loading001_01	棚户区	棚戶區	スラムエリア	판자촌	The Camps						0	
Loading001_02	缓冲区居民自发组织形成的聚落，主要由罹患成年病无法医治的青少年及其家庭、因人工智能技术革命沦落底层的数据矿工、失业者、违法分子和进入隔离区掘金泰坦物质的投机客等社会底层构成。	緩衝區居民自發組織形成的聚落，主要由罹患成年病無法醫治的青少年及其家庭、因人工智慧技術革命淪落底層的數據礦工、失業者、違法分子和進入隔離區掘金泰坦物質的投機客等社會底層構成。	バッファーエリアの住民によって自発的に形成された集落。主にティーン症候群を患いながらも治療できない青少年とその家族、人工知能技術の革命でどん底に落ちたデータマイナー、失業者、犯罪者、タイタン物質を掘るために封鎖エリアに入った投機者など社会的底辺に生きる人間で構成されている。	버퍼 구역 주민들이 자발적으로 형성한 부락. 주로 성인병을 앓고 있는 청소년과 그 가족, AI 기술 혁명으로 몰락한 데이터 광부, 실업자, 범죄자, 그리고 격리 구역에 진입해 타이탄 물질을 발굴하는 투기꾼 등… 사회의 빈민층으로 구성되어 있다고 보면 된다.	A settlement organized by the residents of the Buffer Sections, primarily composed of young people and families that have contracted Juvenile Crystalosis and are unable to seek a cure, data miners that have lost their livelihood to the AI revolution, the unemployed, convicts, and opportunists entering the Containment Zone with hopes of profiting from Titagen.						0	
Loading001_03	郊狼	郊狼	コヨーテ	코요테	Coyotes						0	
Loading001_04	主要活跃在缓冲区的武装团体，由大部分患成年病而无力医治的下层青少年，和挣扎求生的拾荒者自发组成。传闻身为郊狼领导者之一的“叶”，是唯一未用药而自愈的成年病患者。	主要活躍在緩衝區的武裝團體，由大部分患成年病而無力醫治的下層青少年，和掙扎求生的拾荒者自發組成。傳聞身為郊狼領導者之一的「葉」，是唯一未用藥而自癒的成年病患者。	主にバッファーエリアで活動している武装集団。ティーン症候群に罹患し、治療を受ける事が出来ない底辺青少年や明日を生きる為、もがき苦しむスカベンジャーが主な構成員である。リーダーの一人である「葉」は唯一、バルダー抗生剤を使わずにティーン症候群から回復したと噂される人物である。	주로 버퍼 구역에서 활동하는 무장 단체. 대부분 성인병에 걸렸지만 치료할 여력이 없는 빈민층으로, 청소년들과 생존을 위해 발버둥 치는 피난민들이 자발적으로 구성한 단체이다. 코요테 리더 중 한 명인 '블레이드'는 유일하게 약을 복용하지 않고 자가 치유에 성공한 성인병 환자이다.	An armed group active in the Buffer Sections, primarily composed of scavengers struggling to survive and lower-class youth infected with Juvenile Crystalosis but no means to seek treatment. Rumor has it that Ye, one of the leaders of the Coyotes, is the only Juvosis patient to have fully recovered without the use of medication.						0	
Loading001_05	布里希嘉曼	布里希嘉曼	ブリーシンガメン	브리히가만	Brisingamen						0	
Loading001_06	降临团用于扩散泰坦污染的机械装置，降临团的用意尚且不明。	降臨團用於擴散泰坦汙染的機械裝置，降臨團的用意尚且不明。	降臨団がタイタン汚染を拡散するための機械装置。その意図はまだ不明。	강림단이 타이탄 오염을 확산시키기 위해 사용하는 기계 장치. 그 의도는 아직까지 밝혀지지 않았다.	A mechanical device used by the Adventists to spread the Titagen contamination. The Adventists' agenda remains unknown.						0	
Loading001_07	降临团	降臨團	降臨団	강림단	Adventists						0	
Loading001_08	被社会抛弃，失去希望，或者找不到自身价值的人，自发的集结起来形成的民间组织。降临事件之后，他们也渐渐建立起了自己的武装力量。	被社會拋棄、失去希望、或者找不到自身價值的人自發集結起來組成的民間組織。降臨事件之後，他們也逐漸建立起了自己的武裝力量。	社会から見放され、希望を失い、あるいは自身の価値を見いだせない人々が自発的に集まって結成した民間組織。降臨事件の後、彼らも徐々に自分たちの武装軍備を確立した。	사회에서 버림받았거나, 희망을 잃었거나, 자신의 가치를 찾지 못한 이들이 자발적으로 모여서 만든 민간 조직. 강림 사건 이후 그들만의 무장세력을 갖추게 됐다.	A civilian organization formed by those who have been discarded by society, lost hope, or failed to discover their own purpose. Following the events of the Descent, the Adventists began to gradually grow their own arsenal and power.						0	
Loading001_09	尤弥尔	尤彌爾	ユミル	이미르	Ymir						0	
Loading001_10	在零区中出没的强大泰坦，似乎与首次降临事件中现身的原初泰坦有极为相似的外观，没有更多证据前被认定为同一个存在。	在零區中出沒的強大泰坦，似乎與首次降臨事件中現身的原初泰坦有極為相似的外觀，沒有更多證據前被認定為同一個存在。	エリアゼロで出現した強大なタイタン。初降臨で出現した始祖タイタンと酷似した外見をしており、これ以上の証拠が揃うまでは同じ存在であると認識されていたようだ。	제로 구역에 출몰하는 강력한 타이탄. 첫 강림 사건 시 나타난 최초의 타이탄과 매우 흡사한 외관을 가져 증거가 충분하지 않은 이상 계속 동일한 존재로 간주될 예정이다.	A powerful Titan lurking around Containment Zone Aleph. It seems to have a very similar appearance to the original Titan during The First Descent. There is no further evidence to confirm that they are one and the same.						0	
Loading001_11	缓冲区	緩衝區	バッファーエリア	버퍼 구역	Buffer Sections						0	
Loading001_12	零区最外围的区域，泰坦污染相对较少，尚有大量居民滞留其中，是郊狼和降临团都非常活跃的区域。	零區最外圍的區域，泰坦汙染相對較少，尚有大量居民滯留其中，是郊狼和降臨團都非常活躍的區域。	エリアゼロの最外周部で、タイタン汚染が比較的少なく、まだ多くの住民が滞在している。コヨーテと降臨団が共に活躍しているエリアである。	제로 구역의 제일 외곽 구역으로 타이탄 오염이 상대적으로 적은 탓에 아직도 다수의 주민들이 체류해 있다. 코요테와 강림단이 주로 활동하는 구역이기도 하다.	Containment Zone Aleph's most remote region. This area sees less Titagen contamination and houses a large number of residents. The Coyotes and Adventists are extremely active in this area.						0	
Loading001_13	污染城区	汙染城區	汚染都市エリア	오염 구역	Contaminated Downtown						0	
Loading001_14	原本的废弃城区中出现泰坦物质堆砌，并弥漫着泰坦污染的区域。居民已经全部撤离，无人居住。当初仓促撤离时留下的混乱和破坏痕迹依旧清晰可见。	原本的廢棄城區中出現泰坦物質堆砌，並瀰漫著泰坦汙染的區域。居民已經全部撤離且無人居住。當初倉促撤離時留下的混亂和破壞痕跡依舊清晰可見。	かつて放棄された都市の市街地に、タイタン物質が積み上げられ、タイタン汚染が広がるようになったエリア。住民はすでに全員避難しており、もう誰も住んでいない。慌ただしく避難した際に残した混乱と破壊の跡は、今も鮮明に残っている。	원래는 폐허 된 도시였으나, 타이탄 물질이 쌓이며 타이탄 오염이 자욱한 구역으로 변질됐다. 현재는 주민들이 전부 대피한 상황이라 아무도 살지 않는다. 당시 황급하게 대피한 결과, 현재까지도 현장 곳곳에서 파괴된 흔적들을 볼 수 있다.	Titagen suddenly appeared in the already abandoned downtown area and the contamination began to spread. Residents of this area have already been evacuated, leaving it a ghost town. Traces of chaos and destruction from the last-minute evacuation can still be seen on the streets.						0	
Loading001_15	深水区	深水區	深海エリア	심수 구역	Drowned Sections						0	
Loading001_16	距离零区中心最近的区域，泰坦污染极其严重，街道遍布巨大的泰坦物质，甚至出现了失重区域。	距離零區中心最近的區域，泰坦汙染極其嚴重，街道遍布巨大的泰坦物質，甚至出現了失重區域。	エリアゼロの中心部に最も近いエリアで、タイタン汚染が極めて深刻。街には巨大なタイタン物質が散乱し、無重力エリアまで出現している。	제로 구역 중심에서 가장 가까운 구역으로 곳곳에 거대한 타이탄 물질이 분포되어 있고, 무중력 구역이 생길 정도로 타이탄 오염이 심각하다.	The area closest to the center of Containment Zone Aleph. The Titagen contamination in this area is severe, and the streets littered are with large pieces of Titagen. There are even places that have become Zero Gravity Areas.						0	
Loading001_17	槲寄生空间站	槲寄生太空站	ヤドリギ宇宙ステーション	미스틸테인 우주정거장	Mistilteinn Station						0	
