字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
card_name01	健康配餐	健康配餐	健康食	건강 식단	Healthy Meal						0	DLC2.6纷愿绮梦系统相关文本
card_name02	枸杞饮品	枸杞飲品	クコジュース	구기자 음료	Goji Berry Tonic						0	DLC2.6纷愿绮梦系统相关文本
card_name03	能量饮料	能量飲料	エナドリ	에너지 음료	Energy Soda						0	DLC2.6纷愿绮梦系统相关文本
card_name04	浓缩咖啡	濃縮咖啡	エスプレッソ	에스프레소	Espresso						0	DLC2.6纷愿绮梦系统相关文本
card_name05	西装外套	西裝外套	スーツジャケット	양복 정장	Suit Jacket						0	DLC2.6纷愿绮梦系统相关文本
card_name06	西装裤	西裝褲	スーツパンツ	양복 바지	Suit Pants						0	DLC2.6纷愿绮梦系统相关文本
card_name07	西装领带	西裝領帶	ネクタイ	양복 넥타이	Power Tie						0	DLC2.6纷愿绮梦系统相关文本
card_name08	分析员墨镜	分析員墨鏡	分析員のサングラス	분석가 선글라스	Adjutant's Sunglasses						0	DLC2.6纷愿绮梦系统相关文本
card_name09	约会日	約會日	デートの誘い	데이트 날	Romantic Date						0	DLC2.6纷愿绮梦系统相关文本
card_name10	安眠枕	安眠枕	安眠枕	수면 베개	Good-Night Pillow						0	DLC2.6纷愿绮梦系统相关文本
card_name11	分析员手枪	分析員手槍	分析員のピストル	분석가 피스톨	Adjutant's Pistol						0	DLC2.6纷愿绮梦系统相关文本
card_name12	钱包	錢包	ウォレット	지갑	Wallet						0	DLC2.6纷愿绮梦系统相关文本
card_name13	终端	終端	端末	단말기	Terminal						0	DLC2.6纷愿绮梦系统相关文本
card_name14	夜魇骑士	夜魘騎士	夜魘騎士	악몽의 기사	Midnight Knight						0	DLC2.6纷愿绮梦系统相关文本
card_name15	点赞	按讚	「いいね」	좋아요	Like						0	DLC2.6纷愿绮梦系统相关文本
card_name16	超级点赞	超級按讚	スーパー「いいね」	완전 좋아요	Super Like						0	DLC2.6纷愿绮梦系统相关文本
card_name17	基地通行密钥	基地通行金鑰	社員寮通行キー	숙소 통행 열쇠	Base Access Key						0	DLC2.6纷愿绮梦系统相关文本
card_name18	再来一瓶	再來一瓶	もう一本	한 병 더	Get One Free						0	DLC2.6纷愿绮梦系统相关文本
card_name19	荧光棒	螢光棒	ライトスティック	형광봉	Glow Stick						0	DLC2.6纷愿绮梦系统相关文本
card_name20	麦克风	麥克風	マイク	마이크	Microphone						0	DLC2.6纷愿绮梦系统相关文本
card_name21	小提琴	小提琴	ヴァイオリン	바이올린	Violin						0	DLC2.6纷愿绮梦系统相关文本
card_name22	4分音符	4分音符	4分音符	4분음표	Quarter Note						0	DLC2.6纷愿绮梦系统相关文本
card_name23	16分音符	16分音符	16分音符	16분음표	Sixteenth Note						0	DLC2.6纷愿绮梦系统相关文本
card_name24	八音盒	音樂盒	オルゴール	오르골	Music Box						0	DLC2.6纷愿绮梦系统相关文本
card_name25	乐谱	樂譜	楽譜	악보	Sheet Music						0	DLC2.6纷愿绮梦系统相关文本
card_name26	演出服饰	演出服飾	公演用衣装	공연 의상	Costume						0	DLC2.6纷愿绮梦系统相关文本
card_name27	8分音符	8分音符	8分音符	8분음표	Eighth Note						0	DLC2.6纷愿绮梦系统相关文本
card_name28	聚光灯	聚光燈	スポットライト	조명	Spotlight						0	DLC2.6纷愿绮梦系统相关文本
card_name29	效果器	效果器	エフェクター	이펙트 장비	Effect Pedal						0	DLC2.6纷愿绮梦系统相关文本
card_name30	高音谱号	高音譜號	ト音記号	높은 음자리표	Treble Clef						0	DLC2.6纷愿绮梦系统相关文本
card_name31	低音谱号	低音譜號	ヘ音記号	낮은 음자리표	Bass Clef						0	DLC2.6纷愿绮梦系统相关文本
card_name32	口琴	口琴	ハーモニカ	하모니카	Harmonica						0	DLC2.6纷愿绮梦系统相关文本
card_name33	舞台音响	舞台音響	舞台音響	무대 음향	Live Sound Gear						0	DLC2.6纷愿绮梦系统相关文本
card_name34	游戏币	遊戲幣	メダル	게임 코인	Arcade Token						0	DLC2.6纷愿绮梦系统相关文本
card_name35	跳舞机	跳舞機	ダンスゲーム機	댄스 머신	Dance Machine						0	DLC2.6纷愿绮梦系统相关文本
card_name36	游戏奖杯	遊戲獎盃	ゲームトロフィー	게임 트로피	Game Trophy						0	DLC2.6纷愿绮梦系统相关文本
card_name37	扭蛋机	扭蛋機	ガチャマシン	가챠 기계	Gacha Machine						0	DLC2.6纷愿绮梦系统相关文本
card_name38	娃娃机	娃娃機	クレーンゲーム	인형 뽑기 기계	Claw Machine						0	DLC2.6纷愿绮梦系统相关文本
card_name39	VR眼镜	VR眼鏡	VRゴーグル	VR 안경	VR Headset						0	DLC2.6纷愿绮梦系统相关文本
card_name40	扭蛋	扭蛋	カプセル	가챠	Gacha						0	DLC2.6纷愿绮梦系统相关文本
card_name41	枫糖汽水	楓糖汽水	メープルソーダ	메이플 시럽 탄산음료	Maple Soda						0	DLC2.6纷愿绮梦系统相关文本
card_name42	游戏币兑换券	遊戲幣兌換券	メダル交換券	게임 코인 교환권	Arcade Token Voucher						0	DLC2.6纷愿绮梦系统相关文本
card_name43	密米尔气泡水	密米爾氣泡水	ミーミルソーダ	미미르 탄산수	Mimir Soda						0	DLC2.6纷愿绮梦系统相关文本
