字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
mission_type1	日常挑战	日常挑戰	アタック訓練	일일 도전	Regular Task						0	脉冲一期任务
mission_type2	高难特训	高難特訓	高難易度特訓	고난도 특훈	Special Training						0	脉冲一期任务
mission_type3	累计成就	累計成就	累計達成	누적 업적	Achievement						0	脉冲一期任务
mission1	强袭挑战·经典连战	強襲挑戰·經典連戰	ストライク・ノーマル	기습 도전·클래식 도전	Assault Challenge - Classic						0	脉冲一期任务
mission1_des	在【经典连战】关卡内单次消除运载单元%s个	在【經典連戰】關卡內單次消除運載單元%s個	【ノーマル】ステージで、輸送器を一度に%s個消去する	[클래식 도전] 스테이지에서 한 번에 %s개의 수송 유닛을 제거하기	Destroy %s Roly-Polies at once in a Classic stage						0	脉冲一期任务
mission2	强袭挑战·核心守卫	強襲挑戰·核心守衛	ストライク・コアガード	기습 도전·핵심 수비	Assault Challenge - Stronghold						0	脉冲一期任务
mission2_des	在【核心守卫】关卡内单次消除运载单元%s个	在【核心守衛】關卡內單次消除運載單元%s個	【コアガード】ステージ、輸送器を一度に%s個消去する	[핵심 수비] 스테이지에서 한 번에 %s개의 수송 유닛을 제거하기	Destroy %s Roly-Polies at once in a Stronghold stage						0	脉冲一期任务
mission3	强袭挑战	強襲挑戰	ストライク	기습 도전	Assault Challenge						0	脉冲一期任务
mission3_des	在【任意】脉冲连袭关卡内单次消除运载单元%s个	在【任意】脈衝連襲關卡內單次消除運載單元%s個	任意のステージで、輸送器を一度に%s個消去する	[임의] 펄스 연타 스테이지에서 한 번에 %s개의 수송 유닛을 제거하기	Destroy %s Roly-Polies at once in any Chain Assault stage						0	脉冲一期任务
mission4	合作连袭·经典连战	合作連襲·經典連戰	協力アタック・ノーマル	협력 연타·클래식 도전	Joint Assault - Classic						0	脉冲一期任务
mission4_des	在【经典连战】关卡内小队单局总积分达到%s分	在【經典連戰】關卡內小隊單局總積分達到%s分	【ノーマル】ステージで、1回のプレイ中にチームスコアが%sに達する	[클래식 도전] 스테이지에서 팀의 단일 라운드 총점수가 %s점에 도달하기	Obtain a total team score of %s in a single Classic stage						0	脉冲一期任务
mission5	合作连袭·核心守卫	合作連襲·核心守衛	協力アタック・コアガード	협력 연타·핵심 수비	Joint Assault - Stronghold						0	脉冲一期任务
mission5_des	在【核心守卫】关卡内小队单局总积分达到%s分	在【核心守衛】關卡內小隊單局總積分達到%s分	【コアガード】ステージで、1回のプレイ中にチームスコアが%sに達する	[핵심 수비] 스테이지에서 팀의 단일 라운드 총점수가 %s점에 도달하기	Obtain a total team score of %s in a single Stronghold stage						0	脉冲一期任务
mission6	合作连袭	合作連襲	協力アタック	협력 연타	Joint Assault						0	脉冲一期任务
mission6_des	在【任意】脉冲连袭关卡内小队单局总积分达到%s分	在【任意】脈衝連襲關卡內小隊單局總積分達到%s分	任意のステージで、1回のプレイ中にチームスコアが%sに達する	[임의] 펄스 연타 스테이지에서 팀의 단일 라운드 총점수가 %s점에 도달하기	Obtain a total team score of %s in any single Chain Assault stage						0	脉冲一期任务
mission7	清理轨道·经典连战	清理軌道·經典連戰	軌道掃討・ノーマル	트랙 청소·클래식 도전	Conveyor Cleanup - Classic						0	脉冲一期任务
mission7_des	在【经典连战】关卡内单局消除运载单元%s个	在【經典連戰】關卡內單局消除運載單元%s個	【ノーマル】ステージで、1回のプレイ中に輸送器を%s個消去する	[클래식 도전] 스테이지에서 단일 라운드에 %s개의 수송 유닛을 제거하기	Destroy a total of %s Roly-Polies in a single Classic stage						0	脉冲一期任务
mission8	清理轨道·核心守卫	清理軌道·核心守衛	軌道掃討・コアガード	트랙 청소·핵심 수비	Conveyor Cleanup - Stronghold						0	脉冲一期任务
