字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
welfare	共鸣	共鳴	レゾナンス	공명	Echo						0	
role	角色	角色	隊員	캐릭터	Operative						0	
chapter	章节	章節	チャプター	챕터	Chapter						0	
infrastructure	基建	基礎建設	インフラ	기초 건물	Infrastructure						0	
task	任务	任務	ミッション	미션	Tasks						0	
bag	背包	背包	リュック	인벤토리	Storage						0	
shop	商店	商店	ショップ	상점	Shop						0	
online	在线	在線	オンライン	온라인	Online						0	
setting	设置	設定	設定	설정	Settings						0	
email	邮箱	信箱	メール	메일	Inbox						0	
activity	活动	活動	イベント	이벤트	Events						0	
friend	好友	好友	フレンド	친구	Friends						0	
roleopen	角色系统已开放	角色系統已開放	隊員システムが開放されました	캐릭터 시스템 오픈	Operative system unlocked						0	
welfareopen	共鸣系统已开放	共鳴系統已開放	レゾナンスシステムが開放されました	공명 시스템 오픈	Echo system unlocked						0	
taskopen	任务系统已开放	任務系統已開放	ミッションシステムが開放されました	미션 시스템 오픈	Tasks system unlocked						0	
bagopen	背包系统已开放	背包系統已開放	リュックシステムが開放されました	인벤토리 시스템 오픈	Storage system unlocked						0	
shopopen	商店系统已开放	商店系統已開放	ショップシステムが開放されました	상점 시스템 오픈	Shop system unlocked						0	
mailopen	邮箱系统已开放	信箱系統已開放	メールシステムが開放されました	메일 시스템 오픈	Inbox system unlocked						0	
noticeopen	公告系统已开放	公告系統已開放	お知らせシステムが開放されました	공지 시스템 오픈	Notices system unlocked						0	
DungeonsResourseopen	常规行动已开放	常規行動已開放	ルーチン作戦が開放されました	일반 전투 오픈	Operation system unlocked						0	
DungeonsOnlineopen	超元链接-区域镇压已开放	超元連結-區域鎮壓已開放	メタバース-エリア鎮圧が開放されました	하이퍼 링크-구역 진압 오픈	Gigalink - Area Control unlocked						0	
activityopen	活动系统已开放	活動系統已開放	イベントシステムが開放されました	이벤트 시스템 오픈	Event system unlocked						0	
Challengeopen	特别派遣已开放	特別派遣已開放	異常調査が開放されました	특수 파견 오픈	Dispatch system unlocked						0	
Friendopen	好友系统已开放	好友系統已開放	フレンドシステムが開放されました	친구 시스템 오픈	Friend system unlocked						0	
dailytask	日常任务奖励、成就目标奖励可领取	日常任務獎勵、成就目標獎勵可領取	デイリーミッションと目標の報酬が受け取り可能	일일 미션 보상, 목표 달성 보상 획득 가능	Daily Mission rewards and Achievement rewards can be claimed						0	
weeklytask	周常任务已开放	週常任務已開放	ウィークリーミッションが開放されました	주간 미션 오픈	Weekly Mission unlocked						0	
rolebreak	神格天启系统已开放	神格天啟系統已開放	アポカリプスシステムが開放されました	만트라 계시 시스템 오픈	Manifestation system unlocked						0	
toweropen	可参与地下清理行动	可參與地下清理行動	地下清掃に参加可能	지하 클리닝 전투 오픈	Underground Purge unlocked						0	
bossopen	精神拟境已开放	精神擬境已開放	ニューロンシミュレーションが開放されました	가상 시뮬레이션 오픈	Neural Simulation unlocked						0	
weaponbreakopen	常规行动-重铸之炎 已开放	常規行動-重鑄之炎已開放	ルーチン作戦-再生の炎が開放されました	일반 전투-재련의 화염 오픈	Operation - Reforging Flames unlocked						0	
RoleMatertialsopen	常规行动-永冬之境 已开放	常規行動-永冬之境已開放	ルーチン作戦-常冬の国が開放されました	일반 전투-프로즌 엠파이어 오픈	Operation - Realm of Eternal Winter unlocked						0	
defendopen	荣誉冲突已开放	榮譽衝突已開放	名誉紛争が開放されました	명예의 갈등 오픈	Clash of Honor unlocked						0	
tower2open	战术考核已开放	戰術考核已開放	戦術評価が開放されました	전술 테스트 오픈	Tactic Evaluation unlocked						0	
supportgainopen	常规行动-浴火之战 已开放	常規行動-浴火之戰已開放	ルーチン作戦-極炎の戦が開放されました	일반 전투-레이닝 파이어 오픈	Operation - Raining Fire unlocked						0	
supportbreakopen	常规行动-无限之城 已开放	常規行動-無限之城已開放	ルーチン作戦-無限城が開放されました	일반 전투-무한 도시 오픈	Operation - Infinite City unlocked						0	
TimeActivitie	超元链接已开放	超元連結已開放	メタバースが開放されました	하이퍼 링크 오픈	Gigalink system unlocked						0	
rateopen	神格同调系统已开放	神格同調系統已開放	神格同調システムが開放されました	만트라 싱크로율 시스템 오픈 완료	Deiwos Alignment system unlocked						0	
coindailyopen	常规行动-富饶之壶 已开放	常規行動-富饒之壺 已開放	ルーチン作戦-豊穣の壺が開放されました	일반 전투-풍요로운 주전자 오픈	Operation - Pot of Plenty unlocked						0	
cardlvdailyopen	常规行动-百足之市 已开放	常規行動-百足之市 已開放	ルーチン作戦-ムカデの市が開放されました	일반 전투-암시장 오픈	Operation - Black Market unlocked						0	
weaponlvdailyopen	常规行动-止战之人 已开放	常規行動-止戰之人 已開放	ルーチン作戦-戦争を止める人が開放されました	일반 전투-피스 메이커 오픈	Operation - Peacemaker unlocked						0	
rikiopen	图鉴系统已开放	圖鑑系統已開放	図鑑システムが開放されました	도감 시스템 오픈	Archives system unlocked						0	
dormopen	基地系统已开放	基地系統已開放	社員寮システムが開放されました	숙소 시스템 오픈	Base system unlocked						0	
DLCopen	明灯新仪已开幕	明燈新儀已開幕	明灯新祭が開催しました	등불 축제 시작	Mingdeng Ritual has begun						0	
rikilock	功能维护中	功能維護中	メンテナンス中	기능 점검 중	Feature under maintenance						0	
