字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
1	敌人的进攻，好像停止了。	敵人的進攻，好像停止了。	敵の攻撃が止まったようだ。	적이 공격을 멈춘 것 같아.	Looks like the enemy's advance has halted.						0	3.3主线剧情
2	突破了敌人的防卫网后，我和晴顺利地将大家护送至了目的地。	突破了敵人的防禦網後，我和晴順利地將大家護送至目的地。	敵の防衛線を突破したあと、私と晴はみんなを目的地まで護衛した。	적의 방어망을 돌파한 후, 나와 하루는 무사히 모두를 목적지까지 호송했다.	After breaking through the enemy's defenses, Haru and I escorted the transcendents safely to the destination.						0	3.3主线剧情
3	升格体们对我们表达了感谢，其中不乏也有想要留下来和我们一起并肩作战的勇武之人。	升格體們對我們表達了感謝，其中不乏也有想要留下來和我們一起並肩作戰的勇武之人。	昇格者たちの中には私たちに礼を言うだけでなく、共闘したいと言い出す人もいた。	승격체들은 우리에게 감사 인사를 전했고, 그중에는 이곳에 남아 우리와 함께 싸우겠다는 용맹한 이들도 있었다.	They thanked us, and some even wanted to stay and fight by our side.						0	3.3主线剧情
4	但考虑到现在环境的危险性，我还是拒绝了。	但考慮到現在環境的危險性，我還是拒絕了。	だが、現状を考慮し、その好意を断るしかなかった。	하지만 현재 환경의 위험성을 고려해 거절했다.	But with the zone still unstable, I had to refuse.						0	3.3主线剧情
5	安全屋的时效大概只有3个小时，不过也够让宇迦她们搭建好供大家回去的通道了。	安全屋的時效大概只有3個小時，不過也夠讓宇迦她們搭建好供大家回去的通道了。	隠れ家は長くても3時間くらいしかもたない。だが3時間もあれば、ユガたちは全員を撤退させるパスを作れるはずだ。	대피소의 유효 시간은 3시간뿐이지만, 우카 일행이 모두가 돌아갈 통로를 만들기에는 충분한 시간이다.	The safe house would hold for about three hours — long enough for YUGA and the girls to open a way back.						0	3.3主线剧情
6	现在，留在外面的人，就只有我和晴了。	現在，留在外面的人，就只有我和晴了。	いま、屋外にいるのは私と晴のふたりだけだった。	이제 밖에 남은 사람은 나와 하루뿐이다.	For now, only Haru and I remained outside.						0	3.3主线剧情
7	嗯，那个黑洞也停止上升了，宇迦她们设下的封锁的确生效了。	嗯，那個黑洞也停止上升了，宇迦她們設下的封鎖的確生效了。	よし。黒い渦も上昇しなくなったし、ユガたちの対策は効いているようだ。	음, 저 블랙홀도 더 이상 상승하지 않네요. 우카 일행이 설치한 봉쇄가 효과가 있었나 봐요.	The black hole's stopped rising. Looks like YUGA's lockdown worked.						0	3.3主线剧情
8	那接下来，我们要做什么呢？是继续留在这里，还是说登出去和米娅会合？	那接下來，我們要做什麼呢？是繼續留在這裡，還是說登出去和米婭會合？	これからどうする？ここに残るか、それとも一旦外に出て、ミアと合流するか……	그럼 이제 우리는 어떻게 해? 여기 남을까, 아니면 로그아웃해서 미아랑 합류할까?	So what now? Hold position, or log out and regroup with Mia?						0	3.3主线剧情
9	在解锁飞行能力之前，我们现在也无法抵达那个黑洞的位置，所以还是先回去和米娅会……	在解鎖飛行能力之前，我們現在也無法抵達那個黑洞的位置，所以還是先回去和米婭會……	飛行機能が解放されないままじゃ、黒い渦の場所にも辿りつけないし、いったんミアと合流しようと――	비행 능력을 해제하기 전까진 저 블랙홀에 도달할 수 없으니, 일단 돌아가서 미아랑 합류…	Until we unlock the ability to fly, there's no way for us to reach the black hole. Let's fall back and regroup with Mia.						0	3.3主线剧情
10	嗯，等我完成分析员交给我的任务后，我一定会回来跟上大家的！	嗯，等我完成分析員交給我的任務後，我一定會回來跟上大家的！	うんっ！任務を終えたら、必ず戻ってくるからねっ！	응, 분석가가 맡긴 임무만 마무리하고 나면, 곧바로 돌아와서 합류할게!	Got it! I'll catch up as soon as I'm done!						0	3.3主线剧情
11	分析员？	分析員？	分析員？	분석가?	Adjutant?						0	3.3主线剧情
12	不对，她说过会回来找我们的，但是现在，已经过去这么久了。	不對，她說過會回來找我們的，但是現在，已經過去這麼久了。	いや、ミアは合流しにくると言ったはずだ。なのに未だにこっちに来ていない。	뭔가 이상해요, 미아가 우리랑 합류하겠다고 했는데 여태까지 안 오고 있잖아요.	Wait... she said she'd come back for us. But it's been so long already.						0	3.3主线剧情
13	也就是说……她们那边可能也遇到了麻烦？	也就是說……她們那邊可能也遇到麻煩了？	ということは……あっちでも何かが？	그렇다는 건… 그쪽에도 뭔가 문제가 생겼다는 건가?	You mean... they might've run into trouble too?						0	3.3主线剧情
14	晴，试试还能正常登出吗？	晴，試試還能正常登出嗎？	晴、ログアウトができるか、試してくれないか？	하루, 로그아웃이 정상적으로 되는지 확인해 볼래요?	Haru, try logging out. See if the system still responds.						0	3.3主线剧情
15	少女按了一下位于耳后的按钮。	少女按了一下位於耳後的按鈕。	晴が耳の後ろにあるボタンを押した。	소녀가 귀 뒤에 있는 버튼을 눌렀다.	She tapped the button behind her ear.						0	3.3主线剧情
16	短暂的蓝光闪烁后，她的身体却依旧留在了原地。	短暫的藍光閃爍後，她的身體卻依舊留在了原地。	青白い光が短く閃いた後、彼女は相変わらずその場に立っていた。	푸른 빛이 잠깐 반짝였지만, 그녀의 몸은 여전히 그 자리에 있었다.	A flash of blue — then nothing. She didn't blink out.						0	3.3主线剧情
17	不行……完全没有反应。	不行……完全沒有反應。	ダメだ……反応がない。	안 돼… 전혀 반응이 없어.	No good... It's not responding.						0	3.3主线剧情
18	看来我们回去的通道被切断了。	看來我們回去的通道被切斷了。	帰るための道を切られたようだ。	우리가 돌아갈 통로가 끊긴 것 같다.	Our way back was gone.						0	3.3主线剧情
19	既然如此，那就只能“那样做”了吧。	既然如此，那就只能「那樣做」了吧。	なら、ああするしかないな。	그렇다면, '그렇게' 할 수밖에 없겠어요.	Then we'll have to go with THAT option.						0	3.3主线剧情
20	————	————	————	……	...						0	3.3主线剧情
21	……从消防通道追上来了。	……從消防通道追上來了。	……非常口から追いかけてきマシタ。	… 비상계단으로 쫓아오고 있어요.	...They're coming up the fire escape.						0	3.3主线剧情
22	消防通道内，宇迦紧抱着破损的登入装置，与米娅母女向着顶楼疾奔。	消防通道內，宇迦緊抱著破損的登入裝置，與米婭母女朝著頂樓疾奔。	緊急避難通路で、ユガは破損したログイン装置を抱え、ミア親子と共に最上階へと駆け上がっていた。	비상계단. 우카는 파손된 로그인 장치를 꽉 껴안은 채, 미아 모녀와 함께 옥상을 향해 달렸다.	In the stairwell, YUGA clutched the damaged login device as she rushed upward with Mia and her mother.						0	3.3主线剧情
23	就在片刻前，当米娅即将启动装置返回天界乐土时，数只异化人却突然破窗而入。虽然她们迅速解决了袭击者，但混战中登入装置不幸受损。	就在片刻前，當米婭即將啟動裝置返回天界樂土時，數隻異化人卻突然破窗而入。雖然她們迅速解決了襲擊者，但混戰中登入裝置不幸受損。	先ほど、ミアが装置を起動して天界楽土へ戻ろうとした瞬間、変異者が窓を突き破り襲って来た。彼女にケガはなかったものの、ログイン装置を損傷してしまった。	조금 전, 미아가 천계낙원으로 돌아가기 위해 장치를 작동시키려 할 때, 변이자들이 갑자기 창문을 깨고 들어왔다. 습격자들은 빠르게 처리했지만, 혼전 중에 로그인 장치가 파손되고 말았다.	Moments earlier, just as Mia was about to activate it to return to the Elysium, a pack of the Changed crashed in through the window. They were quickly neutralized, but the device was damaged in the fray.						0	3.3主线剧情
24	此刻众人正带着毫不知情的米娅母亲与陷入昏迷的两人突围，身后追击者的脚步声在楼梯间回荡。	此刻眾人正帶著毫不知情的米婭母親與陷入昏迷的兩人突圍，身後追擊者的腳步聲在樓梯間迴盪。	現在、一同は何も知らないミアの母親と意識を失った二人を連れて脱出を図っている。後を追う者の足音が階段に響き渡っていた。	지금 그녀들은 자초지종을 모르는 미아의 엄마와 의식을 잃은 두 사람을 데리고 빠져나가려 했고, 뒤에서는 추격자들의 발소리가 계단에 울려 퍼졌다.	Now, escorting Mia's unaware mother and carrying two unconscious companions, they climbed as footsteps pounded up the stairwell behind them.						0	3.3主线剧情
25	妈妈，你们先往上走！	媽媽，你們先往上走！	ママ、みんなは先に上に行ってて！	엄마, 먼저 위로 올라가!	Mom! Go — get to the roof!						0	3.3主线剧情
26	米娅！	米婭！	ミア！	미아!	Mia!						0	3.3主线剧情
27	随着楼下动静渐渐逼近，少女毫不犹豫地翻身越过栏杆，霰弹枪在半空就已完成上膛。	隨著樓下動靜漸漸逼近，少女毫不猶豫地翻身越過欄杆，霰彈槍在半空就已完成上膛。	下の階からの物音が迫る中、ミアはためらうことなく身を翻し、フェンスを飛び越えた。ショットガンは空中で素早く装填されていた。	아래층의 소리가 점점 가까워지자, 소녀는 망설임 없이 난간을 넘어 뛰어올랐다. 산탄총은 공중에서 이미 장전이 완료된 상태였다.	As the enemies closed in, Mia vaulted over the railing without a second thought, racking her shotgun in mid-air.						0	3.3主线剧情
28	————！	————！	————！	……!	...!						0	3.3主线剧情
29	宇迦，登入装置还没修好吗？！	宇迦，登入裝置沒修好嗎？！	ユガ、ログイン装置まだ直んないの！？	우카, 로그인 장치는 아직 못 고쳤어?!	YUGA! Is the device fixed yet!?						0	3.3主线剧情
30	马上，我刚刚重新分配完意识缆线接入口了……现在正在加固已损链接通道，他们的位置……还在锚定中。	馬上，我剛剛重新分配完意識纜線接入口了……現在正在加固已損壞連結通道，他們的位置……還在錨定中。	もう少しデス。意識ケーブル端子を再配分しマシタ。現在、損傷したリンクパスの補強処理中デス。ふたりの位置は今確認中デス。	곧입니다. 방금 의식 케이블 소켓을 재분배했고… 지금 손상된 연결 통로를 보강하고 있습니다. 그들의 위치는… 아직 추적 중이고요.	Almost. Neural inputs rerouted. Reinforcing the damaged pathways. Coordinates... still locking.						0	3.3主线剧情
