字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
1	————	————	————	……	...						0	3.3主线剧情
2	广场上仅剩的一撮怪物突然像是接到了某种指令般，聚集在了一起，咆哮着向我冲来。	廣場上僅剩的一群怪物突然像是接到了某種指令般，聚集在了一起，咆哮著向我衝來。	広場に残った怪物の群れは、何らかのコマンドを受けたみたいに、突然集結し、咆哮しながら私に向かって突進してきた。	스퀘어에 남아있던 괴물들이 갑자기 어떤 명령을 받기라도 한 듯 한데 모이더니, 포효하며 내게 돌진해 왔다.	The remnants of the monsters in the square suddenly clustered together and, with a deafening roar, charged at me as if following some silent command.						0	3.3主线剧情
3	是想用前排同伴的身体作为掩护吗？	是想用前排同伴的身體當掩護嗎？	前衛の仲間の体を盾にするつもりか？	앞에 있는 동료들을 방패로 삼으려는 건가?	It seemed like they were trying to use the ones in front as living shields.						0	3.3主线剧情
4	可惜它们完全错估了我手中这把特制武器的杀伤力。	可惜它們完全錯估了我手中這把特製武器的殺傷力。	残念ながら、こいつらは私が持つこの特製武器の殺傷力を完全に見誤っていた。	하지만 녀석들은 내가 들고 있는 이 특제 무기의 살상력을 완전히 과소평가한 듯했다.	Too bad they had no idea what this weapon in my hand was capable of.						0	3.3主线剧情
5	几声枪响过后，它们便失去了行动能力，停在了离我大概还有2米左右的地方，不甘地嘶吼着。	幾聲槍響過後，它們便失去了行動能力，停在了離我大概還有2公尺左右的地方，不甘地嘶吼著。	数発の銃声のあと、敵は動かなくなり、私から2メートルほど離れた場所で悔しそうに雄叫びをあげていた。	몇 발의 총성이 울린 후, 그들은 완전히 행동력을 잃고 나와 약 2미터 정도 떨어진 곳에서 멈춰선 채 분하게 울부짖었다.	A few shots rang out — and they collapsed just short of me, snarling as they hit the ground.						0	3.3主线剧情
6	晴，交给你了。	晴，交給你了。	晴、任せた。	하루, 부탁할게요.	Haru, you're up.						0	3.3主线剧情
7	收到。	收到。	了解。	알겠어.	On it.						0	3.3主线剧情
8	少女点了点头，随后俯下身来压低重心，将手中的长刃收至腰侧。	少女點了點頭，隨後俯下身來壓低重心，將手中的長刃收至腰側。	晴は頷いて、体勢を低くし、手にしている長剣を腰元へ収めた。	소녀는 고개를 끄덕였고, 몸을 낮춰 중심을 잡고는 손안의 장검을 허리에 바짝 붙였다.	She nodded, lowered her stance, and drew her blade to her hip.						0	3.3主线剧情
9	把你们的目光……	把你們的目光……	貴様らの相手は――	당장 그에게서…	Take your eyes...						0	3.3主线剧情
